date,grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,planned_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-03-12,72573.283752977,20070.437251569587,16579.319966576124,0.0,6646.631784650206,44236.21099738784,0.0,44236.21099738784,1975.3971039100527,1617.3240007936513
2025-03-13,72055.68105575489,22055.861472951205,17899.998508404762,702.130643572836,1056.3307181146133,43733.15271017637,3448.8787700122257,47182.0314801886,1617.3240007936513,1578.7120948888885
2025-03-14,30827.320827178686,15175.434534251497,11903.925813210379,0.0,11526.386122804233,16375.282510919018,0.0,16375.282510919018,1578.7120948888885,2010.018938814815
2025-03-15,30744.940243505418,14442.904248385832,12234.57734334015,0.0,7612.488188459735,16314.482738239481,0.0,16314.482738239481,2010.018938814815,1414.6579364285685
2025-03-16,72717.65441200376,21475.12457111077,16980.229011023523,0.0,4871.711918583179,44018.875007888,0.0,44018.875007888,1414.6579364285685,1875.3489270687837
2025-03-17,71903.19309515572,18975.647781027183,15155.011848646305,0.0,10224.425729441504,43498.407137966526,0.0,43498.407137966526,1875.3489270687837,2114.5298759418015
2025-03-18,69015.15528212096,21459.70449280423,17736.53085857143,331.9509484906385,4497.97422971213,41651.81568413463,1622.9060678505875,43274.72175198521,2114.5298759418015,1721.0074099417982
2025-03-19,69548.97187239416,21796.578228307357,17259.178136748003,0.0,5546.101330834802,41962.321173163866,0.0,41962.321173163866,1721.0074099417982,2161.063219031745
2025-03-20,68868.60840381045,21146.563632986483,17254.44395619048,0.0,2767.526910347771,41830.188299942514,0.0,41830.188299942514,2161.063219031745,2021.366092952379
2025-03-21,29962.760370648237,14007.481878879447,11735.097963339971,0.0,15656.911938442096,15835.36449439992,0.0,15835.36449439992,2021.366092952379,1589.1020468994686
2025-03-22,31240.536009101063,14487.330589283692,11018.337462734075,0.0,11890.343149218112,16544.946695281084,0.0,16544.946695281084,1589.1020468994686,2385.102396439153
2025-03-23,67003.8246668498,19926.94212335128,16812.2828726431,7.241146909525287,5126.686446384477,40460.212272301695,42.99980673126152,40503.21207903296,2385.102396439153,1639.036004518518
2025-03-24,67082.9330020285,21042.060104530992,16927.523606141534,0.0,4969.899420305705,40513.65262503379,0.0,40513.65262503379,1639.036004518518,1768.5305362169292
2025-03-25,66082.54115186972,21387.012153842887,17603.067629474634,1.5662576190463824,1350.03816845384,39885.648319572596,7.338700074041825,39892.98701964664,1768.5305362169292,1457.8774419259253
2025-03-26,66757.09616911256,20223.949560897694,16259.211212808084,0.0,7199.8029543562725,40126.27398284492,0.0,40126.27398284492,1457.8774419259253,1593.6418102804255
2025-03-27,66354.79616188155,20544.896943872645,16569.67052090351,0.0,3662.580338912408,40024.152361185275,0.0,40024.152361185275,1593.6418102804255,1673.3040365396826
2025-03-28,29944.094152517744,14258.800314605594,11133.053840959099,0.0,15996.466912204585,15597.60378748586,0.0,15597.60378748586,1673.3040365396826,2136.164496396828
2025-03-29,29042.81598285289,13408.939874770485,11213.649474292664,0.0,19140.316399041738,15052.885101354137,0.0,15052.885101354137,2136.164496396828,1744.5998566984183
2025-03-30,63598.86239755463,20299.435864813047,16255.392369474766,0.0,4209.1992022163495,38495.91816734054,0.0,38495.91816734054,1744.5998566984183,1952.5450578359807
2025-03-31,62289.941682401,19143.566466813638,15725.832277171427,109.49389854285721,2030.3119079683092,37589.42920658842,749.9800122349719,38339.40921882339,1952.5450578359807,1708.6079033333338
2025-04-01,63537.66623255688,19143.91688979004,15495.651827329933,571.9725506380883,252.52220406819174,38328.26995919182,3990.0805132513037,42318.350472443126,1708.6079033333338,1720.7421848888887
2025-04-02,63662.0380177245,21104.44022584572,17224.810684301698,1057.407947952383,404.4810241328652,38257.588105431896,5399.576260084577,43657.16436551647,1720.7421848888887,1576.0598500370365
2025-04-03,65552.42112432777,21356.732480039667,17062.092643236894,0.0,5394.251020858322,39196.704499549385,0.0,39196.704499549385,1576.0598500370365,1839.2383673650806
2025-04-04,28735.36352597453,13551.78089760382,10858.025529054334,0.0,19610.80590742505,14849.284135615515,0.0,14849.284135615515,1839.2383673650806,1971.3683651481472
2025-04-05,28777.669924592934,12828.955043661254,10595.687607951335,0.0,14500.28750554968,14945.000695085515,0.0,14945.000695085515,1971.3683651481472,1744.4416733862397
2025-04-06,65160.33992592732,20057.071651655893,16314.134250807934,0.0,7007.326258412696,38832.1037900509,0.0,38832.1037900509,1744.4416733862397,1668.9903256455032
2025-04-07,63998.8273170659,19152.224040959478,15489.046737015276,0.0,7092.930729788368,38244.30271975959,0.0,38244.30271975959,1668.9903256455032,1695.9400324920637
2025-04-08,64501.79523633102,20337.554028337367,16696.420362253273,0.0,6507.467953580261,38561.077342563156,0.0,38561.077342563156,1695.9400324920637,1448.1604777142877
2025-04-09,63594.33956181316,20142.05698999623,16371.966559139808,490.67659879047085,1180.6147130805434,38098.67792939566,3422.959953162325,41521.63788255798,1448.1604777142877,1384.9378141111108
2025-04-10,64230.64750623406,20708.84372108369,16403.932201263502,0.0,5465.098086413872,38445.44773917276,0.0,38445.44773917276,1384.9378141111108,1796.3058283492064
2025-04-11,28059.304549443026,12983.904569698892,10548.416111760864,0.0,20307.16592483833,14434.33017083174,0.0,14434.33017083174,1796.3058283492064,1761.3575946772467
2025-04-12,28548.70874706207,12521.389879040451,9795.212020808478,0.0,16797.3703388301,14763.797928699645,0.0,14763.797928699645,1761.3575946772467,2147.0395738042307
2025-04-13,62176.85160716294,19132.05511415842,15827.598832692129,0.0,4596.036842363319,37309.14549308354,0.0,37309.14549308354,2147.0395738042307,1779.6682513333335
2025-04-14,62455.25416434692,19084.732141771434,15519.092723168196,0.0,6361.582945743688,37216.504862071924,0.0,37216.504862071924,1779.6682513333335,1712.4908198518542
2025-04-15,62667.014392001285,18282.597034099697,14542.702447454092,0.0,8787.690972022345,37571.575047690436,0.0,37571.575047690436,1712.4908198518542,2008.2698755925944
2025-04-16,61075.459486902146,18780.38615959107,15336.90385363543,0.0,1852.385230946502,36761.023494549256,0.0,36761.023494549256,2008.2698755925944,1869.6131374074062
2025-04-17,60452.73072589098,18859.72481693386,15208.819798873572,0.0,3933.483357830695,36463.86789580562,0.0,36463.86789580562,1869.6131374074062,1944.676807232802
2025-04-18,27599.89629416384,12966.81537059866,10128.26450938015,0.0,18407.22824961199,14143.846005682011,0.0,14143.846005682011,1944.676807232802,2361.1834081269853
2025-04-19,26360.848061646604,12274.298045295247,10159.90601669391,0.0,17461.776783045265,13568.291386884997,0.0,13568.291386884997,2361.1834081269853,2119.267185899469
2025-04-20,59611.53971712551,19157.467653082997,15570.306587444846,0.0,4066.6337681540267,35879.528110182,0.0,35879.528110182,2119.267185899469,2060.647420957674
2025-04-21,60141.80076463289,17368.938177539363,14391.139636968794,0.0,8647.091840728988,36066.51896298356,0.0,36066.51896298356,2060.647420957674,1702.5366285555544
2025-04-22,58881.977607460656,18698.57021910661,15101.43190188111,0.0,3131.9099735684895,35545.62224663736,0.0,35545.62224663736,1702.5366285555544,1751.8810458836012
2025-04-23,59989.028869150316,18015.521583750735,14317.220907619048,0.0,4890.81147635196,35860.38992567169,0.0,35860.38992567169,1751.8810458836012,2057.8272405714283
2025-04-24,58299.211194991134,17353.463843767186,14257.256781127611,0.0,8112.8974323515595,35042.00294366419,0.0,35042.00294366419,2057.8272405714283,1834.5482764867754
2025-04-25,26041.575943116288,11855.29603116807,9779.483595265187,0.0,21965.4058572134,13063.625472101234,0.0,13063.625472101234,1834.5482764867754,1638.2218209100547
2025-04-26,26207.1588682956,12266.981482814192,10081.558831931881,0.0,23951.542584079958,13107.424424828561,0.0,13107.424424828561,1638.2218209100547,1476.7731199629661
2025-04-27,55903.24343507915,19452.38856755172,15736.107379883564,661.1572424714274,4274.648306549092,33308.291253413496,3371.8702975086508,36680.161550922145,1476.7731199629661,1499.3590753333333
2025-04-28,56577.74455366092,15610.66491685479,12472.064124519047,3972.600247654454,789.7766923129686,34003.577742070935,25293.47623012569,59297.05397219662,1499.3590753333333,1691.1084732592597
2025-04-29,57591.15363413926,17725.65263125223,14127.082885928594,431.8264869307127,6991.196659079666,34422.91636932853,1781.211345226566,36204.1277145551,1691.1084732592597,1947.4370792433888
2025-04-30,56916.43501900153,17443.92559309605,14517.135455793521,47.6500276190467,5780.440475984719,34198.26791335249,266.52465937856556,34464.79257273105,1947.4370792433888,1516.819606592593
2025-05-01,56389.5142781067,19207.644542460108,15823.697215326025,2101.8661456,4096.054296572615,34089.52314939766,11408.062820910576,45497.58597030824,1516.819606592593,1221.8139
2025-05-02,26837.75376776167,12970.09856494881,10525.412347608539,1815.7095936761925,11918.457060764258,13687.29250924173,10152.27917556099,23839.571684802722,1221.8139,1200.0
2025-05-03,27592.02601383465,12812.364767841638,10310.300477951727,1061.5974257142832,17284.387499659024,14141.86869232939,5826.332427051173,19968.201119380563,1200.0,1275.2388711111114
2025-05-04,60659.38926130123,17079.89915382527,13836.792518598475,1142.6124583523817,6824.2277510934755,36517.05695396068,6451.088193422812,42968.1451473835,1275.2388711111114,1272.9342
2025-05-05,61238.10143462335,19253.04696511662,15628.308451744466,1562.3143642062093,4099.670485457406,36944.666649452716,8208.240162918102,45152.90681237082,1272.9342,1235.8893
2025-05-06,61412.189964155776,19659.246191996546,15906.743971083873,709.5987549285699,5499.204131505004,37177.502756721944,3062.002042487768,40239.50479920971,1235.8893,1255.0509049259256
2025-05-07,62777.412397225504,19240.989076204936,15460.61854455933,538.9779395523819,4468.173855132277,38013.65469003859,3502.4314017282127,41516.086091766796,1255.0509049259256,1393.4760239999998
2025-05-08,66394.90763361001,19501.617812848242,14112.050418873743,82.43748333333326,5261.265322968849,41598.20249742786,556.4308677666662,42154.633365194524,1393.4760239999998,3264.8760345925907
2025-05-09,29782.577128262295,12254.700049734965,9299.291691737704,0.0,18327.782920265032,17357.933609667394,0.0,17357.933609667394,3264.8760345925907,3961.5597552010577
2025-05-10,29088.0918754376,11464.232189671395,9581.997037419542,0.0,15084.811439852414,17150.168855861364,0.0,17150.168855861364,3961.5597552010577,3632.7053509947073
2025-05-11,65665.20031517297,16667.484053958106,13872.68051034892,27.56166666666661,7413.879354897118,41206.218383150604,185.28330416666628,41391.50168731727,3632.7053509947073,3219.351543613756
2025-05-12,66717.17177429836,15065.124590533445,12037.302139903519,0.0,11758.154090335096,41557.99529486788,0.0,41557.99529486788,3219.351543613756,3403.1835196455036
2025-05-13,65699.25588018582,16904.276123763404,13543.736269915029,0.0,9209.503259670782,41076.41146752754,0.0,41076.41146752754,3403.1835196455036,3568.4361755714285
2025-05-14,65711.79698247745,16107.570602529884,13104.783376025392,0.0,9694.860972639619,41168.11000505972,0.0,41168.11000505972,3568.4361755714285,3504.3793000423275
2025-05-15,64648.45949543578,16836.008501281383,13318.000662871253,87.34564132990963,8452.739015022229,40545.58829264748,380.136135309512,40925.72442795699,3504.3793000423275,3859.00843689418
2025-05-16,27839.118085734124,10652.796478617483,9479.62088045635,0.0,23950.43595423966,16190.984167889781,0.0,16190.984167889781,3859.00843689418,2913.6131782539737
2025-05-17,28763.15616134798,11521.368353738528,9190.314712937736,0.0,15983.303437213854,16447.562595548414,0.0,16447.562595548414,2913.6131782539737,3071.383904465605
2025-05-18,62000.28612947332,17378.86112973052,14114.7337595341,0.0,5059.990659276901,38853.90706802736,0.0,38853.90706802736,3071.383904465605,3029.32141062963
2025-05-19,61323.76531338102,15447.9949538096,13214.309959376256,0.0,11574.86376894768,38029.489557725,0.0,38029.489557725,3029.32141062963,2249.9502475291015
2025-05-20,60588.09858796669,17448.61619396313,14251.554548900613,0.0,2863.6421262375065,37417.773894698075,0.0,37417.773894698075,2249.9502475291015,2118.6442122063504
2025-05-21,60933.07853395649,16916.061110485454,13797.108082055127,0.0,6451.510222192832,37424.8280742548,0.0,37424.8280742548,2118.6442122063504,2012.979120470902
2025-05-22,59467.20683227594,17794.93458932229,14351.03479762248,0.0,5206.676223909457,36378.2648117325,0.0,36378.2648117325,2012.979120470902,2082.8260312804255
2025-05-23,27230.05775948874,12107.838190192615,9432.149089198878,0.0,18133.41977516167,14815.73479727742,0.0,14815.73479727742,2082.8260312804255,2499.7147477883614
2025-05-24,27517.446733052748,11207.616370334643,8967.711320280587,0.0,21523.040299665357,15195.359937034353,0.0,15195.359937034353,2499.7147477883614,2622.4457918888875
2025-05-25,58444.65549082991,16172.429058592981,13598.196361984119,12.048766666666552,7337.461377554378,35893.27143668654,84.05219626666586,35977.32363295321,2622.4457918888875,2068.524875751325
2025-05-26,57378.412552297465,17343.886556227266,14353.925302920281,548.4737395809483,357.0920885714287,35609.05974906169,3555.1823787653916,39164.242127827085,2068.524875751325,1729.2168842222218
2025-05-27,59676.2527578552,17348.242835700657,13735.9382867461,0.0,6673.580908900649,36811.69639923236,0.0,36811.69639923236,1729.2168842222218,2080.4817844126983
2025-05-28,58540.475038294775,18424.858183106597,14714.011946163968,0.0,2555.804701352147,36135.65330209691,0.0,36135.65330209691,2080.4817844126983,2313.951986804233
2025-05-29,58682.27723536151,18859.340771414103,15745.557720626373,17.817433333333383,1476.1881179071086,35981.18212714364,120.47257548333367,36101.654702626976,2313.951986804233,1792.2945470476188
2025-05-30,27647.286710247412,12105.921846488587,9621.129007646236,0.0,18566.260604738392,14899.213257866428,0.0,14899.213257866428,1792.2945470476188,1997.4808670582024
2025-05-31,27624.930649000777,12307.967042561733,9634.507366817861,0.0,16562.289423256905,14995.855993593492,0.0,14995.855993593492,1997.4808670582024,2369.6430200105797
2025-06-01,61109.55995967694,12671.7881739565,11316.82713891429,11539.245220603365,69.01784523809579,37501.94935806371,64358.91352352039,101860.86288158411,2369.6430200105797,1200.0
2025-06-02,65063.13872806242,19078.817334129042,15453.842040644522,7648.587930660197,445.94391523809554,39519.43227913772,40079.74554687656,79599.17782601427,1200.0,1200.0
2025-06-03,68296.31623706737,20496.778839828283,16602.390860260904,4254.997585833336,464.5590100000006,41502.040322103065,19803.06245850608,61305.10278060914,1200.0,1200.0
2025-06-04,71624.20992573697,20667.31579555792,16732.830794401914,2191.222651609518,235.6867595238101,43645.685513866,10314.180515039618,53959.86602890562,1200.0,1208.55
2025-06-05,75528.306483772,22536.13823367431,18261.96696927619,1332.6825811190474,1437.4997838262661,46578.22237780807,5697.38186563619,52275.604243444264,1208.55,1200.0
2025-06-06,33615.61772446362,13513.700872262176,10903.788217832365,2207.995193928571,2358.7048639623804,19007.043419992573,10224.298818289011,29231.342238281584,1200.0,1247.0105429999999
2025-06-07,35608.40594892573,13354.098609975434,10605.14845004677,570.3985350476187,2303.341157378015,20485.502366892488,2609.9652036680445,23095.467570560533,1247.0105429999999,1482.2010141481478
2025-06-08,93583.69444527527,17888.519327389775,11972.367355714285,0.0,22482.61920693311,59954.53593015298,0.0,59954.53593015298,1482.2010141481478,4279.238013560846
2025-06-09,89310.14926868628,17822.044212605146,14438.297015853022,0.0,14993.689338600818,57757.00736813501,0.0,57757.00736813501,4279.238013560846,4276.525565068782
2025-06-10,89300.43888394692,18245.25828951205,14989.94186904762,0.0,14426.678230149151,57811.734464651716,0.0,57811.734464651716,4276.525565068782,4041.767060021165
2025-06-11,90622.09049729057,21765.70917663727,17368.467534761905,0.0,10140.402538748538,58329.47127495356,0.0,58329.47127495356,4041.767060021165,4332.608058148149
2025-06-12,91450.27834486151,18793.901226278656,14903.98286809524,0.0,15107.968553344754,59347.15907411717,0.0,59347.15907411717,4332.608058148149,4687.138197248676
2025-06-13,43306.546784979946,11237.229245977238,9196.31559526537,0.0,12920.31943426808,26849.022148845535,0.0,26849.022148845535,4687.138197248676,4582.516079444444
2025-06-14,43745.210428849256,10596.062964931076,8868.55016604655,0.0,15824.354879964729,26975.088713029716,0.0,26975.088713029716,4582.516079444444,4265.028118941801
2025-06-15,90596.45269221235,18676.13148207525,14749.53770047619,0.0,16042.884577279952,58904.00802378802,0.0,58904.00802378802,4265.028118941801,4685.1712300582
2025-06-16,89423.092981517,19089.52489651812,15778.978014813008,0.0,13418.49328314521,58098.7206674644,0.0,58098.7206674644,4685.1712300582,4333.545842687831
2025-06-17,87463.32059721164,18593.095408840945,15679.741720404023,468.4498762300626,10381.405568338114,56301.24989354974,2045.443295419268,58346.69318896901,4333.545842687831,3645.3964657513234
2025-06-18,88232.33549070761,17274.55760393886,14027.830437619048,0.0,14057.217424387803,56647.28707543362,0.0,56647.28707543362,3645.3964657513234,3606.0200452751355
2025-06-19,84902.28227514014,18004.2204344268,15276.479144285715,41.45222523809525,13956.489010237146,54367.25691446179,279.5028349473811,54646.759749409175,3606.0200452751355,2835.9527203862435
2025-06-20,35461.75359192261,11045.2125274942,8966.011864436967,84.05642666666677,11066.028505532036,21474.03189809478,181.00966970833355,21655.041567803117,2835.9527203862435,2814.408590201056
2025-06-21,34806.6905858203,11797.951503561158,9355.367118722628,149.2256957142859,13178.59149669606,20875.479301167725,322.8947491819052,21198.37405034963,2814.408590201056,3037.712589269845
2025-06-22,77429.676912716,18556.951279122557,15956.992635789271,62.667868095237964,7435.045037477947,48525.61272738186,428.47262320999914,48954.08535059186,3037.712589269845,2008.9769229365074
2025-06-23,78698.67988796599,20737.643707530067,16963.24872864698,14.122388571428473,7877.121297654333,49039.588672617916,95.25551091428505,49134.8441835322,2008.9769229365074,1824.8021167724885
2025-06-24,77452.13112703692,21599.101471273883,17333.656987536495,3712.8747444429673,630.7691377425039,48414.03883943133,17976.46582223182,66390.50466166314,1824.8021167724885,2004.3745658784364
2025-06-25,78087.98398831305,22068.539875319097,17955.438536518108,11.923605238095433,3549.384888083486,48655.51935545999,80.4152326611918,48735.934588121185,2004.3745658784364,1915.573190867724
2025-06-26,78306.66010546699,21112.394283812155,17245.245391025936,70.90634619047592,6963.033725537918,48985.749685095,478.3436175676172,49464.093302662615,1915.573190867724,1755.3442784920649
2025-06-27,33177.97973616743,12824.8957247424,9996.042882884205,0.0,10577.481027642567,19274.00540452397,0.0,19274.00540452397,1755.3442784920649,2191.036116444444
2025-06-28,33067.22610633209,12251.26932472502,10141.494573360604,0.0,9180.525238301003,18968.125809725887,0.0,18968.125809725887,2191.036116444444,1948.8512049629612
2025-06-29,77393.87389476196,21055.2843328797,16922.29678150398,18.762909047619132,4011.880719100532,48081.06341401053,126.77159498023866,48207.83500899077,1948.8512049629612,2096.0551251058196
2025-06-30,77983.84049307747,21035.494939823828,17318.77799910969,25.96235666666655,4415.401925696668,48730.86160193156,175.02522746833256,48905.8868293999,2096.0551251058196,1784.913905269843
2025-07-01,79272.09571046458,21331.879540299386,17805.244942385354,4185.485974974433,1064.4030541916504,49378.117208908334,19593.164328056864,68971.2815369652,1784.913905269843,1200.0
2025-07-02,77777.82261193366,18465.70948161292,14957.224680106463,5088.377440783332,6452.948884543863,48091.01328783519,22219.169144243147,70310.18243207833,1200.0,1200.0
2025-07-03,77313.3061634922,20437.11866339259,16544.364428748,6633.497596390481,293.63059190476247,48003.23541495344,34956.28892291544,82959.52433786888,1200.0,1210.7796539999997
2025-07-04,36513.59221202384,12747.402209975096,10335.097478679832,4651.9293992714265,9872.349413333337,21216.622998751798,18534.753215547953,39751.37621429975,1210.7796539999997,1200.0
2025-07-05,38938.98273595686,12854.931863761292,10387.473099646648,2950.668254971426,10632.112260146974,22661.32047099114,12622.008437657298,35283.32890864844,1200.0,1227.8018999999997
2025-07-06,80281.90298867223,21468.078346194696,17414.16517041771,4325.128825199993,759.1370880952362,50193.10593523631,27713.41173129499,77906.5176665313,1227.8018999999997,1200.0
2025-07-07,80615.67365575534,20302.118325584954,16195.616460823812,377.29000822380704,3476.9790325513436,50456.58508083269,2086.47167180381,52543.0567526365,1200.0,1476.7770921111112
2025-07-08,95088.80156331036,23076.88193470312,15802.712627976192,0.0,12243.245239916778,60830.42003561427,0.0,60830.42003561427,1476.7770921111112,4687.401246703702
2025-07-09,90141.05140156945,18941.12312057965,15117.146114359994,0.0,12258.349378683126,58386.14895711745,0.0,58386.14895711745,4687.401246703702,4937.583039269841
2025-07-10,90352.27083970675,18438.228358700766,15176.989774285714,0.0,14237.408871958361,58857.151348483414,0.0,58857.151348483414,4937.583039269841,4668.666590671957
2025-07-11,48605.54975684717,12523.288357831247,9909.208800295688,0.0,13472.69304931161,31050.306563599723,0.0,31050.306563599723,4668.666590671957,4929.3941123915365
2025-07-12,48387.10783444236,11916.22733228751,9932.552274129072,0.0,15319.189442950585,30824.069571167125,0.0,30824.069571167125,4929.3941123915365,4617.82951797355
2025-07-13,91093.2705091353,17320.066107466195,13839.780168166668,0.0,18345.26416983578,59171.34897892075,0.0,59171.34897892075,4617.82951797355,4828.355494507938
2025-07-14,89397.30842262805,16379.949020717224,13278.487678114285,0.0,14488.167863358438,57839.938528216095,0.0,57839.938528216095,4828.355494507938,4816.434415248678
2025-07-15,88943.5601967556,17209.55248874586,13522.510389122248,0.0,12507.467513798658,57783.42627861879,0.0,57783.42627861879,4816.434415248678,5280.020111650794
2025-07-16,87322.38578910929,16613.360166525577,13975.944753333333,0.0,12550.406992583721,56659.7421952706,0.0,56659.7421952706,5280.020111650794,4703.216757820105
