date,residual_count,initial_soc_kwh,plan_proxy_objective,planned_cost,delta_00_06_kwh,delta_06_12_kwh,delta_12_18_kwh,delta_18_24_kwh,lambda_06_12,lambda_12_18,lambda_18_24,zero_scenario_score,selected_scenario_score,zero_scenario_full_objective,selected_scenario_full_objective,scenario_improvement,search_evaluations,calibration_seconds,calibration_method,accepted_search,solver_message,actual_emergency_cost,final_soc_kwh,day_seconds
2025-01-15,7,1315.3695909259268,61344.07634855439,61839.1430162211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-316.08717458455834,-316.08717458455834,61523.055841636546,61523.055841636546,0.0,1,0.014783199992962182,zero_parameter_warmup,False,complete 21-day residual window not yet available,3375.3796643769524,1496.7703191111113,0.16162130000884645
2025-01-16,8,1496.7703191111113,61759.451235759814,62254.517903426495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.1993118468017,-136.1993118468017,62118.31859157969,62118.31859157969,0.0,1,0.009090500010643154,zero_parameter_warmup,False,complete 21-day residual window not yet available,2755.5475219709165,1691.684040592592,0.13918280000507366
2025-01-17,9,1691.684040592592,26463.658351247224,26958.725018913894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308.9326453802059,-308.9326453802059,26649.792373533688,26649.792373533688,0.0,1,0.009027300009620376,zero_parameter_warmup,False,complete 21-day residual window not yet available,195.1622403259562,1764.844769809525,0.10433119999652263
2025-01-18,10,1764.844769809525,26209.93874501711,26705.00541268377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-326.8348147655124,-326.8348147655124,26378.17059791826,26378.17059791826,0.0,1,0.09162449999712408,zero_parameter_warmup,False,complete 21-day residual window not yet available,848.50379663952,1964.2740985820117,0.20957339998858515
2025-01-19,11,1964.2740985820117,60467.58042959281,60962.64709725948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.0933876737606,-87.0933876737606,60875.55370958572,60875.55370958572,0.0,1,0.008956199992098846,zero_parameter_warmup,False,complete 21-day residual window not yet available,1859.5709964548616,1803.810613333331,0.1784683000005316
2025-01-20,12,1803.810613333331,60940.955076184335,61436.02174385103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.01490829876195,-127.01490829876195,61309.00683555227,61309.00683555227,0.0,1,0.00902160000987351,zero_parameter_warmup,False,complete 21-day residual window not yet available,2575.448835494056,2262.9130648888927,0.15248160000192001
2025-01-21,13,2262.9130648888927,60828.98991515011,61324.05658281678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.24854680762981,-85.24854680762981,61238.808036009155,61238.808036009155,0.0,1,0.08751979999942705,zero_parameter_warmup,False,complete 21-day residual window not yet available,285.19751979166693,2374.6088520740736,0.24289730000600684
2025-01-22,14,2374.6088520740736,60277.69821914583,60772.76488681248,-1359.8983244066617,-7680.207152359437,-9486.520132225945,-6898.7569829361655,-1.2119937049350862,0.2623753118786363,-0.4881766905988194,7.870143137853835,-593.2796301426122,60780.63502995033,60179.48525666987,601.149773280466,316,0.7573193000134779,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1690.6272087883624,1.0698378999950364
2025-01-23,14,1690.6272087883624,60440.4975451855,60935.56421285217,-4785.545880433425,-2838.298476166752,-8811.026679291033,-1750.3071989263276,0.45323648597323896,0.9055877418789162,-1.7718273928715305,-99.82164846937846,-608.637579859125,60835.742564382796,60326.92663299305,508.81593138974654,316,0.6578164000093238,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,83.59045376363095,1664.3641185555562,0.837684199999785
2025-01-24,14,1664.3641185555562,25374.21209641065,25869.278764077302,-7259.30458219378,-2702.5719838522773,-2601.136512623446,-4285.733160819299,0.15231004906735546,1.9317293207860282,1.3402476218345636,-262.94075598954703,-826.2277219464668,25606.338008087754,25043.051042130835,563.2869659569197,316,0.402682800006005,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2198.5142830952354,0.6533763999905204
2025-01-25,14,2198.5142830952354,25063.102514585953,25558.169182252634,-8268.650270618768,-863.3182249696081,-2904.7897134810787,-1237.9060681571027,0.08146457384466288,0.08712414041720651,-0.8379216258466857,-245.94263184835145,-826.5566218476694,25312.22655040428,24731.612560404963,580.6139899993179,316,0.6225841999985278,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2129.2067364444483,0.8831149000034202
2025-01-26,14,2129.2067364444483,59058.82173616358,59553.888403830264,-5103.3100181583,-2995.4378179847063,-679.6672791311806,-3479.4690624862756,-0.9855980646563429,-0.29381133078312893,0.33141223826911403,250.25203000151365,-545.9721201977367,59804.14043383178,59007.91628363253,796.2241501992503,316,0.5799330000008922,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1981.658627740742,0.7796796000038739
2025-01-27,14,1981.658627740742,59266.35600928491,59761.422676951595,-9244.01707503044,-422.9230754041197,-4603.924657389889,-340.6595763482137,1.4655217413413335,-1.5633137903317964,-0.25105649798535445,214.9241889009226,-561.1205664384022,59976.346865852516,59200.30211051319,776.0447553393248,316,0.4522963999916101,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1715.6076769100532,0.5862397000018973
2025-01-28,14,1715.6076769100532,58317.87808573742,58812.944753404096,-5686.910512076801,-6491.05906692238,-1886.556061384367,-5277.5652658660465,0.31102757102901,0.17745025325991737,1.4784086276320623,51.87920094985426,-662.7116995569917,58864.82395435395,58150.23305384711,714.590900506846,316,0.6333082999917679,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,83.21215991079912,1628.3009643333337,0.6789244000101462
2025-01-29,14,1628.3009643333337,59666.75203273969,60161.81870040638,-6007.702086582502,-1090.4145762091925,-2713.0755259143343,-700.1557107825171,0.6566701285464704,-1.0436462362711931,-0.45828006703108315,-136.85294929007372,-655.0370295045403,60024.96575111631,59506.78167090184,518.1840802144666,316,0.4525508000078844,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2396.543406873019,0.6991832000057912
2025-01-30,14,2396.543406873019,57908.04421435803,58403.110882024695,-6272.649830397566,-5390.859348413976,-4662.402599431915,-6354.5811152960705,-0.8067327661153776,-1.3859440107518426,1.619416511895254,6.150429735017537,-664.7567793857979,58409.261311759714,57738.3541026389,670.9072091208154,316,0.9182834999955958,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1835.4413509682556,1.181526300002588
2025-01-31,14,1835.4413509682556,23152.66049375204,23647.7271614187,-6892.391969373886,-7751.939500522266,-6586.2151986000745,-2979.056058726874,-1.8099911580680597,-0.0025110268079167053,-0.2411132958207327,-358.5054584285085,-840.4873709376445,23289.22170299019,22807.239790481057,481.981912509136,316,0.648607200011611,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2192.322799888892,1.006602199995541
2025-02-01,14,2192.322799888892,23301.203347108636,23796.2700147753,-2313.857300804653,-1610.4073458747923,-2696.5275004068585,-836.2600030218299,-0.1453003715524206,0.055304395424241815,0.7338893340363652,-411.93092687996926,-846.4713752770119,23384.33908789533,22949.798639498287,434.54044839704267,316,0.790041399988695,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2607.9490494550255,0.9320970999979181
2025-02-02,14,2607.9490494550255,57170.27206320011,57665.33873086675,-4992.2707473290475,-4265.7318519485025,-2853.5954779811095,-1523.9582866398584,1.2916403451857281,0.601272110911693,1.8324008069976738,-184.36922344766248,-735.2411938380529,57480.96950741909,56930.0975370287,550.8719703903905,316,0.43510680001054425,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2386.4186698359827,0.48584090000076685
2025-02-03,14,2386.4186698359827,56014.32590814262,56509.392575809296,-9584.33656013695,-2782.441571541409,-905.616966424995,-1254.9632002196688,-0.2481792066763675,0.9724324468229817,0.8048015033221319,-135.67317166271383,-723.1894802421604,56373.719404146585,55786.203095567136,587.5163085794466,316,0.7243723999999929,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2300.02905578836,0.8911714000132633
2025-02-04,14,2300.02905578836,56414.720980071535,56909.78764773822,-1325.801981674978,-8250.446772476573,-3502.7944759081947,-6666.690293610893,-0.5096647856023275,-1.0765173557584282,1.1497410000699397,-136.01027476276616,-715.000602914456,56773.777372975455,56194.787044823766,578.9903281516898,316,0.3949640999926487,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2228.719280957674,0.7338273999921512
2025-02-05,14,2228.719280957674,55579.525127639856,56074.59179530649,-6067.439412916925,-1103.6073062878515,-3980.0310942825713,-5456.917889023565,-1.3488133543978817,-1.457330296367855,-0.6069298815028854,-174.69339936876707,-718.6514196015279,55899.89839593773,55355.940375704966,543.9580202327609,316,0.9180769000086002,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,93.39692580571459,2033.4223078994714,1.2344217000063509
2025-02-06,14,2033.4223078994714,56610.96722332072,57106.0338909874,-5684.657179870539,-851.2433612627938,-2031.1058153170961,-1630.3133871710138,-0.9538903267212846,-1.7671637485320917,1.0643352075106671,-183.09358144237945,-731.4260163572243,56922.94030954502,56374.60787463017,548.3324349148448,316,0.7308032000000821,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,100.34904280595273,2086.835445756617,0.8829545999906259
2025-02-07,14,2086.835445756617,21991.000334249045,22486.06700191572,-2571.900169097242,-1755.2692597118053,-9085.511170709367,-5285.749390086427,0.12473702272243736,0.3590162364177374,-1.8923853944026292,-436.97783824373965,-843.1274344628024,22049.08916367198,21642.939567452915,406.14959621906274,316,0.75784289999865,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1828.637915476188,0.9436397999961628
2025-02-08,14,1828.637915476188,19888.07484506727,20383.141512733935,-6429.324127970756,-4494.827863765473,-3546.573443714917,-3266.3485194626537,1.2610057624701776,1.652132468785577,-0.27868405414852004,-444.5369341531185,-836.1975459251669,19938.604578580816,19546.94396680877,391.66061177204836,316,0.22856460000912193,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1786.0364549259255,0.4375997000024654
2025-02-09,14,1786.0364549259255,52796.630807989066,53291.697475655725,-9439.5218199454,-759.146387777107,-3609.1843802679455,-4175.636122505305,-0.216204845432586,0.9007919093521779,0.04181927276276509,-188.7971938488479,-754.8355981955593,53102.90028180688,52536.861877460164,566.0384043467114,316,0.5887191000074381,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1509.4513628888924,0.6373948999971617
2025-02-10,14,1509.4513628888924,53729.08062572429,54224.14729339095,-5611.3321971676405,-4684.218036759731,-249.6279388250116,-4211.760037554919,-0.024746906137805613,-1.9515624217858316,-0.5212886570463267,-257.637074464735,-736.866023472178,53966.51021892622,53487.28126991878,479.22894900744296,316,0.6488167000061367,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1433.6582258783076,0.8279139999940526
2025-02-11,14,1433.6582258783076,52315.18061257563,52810.24728024228,-266.1554074720911,-9098.367281107325,-7114.22709976646,-3203.1995693124545,0.4790887403065227,-0.07283469024638212,0.41073635517608853,4.351173926446767,-704.0436714986535,52814.59845416872,52106.20360874363,708.3948454251002,316,0.7307307000010042,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,387.640922921196,1448.0131018148147,1.0378440000058617
2025-02-12,14,1448.0131018148147,51741.73347712317,52236.80014478983,-3565.8929390926423,-1686.434528321697,-4655.168114950967,-114.36732841167583,-0.2437088141005881,1.8059099744004765,-0.19654667749770582,83.02595927825212,-672.652086751427,52319.82610406808,51564.1480580384,755.6780460296791,316,0.7213350999954855,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,6.6249559199991745,1450.3611521481496,0.980668299991521
2025-02-13,14,1450.3611521481496,51590.8362045451,52085.90287221175,-504.30240284138216,-5037.027668057611,-779.8997757064171,-9191.273246483113,1.3092126880832144,1.6956264760245974,-1.6544083348627032,-7.420013871211869,-726.035367234217,52078.48285834054,51359.867504977534,718.6153533630052,316,0.6520753999939188,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1581.0344292962964,0.9116290999954799
2025-02-14,14,1581.0344292962964,18705.346740091136,19200.413407757806,-2849.2200005336667,-2193.0450609729664,-4413.466467726645,-1126.3632598188951,0.08489712627635893,0.6833241980477158,-1.9371303033502878,-589.9912939637858,-804.5215326096659,18610.42211379402,18395.89187514814,214.5302386458801,316,0.3334275999950478,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1620.294809396826,0.46084329999575857
2025-02-15,14,1620.294809396826,18421.701429217257,18916.768096883927,-2663.395206148645,-3013.677620250859,-3084.8704508792925,-3596.8495794644573,1.0313509401507304,0.093772399281292,1.7139103002095282,-560.9680832968749,-794.2969866966941,18355.800013587053,18122.47111018723,233.3289033998193,316,0.45347590000892524,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1329.9838797883622,0.5971346000005724
2025-02-16,14,1329.9838797883622,49756.062368998384,50251.12903666506,-8205.314099544305,-1471.9049936535214,-2366.053020212793,-9415.729802743825,0.3999774583643503,-1.0538489264581758,-1.0933405214278382,40.876927622563294,-666.1401588916198,50292.00596428762,49584.98887777344,707.017086514183,316,0.35028980000060983,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,40.880872358095786,1462.0231631375684,0.501879999996163
2025-02-17,14,1462.0231631375684,49438.61574177184,49933.68240943851,-5813.732220619701,-2144.465931328014,-3956.166126044491,-1070.6604680805392,0.09666696375181827,-0.0012883741729563525,-0.701460495469294,-25.57908312364851,-689.5816508928692,49908.10332631486,49244.10075854564,664.0025677692207,316,0.30500360000587534,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1578.950504301588,0.4546476000105031
2025-02-18,14,1578.950504301588,49200.490415189975,49695.55708285665,-427.45306767801736,-3953.5987805321447,-5852.464335037111,-3096.7341332078922,0.8682747197075731,-1.7375838707413505,1.870855642610496,-9.134152829427933,-684.5816014651242,49686.42293002722,49010.97548139153,675.4474486356962,316,0.4879969000030542,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1891.320043042326,0.6401306000043405
2025-02-19,14,1891.320043042326,48646.023199608135,49141.089867274815,-4803.669853935102,-2884.3743283709637,-3188.8864612858542,-8288.14498803932,-0.26492120674253616,-1.6773301679726946,-0.3035929171137681,-41.64732565686726,-668.4805951536244,49099.44254161795,48472.60927212119,626.8332694967572,316,0.49314099999901373,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,177.6512860833331,1285.4380579047615,0.6520693000056781
2025-02-20,14,1285.4380579047615,48476.80613224266,48971.872799909324,-7391.049593977093,-980.7794782775044,-554.8314054728561,-6065.275795284326,-0.6638022882869059,-0.6086891919657031,-0.5869642551843262,-40.01071015656061,-656.4321122741409,48931.862089752765,48315.440687635186,616.4214021175802,316,0.47274250000191387,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,181.16387498333145,1731.8620545449724,0.6526348000043072
2025-02-21,14,1731.8620545449724,18326.459703706376,18821.52637137304,-8048.976728688922,-7517.205141829855,-8977.462659078567,-9014.233120032277,1.7345567522886762,1.9875940980514364,-0.37243619337177236,-494.0677638132123,-739.8396999285026,18327.458607559827,18081.686671444535,245.77193611529026,316,0.5111712999932934,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1842.228702507939,0.6697412000066834
2025-02-22,14,1842.228702507939,18231.96915494934,18727.035822616002,-4406.317006915919,-3297.1425591879497,-5108.796367238584,-1850.3678818320282,1.9422644524473807,-0.8026438537335996,1.9268412142938098,-498.527881709127,-740.2500136040018,18228.507940906875,17986.785809012,241.7221318948748,316,0.5297891999944113,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1990.7396251746047,0.7147679999907268
2025-02-23,14,1990.7396251746047,47898.434815515044,48393.50148318172,-5074.689581551343,-1842.3832521442969,-3913.8253907707517,-117.89097110241649,-0.3262748064787331,-0.49684486889149904,0.4075218780705825,-207.03610599084274,-652.1683920053141,48186.46537719088,47741.333091176406,445.13228601447133,316,0.4548796000017319,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1655.5383903015893,0.6584247999999207
2025-02-24,14,1655.5383903015893,47329.38213246887,47824.44880013552,-3593.8399251084866,-2860.925900947287,-6792.019242332231,-2325.858258059373,1.5026224910850798,1.4685245857430784,0.33795663280762156,-247.60395198297834,-666.878413636848,47576.84484815254,47157.57038649867,419.27446165386965,316,0.5082629000098677,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,185.85451258285661,1879.6868470846575,0.8562499999970896
2025-02-25,14,1879.6868470846575,47329.00556626871,47824.07223393538,-4952.102620032399,-7334.314071614214,-8145.813976266578,-7651.28603118254,-0.7457830662173537,0.9755700297900365,-1.0535596478276281,-234.19928920123593,-672.4799394209859,47589.87294473415,47151.5922945144,438.28065021975,316,0.33626739999454003,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,96.6318100476191,1556.1495969947116,0.5122953000100097
2025-02-26,14,1556.1495969947116,47273.24523167729,47768.31189934397,-1814.4865218733294,-565.7459213227994,-9466.107614181024,-4508.8008356699775,1.8718500137803065,0.016077806751115364,0.8399585756507593,-242.23981315100963,-663.1751655029304,47526.07208619296,47105.13673384104,420.9353523519208,316,0.23098429999663495,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2153.7387730370383,0.3134206999966409
2025-02-27,14,2153.7387730370383,46128.28226722568,46623.34893489233,-3588.967644937819,-6251.489339317346,-2264.8747140706337,-6440.066498376256,0.9236680390294154,-0.32688654240882187,-0.26662707855005463,-305.57380486023254,-687.0978710437461,46317.775130032096,45936.251063848584,381.5240661835135,316,0.24455920000036713,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1840.3374313386246,0.32709669999894686
2025-02-28,14,1840.3374313386246,17641.7202061964,18136.78687386307,-6706.433339990718,-6086.43806551027,-1787.713725155396,-5180.876549082741,1.2654226937374236,0.6048318097231369,-0.5404376857380759,-547.0736133104082,-754.7004433164632,17589.713260552664,17382.08643054661,207.626830006055,316,0.24928809999255463,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1783.8531564074096,0.3259827000001678
2025-03-01,14,1783.8531564074096,17706.563081867327,18201.629749533997,-2215.4932971106964,-4856.327883752028,-5259.77628024013,-8457.358885261006,0.43363143127271453,-0.9978452097763622,0.45420708109878927,-547.6199367164595,-758.4990204161977,17654.009812817538,17443.1307291178,210.8790836997382,316,0.2707208000065293,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1841.8525849841262,0.47861819999525324
2025-03-02,14,1841.8525849841262,45750.32303109283,46245.389698759514,-7524.924647829502,-969.3891959113465,-1207.1463576131096,-5203.212625272015,-0.5832484191271083,1.2056926139437705,-1.3258813422514697,-84.53178258015737,-552.943119982142,46160.85791617936,45692.44657877737,468.4113374019846,316,0.33054660000198055,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,13307.569856548758,1514.0937790370367,0.4811067999980878
2025-03-03,14,1514.0937790370367,46178.08415363258,46673.15082129927,-2346.173515206035,-5573.637357178308,-358.43723912439,-3088.8946477091495,0.5552478365806799,-1.518163057092901,1.8223474510171975,683.3406782809386,123.7329593897479,47356.49149958021,46796.883780689015,559.6077188911908,316,0.9160737000056542,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,7365.6555795997065,1475.7310586296287,1.2505552999937208
2025-03-04,14,1475.7310586296287,47578.321530164154,48073.38819783082,-5798.49230125021,-8474.9474758415,-322.91911752376166,-3684.111657609191,1.0340692976677546,-0.03719707310237075,-0.46683505292280203,887.9556807131543,223.62469689485397,48961.34387854397,48297.012894725674,664.3309838183003,316,1.0096518999926047,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1669.947300698414,1.2321938999957638
2025-03-05,14,1669.947300698414,48063.482948238736,48558.549615905395,-5050.036481509739,-380.3849562279289,-305.100469053065,-9227.121849499417,0.46162157828482364,1.8301136032043446,-0.34095657604605645,807.7561530162429,212.97894830469036,49366.30576892164,48771.528564210086,594.7772047115526,316,0.3261562999978196,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1642.115079386244,0.6307439999945927
2025-03-06,14,1642.115079386244,47982.273557157685,48477.340224824366,-2383.2711818746,-4877.82170058832,-302.2546477830822,-6501.624388560716,-0.21609235069575483,-0.06529377297809846,-1.2723093783262525,862.9221405368105,237.85927922615775,49340.26236536117,48715.19950405052,625.0628613106528,316,0.8258686999906786,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1642.2110123703717,1.0053186000004644
2025-03-07,14,1642.2110123703717,17330.74431499378,17825.81098266045,-2078.765275324033,-4692.903137873247,-1308.5734913453052,-5643.840149027392,-1.5754624154033574,-0.26831422910459946,-0.9706835493305843,-555.0267048078068,-782.6149917489942,17270.784277852643,17043.195990911456,227.58828694118733,316,0.6604491000034614,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2010.7625336349172,0.9090790000045672
2025-03-08,14,2010.7625336349172,16385.365936300863,16880.43260396753,-4724.49536627839,-443.22811864229584,-2258.178625202831,-9368.690970779386,-1.810766270223971,-1.1377518537298832,0.42359349970963756,-536.8197001884695,-771.4285310335775,16343.61290377906,16109.00407293395,234.60883084510806,316,1.0045932000066387,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1969.6365642962996,1.2815105999907246
2025-03-09,14,1969.6365642962996,45262.01546710738,45757.08213477407,-2103.4013385929634,-3851.2137099231895,-473.35694341722495,-9550.554845381466,-1.6304243322143408,-0.722141608110479,1.1788080686341535,1181.4084773831496,473.4258745648049,46938.49061215722,46230.508009338875,707.9826028183447,316,0.7152979999955278,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1738.7742763650795,0.9078214999899501
2025-03-10,14,1738.7742763650795,44458.59045565374,44953.657123320416,-8972.246332750146,-3659.3772004292077,-328.67072006351174,-2715.035964120954,-1.4986675789014625,0.7243251669567208,1.9400176409089411,1296.4893867868927,595.1402976431738,46250.14651010731,45548.79742096359,701.349089143719,316,0.6532879000005778,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,113.5533856500001,1711.5559006507951,1.0045823999971617
2025-03-11,14,1711.5559006507951,44165.77013219176,44660.83679985843,-7350.061070947712,-4498.318412130074,-335.80062902206646,-7887.198646477927,-0.5762850410991582,-0.28260283521087404,0.5020247306346901,953.6122417410005,367.9162360027608,45614.44904159943,45028.75303586119,585.6960057382397,316,1.5539747000002535,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1975.3971039100527,1.716468900005566
