date,candidate_hour,instant_error_kw,median30_error_kw
2025-04-08,07:00,2.026100000000042,62.631035390973295
2025-04-09,07:00,-0.29769999999984975,-2.991788712147411
2025-04-10,07:00,16.098500000000058,88.29018478358591
2025-04-11,07:00,-5.73660000000018,129.8051141462737
2025-04-12,07:00,3.537399999999707,52.35932699709019
2025-04-13,07:00,7.307500000000118,19.881975678043432
2025-04-14,07:00,-9.00709999999981,-59.72112279785597
2025-04-15,07:00,12.283500000000004,50.86200832503221
2025-04-16,07:00,36.35480000000007,-11.760156033285966
2025-04-17,07:00,-24.217999999999847,-24.218000000000075
2025-04-18,07:00,-3.3154999999997017,3.3791682789271817
2025-04-19,07:00,-16.251600000000053,-60.34799586634654
2025-04-20,07:00,-9.921800000000076,59.55810494868035
2025-04-21,07:00,42.30659999999989,60.83745913109294
2025-04-22,07:00,4.49350000000004,-59.06840271607609
2025-04-23,07:00,-6.369999999999891,-6.3699999999996635
2025-04-24,07:00,5.352599999999711,127.8386021541005
2025-04-25,07:00,4.597699999999804,136.53878578778904
2025-04-26,07:00,16.941899999999805,-9.839056373289964
2025-04-27,07:00,6.347600000000057,10.829322846185846
2025-04-28,07:00,16.312600000000202,-19.249206849344546
2025-04-29,07:00,-45.810799999999745,-97.08830928619398
2025-04-30,07:00,34.003099999999904,-1.7206939338183247
2025-05-01,07:00,-52.61670000000004,18.74573023298069
2025-05-02,07:00,-61.88839999999982,21.689526487107287
2025-05-03,07:00,-28.789800000000014,-76.66599126094889
2025-05-04,07:00,83.57510000000002,-25.891295501832133
2025-05-05,07:00,-38.730299999999716,-38.73029999999983
2025-05-06,07:00,-5.9978000000000975,68.86477835768687
2025-05-07,07:00,5.382299999999759,5.382299999999532
2025-05-08,07:00,23.73010000000022,-79.53722361158748
2025-05-09,07:00,-6.46730000000025,-6.46730000000025
2025-05-10,07:00,8.867999999999938,92.5209553530492
2025-05-11,07:00,-24.698300000000017,-29.29101256466504
2025-05-12,07:00,-27.92340000000013,29.41569619353868
2025-05-13,07:00,-13.282199999999648,-26.821877819633073
2025-05-14,07:00,-3.8542999999999665,101.45275464036672
2025-05-15,07:00,6.285800000000108,-73.15893991893938
2025-05-16,07:00,25.482500000000073,-7.451911166783361
2025-05-17,07:00,1.4882000000002336,1.4881999999997788
2025-05-18,07:00,-54.23199999999997,-38.25002977359986
2025-05-19,07:00,8.747799999999643,30.665825876065128
2025-05-20,07:00,-24.085900000000038,-24.085900000000038
2025-05-21,07:00,-85.30240000000003,5.46761893475275
2025-05-22,07:00,-13.786800000000312,-10.712299093430943
2025-05-23,07:00,-55.078700000000026,-43.548829468034455
2025-05-24,07:00,11.860700000000179,163.0179466880454
2025-05-25,07:00,-20.341499999999996,-20.341499999999883
2025-05-26,07:00,-35.277900000000045,-13.910491898452733
2025-05-27,07:00,4.547473508864641e-13,0.0
2025-05-28,07:00,-37.354199999999764,14.073776324426149
2025-05-29,07:00,-61.44200000000001,-25.962113977032004
2025-05-30,07:00,31.40599999999995,130.01098218376683
2025-05-31,07:00,5.375500000000102,5.375499999999988
2025-06-01,07:00,-47.670300000000225,-88.1715245508201
2025-06-02,07:00,26.004899999999907,-46.32033757068632
2025-06-03,07:00,-41.376700000000255,-41.37670000000003
2025-06-04,07:00,-27.634599999999864,-112.2796474306814
2025-06-05,07:00,5.94199999999978,-109.9400229589761
2025-06-06,07:00,3.492999999999938,42.74448843352502
2025-06-07,07:00,-18.561999999999898,162.3414217889707
2025-06-08,07:00,-8.333100000000286,-62.56036696129115
2025-06-09,07:00,-23.54449999999997,56.865784830741745
2025-06-10,07:00,-13.64449999999988,-8.844745598407826
2025-06-11,07:00,-17.98909999999978,30.228397641583683
2025-06-12,07:00,4.388899999999921,-26.372450982950568
2025-06-13,07:00,-19.434799999999996,-74.6527646508398
2025-06-14,07:00,-17.166799999999967,-49.3135543165472
2025-06-15,07:00,-33.83150000000023,-10.738717796223114
2025-06-16,07:00,28.269800000000032,84.43728538970834
2025-06-17,07:00,4.412800000000061,28.410990227418097
2025-06-18,07:00,9.939300000000003,37.35983844502414
2025-06-19,07:00,30.490700000000288,155.60651023140815
2025-06-20,07:00,18.965799999999945,18.965800000000172
2025-06-21,07:00,9.705500000000029,100.03181454833555
2025-06-22,07:00,14.486899999999878,195.385984706901
2025-06-23,07:00,-14.275700000000143,-14.275699999999915
2025-06-24,07:00,-4.073399999999765,89.72775398742931
2025-06-25,07:00,-21.0954999999999,269.885260311461
2025-06-26,07:00,20.031099999999697,162.34110441103485
2025-06-27,07:00,20.71810000000005,82.21033075479295
2025-06-28,07:00,-51.17560000000003,-19.242566934760475
2025-06-29,07:00,2.466299999999592,5.027082898656317
2025-06-30,07:00,-25.361799999999903,-129.51982045582258
2025-07-01,07:00,-23.437999999999647,-10.569345270471786
2025-07-02,07:00,-0.8924000000001797,-103.62705458619007
2025-07-03,07:00,-60.285399999999754,-118.47107627490709
2025-07-04,07:00,-7.050300000000334,8.594557641456163
2025-07-05,07:00,-24.705199999999877,-61.1112145344664
2025-07-06,07:00,-23.558899999999994,97.5860465100468
2025-07-07,07:00,12.450000000000273,-21.811730666624953
2025-07-08,07:00,-5.068599999999606,-67.60315342166689
2025-07-09,07:00,3.641700000000128,14.06641876057995
2025-07-10,07:00,-72.88200000000006,71.27860905289242
2025-07-11,07:00,14.861100000000079,27.394327430046246
2025-07-12,07:00,22.439200000000255,22.439200000000028
2025-07-13,07:00,-21.071800000000167,-95.46347561383823
2025-07-14,07:00,-1.9417999999996027,99.69220997127445
2025-07-15,07:00,-10.830800000000181,52.39300478977816
2025-07-16,07:00,-15.241599999999835,57.29278201288412
2025-07-17,07:00,8.580600000000231,-31.245415552300983
2025-07-18,07:00,-6.97649999999976,-57.51353629559219
2025-07-19,07:00,0.0,-13.44096958915543
2025-07-20,07:00,1.4357999999997446,-42.71013235775922
2025-07-21,07:00,-24.595100000000002,59.16635224732795
2025-07-22,07:00,29.998199999999997,63.0925565171882
2025-07-23,07:00,34.36740000000009,-106.30584433664558
2025-07-24,07:00,6.703500000000076,-19.984348608596065
2025-07-25,07:00,30.172700000000077,58.92299192377493
2025-07-26,07:00,-3.263800000000174,210.260982752313
2025-07-27,07:00,-30.593099999999595,-8.048347996677649
2025-07-28,07:00,-11.321900000000369,72.12004265453311
2025-07-29,07:00,-50.04080000000022,-199.73947824884124
2025-07-30,07:00,13.71429999999964,13.714299999999866
2025-07-31,07:00,12.095600000000104,198.88845820072538
2025-08-01,07:00,4.548099999999977,-26.96652944245568
2025-08-02,07:00,48.64840000000004,-22.556988371326952
2025-08-03,07:00,36.96049999999968,91.21511036276797
2025-08-04,07:00,18.577999999999975,102.93573886396462
2025-08-05,07:00,-15.046299999999974,132.1638327311946
2025-08-06,07:00,5.913000000000011,-16.599816702556723
2025-08-07,07:00,-23.105299999999716,-77.40278843756255
2025-08-08,07:00,14.416099999999915,40.721489129640304
2025-08-09,07:00,53.25280000000021,-41.62432684855821
2025-08-10,07:00,0.0,18.381451254774333
2025-08-11,07:00,-43.593999999999596,-29.225116943692683
2025-08-12,07:00,11.662500000000364,133.46104810401368
2025-08-13,07:00,35.72589999999991,51.11116801422395
2025-08-14,07:00,-16.39579999999978,122.30640180946364
2025-08-15,07:00,9.194899999999961,59.886960869017685
2025-08-16,07:00,13.465200000000095,13.465199999999868
2025-08-17,07:00,-11.155099999999948,-24.362628383702486
2025-08-18,07:00,-39.0649999999996,-12.644497141659144
2025-08-19,07:00,22.729799999999614,22.729799999999614
2025-08-20,07:00,-11.162399999999934,23.033879548374443
2025-08-21,07:00,-39.87310000000025,59.95037984233909
2025-08-22,07:00,32.71799999999985,14.979694854299737
2025-08-23,07:00,2.2778000000002976,-33.65327567337249
2025-08-24,07:00,6.129500000000007,-70.70974591907736
2025-08-25,07:00,18.1866,-25.78179991395416
2025-08-26,07:00,22.007900000000063,-0.9506388790134679
2025-08-27,07:00,13.552299999999832,62.837079273149584
2025-08-28,07:00,38.23759999999993,38.23759999999993
2025-08-29,07:00,-2.118700000000217,-6.498804386969823
2025-08-30,07:00,-30.229699999999866,-76.72656319508314
2025-08-31,07:00,3.405999999999949,3.4060000000001764
2025-09-01,07:00,-41.046100000000024,0.5309018324301178
2025-09-02,07:00,38.79939999999988,-70.66669999904298
2025-09-03,07:00,-7.640200000000277,89.84809595678405
2025-09-04,07:00,26.672699999999622,88.80150575040238
2025-09-05,07:00,-25.984200000000328,33.09758680075538
2025-09-06,07:00,3.367899999999736,7.609628818229567
2025-09-07,07:00,-5.018099999999777,21.743483408940676
2025-09-08,07:00,-21.259599999999864,25.979335766997906
2025-09-09,07:00,18.05769999999984,19.485265753767976
2025-09-10,07:00,20.668800000000147,-10.859249010458313
2025-09-11,07:00,5.279099999999744,50.01793587968882
2025-09-12,07:00,15.731100000000197,20.04504935033077
2025-09-13,07:00,-8.59660000000008,53.63839362072514
2025-09-14,07:00,-21.98759999999993,-21.987599999999702
2025-09-15,07:00,37.5172,-19.281635317672453
2025-09-16,07:00,-14.91969999999992,-46.54604384222307
2025-09-17,07:00,9.528400000000147,-0.690999576592219
2025-09-18,07:00,-7.094500000000153,15.852755326437318
2025-09-19,07:00,2.395000000000209,53.51512342376304
2025-09-20,07:00,32.793699999999944,32.79369999999989
2025-09-21,07:00,0.3307999999997264,46.99299429309292
2025-09-22,07:00,10.432400000000143,10.862594618554795
2025-09-23,07:00,-2.5554000000001906,-31.79804590492364
2025-09-24,07:00,2.0517999999999574,48.970935755352855
2025-09-25,07:00,-32.3123999999998,81.32724866298702
2025-09-26,07:00,-9.737600000000157,7.15111608264192
2025-09-27,07:00,-21.50610000000006,-33.349840600979064
2025-09-28,07:00,-8.821500000000015,39.790634741304984
2025-09-29,07:00,20.232099999999946,91.62937509575369
2025-09-30,07:00,-1.0357000000001335,55.21260324971769
2025-10-01,07:00,6.302400000000034,34.5718288714902
2025-10-02,07:00,-18.56600000000026,67.69493071291862
2025-10-03,07:00,-6.175199999999904,30.103035077850905
2025-10-04,07:00,3.2604999999998654,82.01655750602083
2025-10-05,07:00,-11.906400000000076,58.065518548029445
2025-10-06,07:00,-10.389200000000073,53.56372809977029
2025-10-07,07:00,-13.6407999999999,57.57765404728559
2025-10-08,07:00,2.3302000000001044,84.16612850182389
2025-10-09,07:00,12.188000000000102,92.20942131088464
2025-10-10,07:00,27.216300000000047,76.57692263964452
2025-10-11,07:00,4.3297000000000025,53.588095904536885
2025-10-12,07:00,34.53189999999995,103.09720831581376
2025-10-13,07:00,3.171299999999974,124.9405659369649
2025-10-14,07:00,-0.9833999999998468,98.52701412093626
2025-10-15,07:00,-1.2210000000000036,98.22880335463836
2025-10-16,07:00,-5.474500000000035,87.50915416810179
2025-10-17,07:00,-14.654600000000073,62.69269665085264
2025-10-18,07:00,3.475300000000061,116.25889571528504
2025-10-19,07:00,2.6189999999999145,142.83080096050654
2025-10-20,07:00,16.7109999999999,150.40084489032753
2025-10-21,07:00,-3.999400000000037,70.98148813572595
2025-10-22,07:00,5.51929999999993,109.37192280103088
2025-10-23,07:00,4.158900000000017,108.36795083330605
2025-10-24,07:00,1.316599999999994,99.52438489655444
2025-10-25,07:00,4.939200000000142,141.6389132697053
2025-10-26,07:00,4.819999999999936,133.46922486941938
2025-10-27,07:00,0.23450000000002547,139.62241468703965
2025-10-28,07:00,1.9867999999999029,137.0044229170477
2025-10-29,07:00,-3.9125999999999976,145.42767840119382
2025-10-30,07:00,4.86220000000003,162.04772472474065
2025-10-31,07:00,6.610500000000002,150.33291552206924
2025-11-01,07:00,0.6270999999999276,174.88360675271892
2025-11-02,07:00,1.4290999999999485,165.3491320424556
2025-11-03,07:00,10.223700000000008,178.59905569328652
2025-11-04,07:00,-13.539099999999962,166.53125658518
2025-11-05,07:00,6.2520000000000095,190.3779273203706
2025-11-06,07:00,5.090999999999951,171.85271359147345
2025-11-07,07:00,-0.575300000000027,156.12444867358732
2025-11-08,07:00,8.681199999999933,211.70964171865688
2025-11-09,07:00,-6.187900000000013,174.3351489305069
2025-11-10,07:00,3.155200000000036,161.77892344288273
2025-11-11,07:00,4.8034000000000106,161.58217137875886
2025-11-12,07:00,-1.046699999999987,156.98076164005371
2025-11-13,07:00,1.6321999999999548,161.320362117605
2025-11-14,07:00,3.389700000000005,132.6979130636933
2025-11-15,07:00,2.1869999999999834,122.50828831439094
2025-11-16,07:00,-1.867399999999975,111.38943894055578
2025-11-17,07:00,0.1887999999999863,91.41118730562934
2025-11-18,07:00,-1.7399999999999807,103.65170170686238
2025-11-19,07:00,-0.6748000000000332,93.31118457492968
2025-11-20,07:00,3.110800000000012,93.90516964661876
2025-11-21,07:00,-0.5862999999999943,72.85204485531408
2025-11-22,07:00,1.8397999999999968,67.98275175502269
2025-11-23,07:00,-1.3198000000000008,55.99219795396979
2025-11-24,07:00,-1.2938000000000045,57.829381585966026
2025-11-25,07:00,-0.47809999999999775,50.86371444519466
2025-11-26,07:00,-2.3463999999999885,43.201398767719944
2025-11-27,07:00,-0.48749999999999716,41.6986891213713
2025-11-28,07:00,0.446399999999997,34.1136127896942
2025-11-29,07:00,0.5888000000000062,31.70597774263142
2025-11-30,07:00,-0.07329999999999615,25.221620101688057
2025-12-01,07:00,-0.3736999999999995,19.77386066627292
2025-12-02,07:00,-0.04619999999999891,15.86588776487751
2025-12-03,07:00,-0.03349999999999653,12.260679139632888
2025-12-04,07:00,0.2363000000000035,7.594706004827635
2025-12-05,07:00,-0.028300000000001546,4.374518393636269
2025-12-06,07:00,-0.17010000000000147,2.0742758358371125
2025-12-07,07:00,-0.13759999999999906,-0.13759999999999817
2025-12-08,07:00,0.056100000000000705,0.05609999999999982
2025-12-09,07:00,0.0660999999999996,0.06609999999999938
2025-12-10,07:00,0.0035000000000002807,0.0035000000000002807
2025-12-11,07:00,0.0,0.0
2025-12-12,07:00,0.0,0.0
2025-12-13,07:00,0.0,0.0
2025-12-14,07:00,0.0,0.0
2025-12-15,07:00,0.0,0.0
2025-12-16,07:00,0.0,0.0
2025-12-17,07:00,0.0,0.0
2025-12-18,07:00,0.0,0.0
2025-12-19,07:00,0.0,0.0
2025-12-20,07:00,0.0,0.0
2025-12-21,07:00,0.0,0.0
2025-12-22,07:00,0.0,0.0
2025-12-23,07:00,0.0,0.0
2025-12-24,07:00,0.0,0.0
2025-12-25,07:00,0.0,0.0
2025-12-26,07:00,0.0,0.0
2025-12-27,07:00,0.0,0.0
2025-12-28,07:00,0.0,0.0
2025-12-29,07:00,0.0,0.0
2025-12-30,07:00,0.0,0.0
2025-12-31,07:00,0.0,0.0
2025-02-01,08:00,66.0038999999997,66.0038999999997
2025-02-02,08:00,1.1140999999997803,-73.50628497706214
2025-02-03,08:00,29.206900000000132,65.38949787767706
2025-02-04,08:00,-23.75019999999995,67.42821304245876
2025-02-05,08:00,-10.696900000000142,-10.696900000000142
2025-02-06,08:00,4.291699999999992,-76.55527805843144
2025-02-07,08:00,-30.142499999999927,-25.485432694213443
2025-02-08,08:00,30.764000000000124,27.274516482495528
2025-02-09,08:00,-52.3411000000001,-49.582896057912194
2025-02-10,08:00,11.301099999999678,3.564640333276202
2025-02-11,08:00,37.54419999999982,55.14621927740802
2025-02-12,08:00,29.103799999999865,6.040603173801173
2025-02-13,08:00,26.795399999999972,-65.8345476687009
2025-02-14,08:00,-0.5288999999997941,7.400187748810936
2025-02-15,08:00,18.68520000000035,31.247507168452557
2025-02-16,08:00,57.56800000000021,13.439330413548532
2025-02-17,08:00,-36.99429999999984,-45.98609488813395
2025-02-18,08:00,-118.05489999999963,-123.31907008235964
2025-02-19,08:00,55.93010000000004,60.02033366925059
2025-02-20,08:00,0.49510000000009313,-12.133351275608902
2025-02-21,08:00,-119.85539999999992,-112.59736645039641
2025-02-22,08:00,33.56809999999996,-20.219769464969772
2025-02-23,08:00,2.0426000000002205,-4.905730289943222
2025-02-24,08:00,-54.22719999999981,-110.82419516684865
2025-02-25,08:00,68.83449999999993,11.968493442600789
2025-02-26,08:00,42.145200000000386,-25.55408509817346
2025-02-27,08:00,-2.915100000000166,-2.915100000000166
2025-02-28,08:00,-34.7841999999996,63.26792812750364
2025-03-01,08:00,32.470000000000255,127.95853269771453
2025-03-02,08:00,-25.83770000000004,-32.68180605165071
2025-03-03,08:00,81.4064000000003,94.06220892838644
2025-03-04,08:00,-17.85629999999992,-103.08700672826558
2025-03-05,08:00,2.2064000000000306,-21.941254791866186
2025-03-06,08:00,49.513400000000274,35.30105029460435
2025-03-07,08:00,-31.941399999999703,28.918256199866846
2025-03-08,08:00,83.70559999999978,-20.7198309119143
2025-03-09,08:00,-8.475499999999556,-25.22000916166428
2025-03-10,08:00,-1.625300000000152,-25.026701591788992
2025-03-11,08:00,10.233999999999924,8.530606321235268
2025-03-12,08:00,-62.92669999999998,-62.92670000000021
2025-03-13,08:00,7.4090000000001055,-31.981998303305772
2025-03-14,08:00,102.89669999999978,63.15529882300473
2025-03-15,08:00,-47.49310000000014,29.562230278397692
2025-03-16,08:00,35.797199999999975,35.79720000000009
2025-03-17,08:00,22.81320000000005,-46.82505809512543
2025-03-18,08:00,22.784299999999803,37.7237037394151
2025-03-19,08:00,34.68379999999979,124.79514328530502
2025-03-20,08:00,88.00720000000001,73.91230625392154
2025-03-21,08:00,45.41460000000052,45.41460000000029
2025-03-22,08:00,-86.58209999999963,-83.72626726174462
2025-03-23,08:00,-104.86430000000018,-104.86430000000018
2025-03-24,08:00,27.442199999999957,27.442200000000184
2025-03-25,08:00,30.47420000000011,-21.396761069885315
2025-03-26,08:00,-30.75460000000021,49.89832254275598
2025-03-27,08:00,146.40349999999944,127.19854934567456
2025-03-28,08:00,-44.54370000000017,-43.05777030894751
2025-03-29,08:00,-19.26260000000002,-27.136368171439017
2025-03-30,08:00,-27.25769999999966,-27.25769999999943
2025-03-31,08:00,-28.02559999999994,-28.02559999999994
2025-04-01,08:00,-2.027299999999741,74.62594426020428
2025-04-02,08:00,-72.26739999999972,-126.26473836691298
2025-04-03,08:00,-37.95849999999973,-180.65866809299087
2025-04-04,08:00,60.775599999999486,44.99521540843989
2025-04-05,08:00,21.021500000000287,-25.46748262743904
2025-04-06,08:00,11.287899999999809,-32.30165398971758
2025-04-07,08:00,118.1212000000005,31.266608446634336
2025-04-08,08:00,-72.29830000000038,-6.1578168107860165
2025-04-09,08:00,-9.718600000000151,-33.3793246066723
2025-04-10,08:00,-2.4642000000003463,29.495952487671957
2025-04-11,08:00,-6.991399999999885,-200.55521057424312
2025-04-12,08:00,-27.687199999999393,-88.2566076554981
2025-04-13,08:00,20.95589999999993,-38.640968281394635
2025-04-14,08:00,-48.23989999999958,25.38548456845433
2025-04-15,08:00,-18.010800000000017,-51.51423758033707
2025-04-16,08:00,120.8064000000004,98.16129896063535
2025-04-17,08:00,-67.4964,-122.15513991694161
2025-04-18,08:00,-77.3089,-51.44712765310055
2025-04-19,08:00,-56.91390000000001,-27.15995250083165
2025-04-20,08:00,0.7402000000001863,-77.94768692584603
2025-04-21,08:00,91.22770000000037,30.19128444589296
2025-04-22,08:00,-32.53929999999946,138.48280668348661
2025-04-23,08:00,-69.86659999999938,-45.29447294837951
2025-04-24,08:00,-11.098500000000058,104.73033092003811
2025-04-25,08:00,19.280099999999948,15.671036783061481
2025-04-26,08:00,59.457399999999325,59.23246584974913
2025-04-27,08:00,-110.26800000000003,23.6695698025635
2025-04-28,08:00,49.6873999999998,176.14267996889816
2025-04-29,08:00,-145.58539999999994,-162.4400052968433
2025-04-30,08:00,90.17619999999988,283.25361136480615
2025-05-01,08:00,-156.19079999999985,-244.78633406971016
2025-05-02,08:00,-120.25799999999981,-167.92648662500164
2025-05-03,08:00,-75.13599999999951,132.75622895566244
2025-05-04,08:00,331.52140000000054,179.66950737441266
2025-05-05,08:00,-90.0007999999998,-90.00079999999934
2025-05-06,08:00,31.04830000000038,-75.12821494203808
2025-05-07,08:00,-5.289800000000469,-86.88808434934367
2025-05-08,08:00,38.19840000000022,108.35724860900154
2025-05-09,08:00,-94.57949999999983,-10.295544431781764
2025-05-10,08:00,36.10880000000043,84.84497007501932
2025-05-11,08:00,17.08939999999984,-45.559626553563476
2025-05-12,08:00,-74.23099999999977,147.29522185812584
2025-05-13,08:00,13.905799999999545,-2.1052923379743333
2025-05-14,08:00,-57.55439999999999,-4.9112840787909136
2025-05-15,08:00,27.886499999999614,203.42245158596188
2025-05-16,08:00,91.93449999999939,96.86435473292113
2025-05-17,08:00,-128.8063000000002,-86.70313191705736
2025-05-18,08:00,-105.67009999999982,-130.57985272161068
2025-05-19,08:00,-26.081200000000536,-26.081200000000536
2025-05-20,08:00,-55.948199999999815,28.21603553242312
2025-05-21,08:00,-236.60739999999987,-158.57630717411598
2025-05-22,08:00,-33.48819999999978,122.51958646978369
2025-05-23,08:00,-74.60130000000026,-74.60130000000049
2025-05-24,08:00,53.22949999999946,-66.01811797679966
2025-05-25,08:00,-87.96349999999984,-49.56398294344035
2025-05-26,08:00,-134.4944999999998,-134.49450000000002
2025-05-27,08:00,41.2483000000002,162.55163757692003
2025-05-28,08:00,-142.84789999999975,-292.59673221087087
2025-05-29,08:00,-116.97740000000022,-26.2142050479531
2025-05-30,08:00,53.16560000000027,121.33567923102737
2025-05-31,08:00,10.70049999999992,54.36000955909776
2025-06-01,08:00,-124.41889999999967,-191.81852555861087
2025-06-02,08:00,12.931999999999789,-58.43570491379319
2025-06-03,08:00,-148.63630000000012,-167.88092800699224
2025-06-04,08:00,-96.30799999999954,-9.679378567473805
2025-06-05,08:00,24.579299999999876,-184.09921721323508
2025-06-06,08:00,11.25879999999961,90.96352882252313
2025-06-07,08:00,-19.01619999999957,-19.0161999999998
2025-06-08,08:00,-70.27779999999984,-18.97918355848401
2025-06-09,08:00,-36.074699999999666,-108.7978938731062
2025-06-10,08:00,17.53729999999996,-80.77356496563038
2025-06-11,08:00,-65.29449999999997,-65.2945000000002
2025-06-12,08:00,5.051500000000033,-83.22406539519943
2025-06-13,08:00,-41.76480000000038,-218.6147834460736
2025-06-14,08:00,-4.461900000000242,135.41361246566635
2025-06-15,08:00,-66.19729999999981,66.74467798682326
2025-06-16,08:00,37.55709999999999,229.52202395507516
2025-06-17,08:00,13.107899999999972,-22.226528352165587
2025-06-18,08:00,39.51299999999992,179.6562323101375
2025-06-19,08:00,107.01489999999967,165.50269093821817
2025-06-20,08:00,20.231400000000576,-117.48623633618081
2025-06-21,08:00,-34.302000000000135,13.995870900155978
2025-06-22,08:00,46.41070000000036,279.1636066033104
2025-06-23,08:00,-124.08040000000074,-0.38217540581013054
2025-06-24,08:00,-17.644300000000385,-31.00216181629264
2025-06-25,08:00,-54.3105000000005,113.51493111045647
2025-06-26,08:00,-15.54589999999962,252.90350279289805
2025-06-27,08:00,106.0306999999998,53.35349784744221
2025-06-28,08:00,-139.39760000000024,20.491635729070822
2025-06-29,08:00,18.183399999999892,26.7877153957661
2025-06-30,08:00,-50.68220000000019,56.23651132098803
2025-07-01,08:00,-84.15910000000031,46.56857628007151
2025-07-02,08:00,63.69659999999931,48.17686060002734
2025-07-03,08:00,-143.4047000000005,-143.40470000000028
2025-07-04,08:00,2.6075000000000728,-19.63882834394667
2025-07-05,08:00,-98.61790000000019,-28.368096837134544
2025-07-06,08:00,-141.66109999999935,-141.66109999999935
2025-07-07,08:00,0.0,201.14126223981611
2025-07-08,08:00,-9.858600000000024,-110.76654663602471
2025-07-09,08:00,-21.019800000000032,-21.019799999999805
2025-07-10,08:00,-158.78870000000006,-151.06823145285034
2025-07-11,08:00,69.04429999999957,149.6886409445715
2025-07-12,08:00,-42.46569999999974,155.9639773740273
2025-07-13,08:00,-115.26450000000023,176.64670580247252
2025-07-14,08:00,3.7156000000004497,-115.20534478847094
2025-07-15,08:00,-19.031999999999243,-186.50350097427645
2025-07-16,08:00,-118.47000000000025,-33.224679672516004
2025-07-17,08:00,38.62890000000061,127.10083802098575
2025-07-18,08:00,-61.405400000000554,0.55552940568964
2025-07-19,08:00,94.0701999999992,-136.27819077597132
2025-07-20,08:00,-54.137799999999515,33.58410764639939
