date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination
2025-03-15,M6,1987.9653730173384,1409.302948888891,21,16041.777550985333,16871.149431738446,16041.77755098533,0.0,829.3718807531129,0.0,16871.149431738446,0.0,883.0304669540159,2,2.26161310000316,2.3588821000012103,0,differential_evolution_staged_direct_search,True,12,-2267.30066798437,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-656.9148858885104,8,False,maxiter_budget
2025-03-16,M6,1409.302948888891,1871.1580459259264,21,44415.07251100221,45685.7913022641,44415.07251100222,0.0,1270.71879126188,0.0,45685.7913022641,0.0,1740.6649499010814,2,2.422678500006441,2.5212171000021044,0,differential_evolution_staged_direct_search,True,22,-4451.383076191209,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-320.65539531421246,8,False,maxiter_budget
2025-03-17,M6,1871.1580459259264,1811.469858703703,21,40697.665378171,39282.590600249205,37867.515822327405,1415.0747779217982,0.0,3090.976571063002,42373.56717131221,5561.068963221562,0.0,2,2.5645848999993177,2.67165930000192,0,differential_evolution_staged_direct_search,True,27,-4452.386601216121,4,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-633.5633008472932,8,False,maxiter_budget
2025-03-18,M6,1811.469858703703,1741.961731481484,21,46797.05374781059,45565.42678516581,43616.78617855793,1590.133784626329,358.5068219815501,0.0,45565.42678516581,4601.042393778218,332.75769890963613,2,2.43902320000052,2.5543790999945486,0,differential_evolution_staged_direct_search,True,17,-4452.278096732997,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-177.0389347187229,8,False,maxiter_budget
2025-03-19,M6,1741.961731481484,2166.6354972222225,21,38807.20987660249,43733.93610699179,38807.20987660248,0.0,4926.726230389309,0.0,43733.93610699179,0.0,5776.311489713992,2,2.310200200001418,2.4120390999960364,0,differential_evolution_staged_direct_search,True,17,-4451.294354631023,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-44.415315504862505,8,False,maxiter_budget
2025-03-20,M6,2166.6354972222225,1783.585787914686,21,44189.90802395186,42158.2649830451,40126.62194213833,2031.6430409067632,0.0,2990.1915958179347,45148.45657886304,6057.349392929138,0.0,2,2.276792699994985,2.378220799997507,0,differential_evolution_staged_direct_search,True,12,-4453.876586154784,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-368.6116457302522,8,False,maxiter_budget
2025-03-21,M6,1783.585787914686,1502.4002746729996,21,15710.194666583186,15503.49714124856,15296.799615913937,206.6975253346236,0.0,0.0,15503.49714124856,444.6418848776177,0.0,2,2.503200700004527,2.612281599998824,0,differential_evolution_staged_direct_search,True,47,-1954.72053733822,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,272,-733.7398560702759,8,False,maxiter_budget
2025-03-22,M6,1502.4002746729996,2318.974667265546,21,17065.535981785033,16983.116976051853,16900.697970318673,82.41900573318028,0.0,0.0,16983.116976051853,150.84257594511746,0.0,2,2.415466400001605,2.5149240999962785,0,differential_evolution_staged_direct_search,True,17,-2125.133217531123,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-727.9391564259239,8,True,maxiter_budget
2025-03-23,M6,2318.974667265546,1672.3243005555553,21,44723.87376260664,43467.78171763266,42211.68967265869,1256.0920449739738,0.0,562.055316171968,44029.83703380463,3296.745010309122,0.0,2,2.397981499998423,2.5120633999977144,0,differential_evolution_staged_direct_search,True,22,-4453.931223691948,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-338.21788099942006,8,False,maxiter_budget
2025-03-24,M6,1672.3243005555553,1766.5139881481475,21,42119.23976674759,42102.64092096593,40606.97264126041,756.1335627435905,739.5347169619338,0.0,42102.64092096593,2282.3013083758365,691.467851811392,2,2.487436500006879,2.599129299997003,0,differential_evolution_staged_direct_search,True,17,-4453.931223691947,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-65.24300796890637,8,False,maxiter_budget
2025-03-25,M6,1766.5139881481475,1464.9716192592584,21,46683.53224191129,43347.582219472366,40011.63219703344,3335.950022438922,0.0,419.1307944333511,43766.71301390572,9842.136052229636,0.0,2,2.488309999993362,2.595099099999061,0,differential_evolution_staged_direct_search,True,22,-4453.931223691948,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-389.9852145503744,8,False,maxiter_budget
2025-03-26,M6,1464.9716192592584,1574.2627575925949,21,39891.04259061682,40850.45412773467,39762.22191941739,64.41033559971764,1023.82187271757,0.0,40850.45412773467,258.5257936831161,1384.5981582228787,2,2.541249699999753,2.6674158000023453,0,differential_evolution_staged_direct_search,True,12,-4453.931223691948,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-551.768694817287,8,False,maxiter_budget
2025-03-27,M6,1574.2627575925949,1678.7818401851855,21,42763.64839972548,42809.4188202136,41069.719858953824,846.964270385826,892.7346908739415,0.0,42809.4188202136,2233.6511348809536,746.8565177546142,2,2.53068290000374,2.640535999998974,0,differential_evolution_staged_direct_search,True,22,-4453.931223691948,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,75.9871154293701,8,False,maxiter_budget
2025-03-28,M6,1678.7818401851855,1999.4608566121767,21,16173.686783224282,16109.107098201735,16044.527413179196,64.57968502254322,0.0,0.0,16109.107098201735,122.797524871948,0.0,2,2.53611130000354,2.631529899997986,0,differential_evolution_staged_direct_search,True,12,-2269.98799612274,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-710.2980135040397,8,False,maxiter_budget
2025-03-29,M6,1999.4608566121767,1783.798018193455,21,14890.813751893667,15451.32052838619,14890.813751893667,0.0,560.5067764925212,0.0,15451.32052838619,0.0,428.0170855912139,2,2.037132700002985,2.140652499998396,0,differential_evolution_staged_direct_search,True,47,-1933.4455446842887,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,212,-544.6052409060796,6,True,population_collapse_convergence
2025-03-30,M6,1783.798018193455,1892.5200155356983,21,41898.67289317974,40211.16904864671,38523.66520411368,1687.503844533031,0.0,0.0,40211.16904864671,5959.441159203484,0.0,2,2.661471000006713,2.770162100001471,0,differential_evolution_staged_direct_search,True,17,-4453.931223691948,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-482.6040288252408,8,False,maxiter_budget
2025-03-31,M6,1892.5200155356983,1920.0991498148137,21,36586.940708027454,43910.60229788009,36586.940708027454,0.0,7323.661589852638,0.0,43910.60229788009,0.0,8380.979303305077,2,2.4955855999942287,2.606229800003348,0,differential_evolution_staged_direct_search,True,12,-4168.414381436979,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,455.38553456082894,8,False,maxiter_budget
2025-04-01,M6,1920.0991498148137,1917.848088333329,21,44606.62420565942,43639.32562183853,42222.30711009569,1192.158547781862,224.85996396097525,0.0,43639.32562183853,3526.538552966989,199.3086630199032,2,2.6002482999974745,2.7146828999975696,0,differential_evolution_staged_direct_search,True,27,-4453.931223691947,4,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,365.1798538842892,8,False,maxiter_budget
2025-04-02,M6,1917.848088333329,1745.606796162382,21,41785.76859229074,42761.470103191146,41755.6030049225,15.082793684119864,990.78430458452,0.0,42761.470103191146,36.94908991561709,868.6356523855767,2,2.553626199995051,2.6669154000046547,0,differential_evolution_staged_direct_search,True,17,-4453.931223691948,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,432.5897569516019,8,False,maxiter_budget
2025-04-03,M6,1745.606796162382,1768.0859210492465,21,43457.943973868525,41480.920606499,39503.89723912948,1977.023367369519,0.0,0.0,41480.920606499,5336.922805581461,0.0,2,2.560261899991019,2.6655453000057605,0,differential_evolution_staged_direct_search,True,12,-4453.931223691948,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-96.22340959399769,8,False,maxiter_budget
2025-04-04,M6,1768.0859210492465,1749.3831832379924,21,14637.487741374109,14493.534351511822,14349.580961649535,143.95338986228649,0.0,0.0,14493.534351511822,297.6615930268448,0.0,2,2.659483999988879,2.773305399998208,0,differential_evolution_staged_direct_search,True,47,-1789.3989217909673,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,272,-758.4580947280178,8,False,maxiter_budget
2025-04-05,M6,1749.3831832379924,1568.6839486420931,21,14529.892271981143,14486.920716371184,14443.949160761224,42.971555609960696,0.0,0.0,14486.920716371184,81.34954907754653,0.0,2,2.4785065000032773,2.5939148999968893,0,differential_evolution_staged_direct_search,True,22,-1634.3339421933135,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-692.4028139801951,8,False,maxiter_budget
2025-04-06,M6,1568.6839486420931,1642.105130740742,21,39916.81295784179,38891.25621870003,37477.216311019154,1219.7983234113162,194.24158426955927,0.0,38891.25621870003,4476.288822146909,142.55880221353016,2,2.550160900005721,2.66120910000609,0,differential_evolution_staged_direct_search,True,17,-4454.581544036548,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-216.11524512408488,8,False,maxiter_budget
2025-04-07,M6,1642.105130740742,1642.4001711792785,21,34954.96796300677,38583.91200610011,34954.96796300677,0.0,3628.944043093338,0.0,38583.91200610011,0.0,3990.7773660554735,2,2.5912528000044404,2.697100499994121,0,differential_evolution_staged_direct_search,True,17,-4187.860779051991,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,160.2874347793543,8,False,maxiter_budget
2025-04-08,M6,1642.4001711792785,1565.346310254013,21,41365.30767311779,40223.97282998469,38677.05728245208,1344.1251953328588,202.79035219975157,0.0,40223.97282998469,4339.608940359667,147.03665714503757,2,2.442265600002429,2.601239700001315,0,differential_evolution_staged_direct_search,True,17,-4455.009674110035,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-276.5531698427676,8,False,maxiter_budget
