date,interval,emergency_kwh
2025-04-26,20:50-21:00,258.3346333333317
2025-04-26,21:40-22:00,41.68652066666685
2025-04-27,16:10-17:40,525.5062828823615
2025-04-27,17:50-18:20,139.2461833333333
2025-04-27,18:40-18:50,32.98017540666799
2025-04-27,20:20-20:50,270.9297080639377
2025-04-27,21:10-21:20,0.012566666665997595
2025-04-27,21:40-21:50,46.41924999999999
2025-04-28,14:20-15:10,314.6687666666669
2025-04-28,15:20-16:20,390.43385964138855
2025-04-28,16:40-16:50,16.455516666666654
2025-04-28,17:20-18:00,98.16765147619037
2025-04-28,18:10-18:40,129.8980476190476
2025-04-28,18:50-19:10,1027.38048554556
2025-04-28,19:20-19:40,1387.8607833333333
2025-04-28,19:50-20:10,1419.0050500000002
2025-04-28,20:20-21:00,1106.9715199047614
2025-04-29,16:50-17:20,22.712912256611208
2025-04-29,20:20-21:00,261.1077679999893
2025-04-30,无,0.0
2025-05-01,08:40-09:10,160.2017010925872
2025-05-01,17:50-19:00,321.89649902557227
2025-05-01,20:20-22:10,1587.279155144034
2025-05-01,22:20-24:00,564.9768063333333
2025-05-02,05:50-06:00,38.58216671428397
2025-05-02,06:30-07:30,523.3446
2025-05-02,17:00-18:00,380.0530230399799
2025-05-02,18:40-18:50,34.757733333332
2025-05-02,20:20-22:00,1574.0737132933546
2025-05-03,07:00-07:20,85.37367784009514
2025-05-03,20:20-22:00,1532.4424904761888
2025-05-04,20:50-22:10,313.2516114914744
2025-05-05,09:10-09:30,42.93173292856943
2025-05-05,19:20-19:30,21.008928039689636
2025-05-05,19:50-20:10,331.93716666666717
2025-05-05,20:20-21:30,444.6007666666667
2025-05-06,21:50-22:10,68.60238629571458
2025-05-07,19:50-20:10,168.7126454995032
2025-05-07,20:20-20:50,494.91004999999996
2025-05-07,21:40-22:00,117.77182149206465
2025-05-08,20:00-20:20,61.88993333333326
2025-05-09,无,0.0
2025-05-10,无,0.0
2025-05-11,无,0.0
2025-05-12,无,0.0
2025-05-13,无,0.0
2025-05-14,无,0.0
2025-05-15,无,0.0
2025-05-16,无,0.0
2025-05-17,无,0.0
2025-05-18,无,0.0
2025-05-19,无,0.0
2025-05-20,无,0.0
2025-05-21,无,0.0
2025-05-22,无,0.0
2025-05-23,无,0.0
2025-05-24,无,0.0
2025-05-25,无,0.0
2025-05-26,14:50-15:00,47.94791666666674
2025-05-26,15:40-16:30,128.35251649029732
2025-05-26,18:00-19:10,1028.5825303333395
2025-05-26,19:20-19:30,115.0322738095249
2025-05-26,19:50-20:10,144.4134619047618
2025-05-26,20:40-21:00,73.27074761904748
2025-05-27,无,0.0
2025-05-28,无,0.0
2025-05-29,14:50-15:00,6.212499999999864
2025-05-29,15:50-16:00,6.059107142857442
2025-05-29,16:10-17:50,343.58694920007406
2025-05-29,18:10-19:00,229.1012997789976
2025-05-29,19:10-19:30,40.520716560252936
2025-05-29,19:50-20:10,38.82979523809513
2025-05-29,20:20-21:50,812.217654118218
2025-05-30,17:20-17:50,143.92101527660196
2025-05-30,21:50-22:00,68.4170759285705
2025-05-31,06:50-07:20,133.1149258095246
2025-06-01,09:20-11:40,1841.8392786323866
2025-06-01,11:50-12:00,21.992083333333312
2025-06-01,12:50-13:10,58.696833333333075
2025-06-01,13:20-22:10,11936.335408322935
2025-06-01,22:20-24:00,937.693467049382
2025-06-02,08:40-09:30,650.6072596190512
2025-06-02,13:00-22:10,9860.36137536978
2025-06-03,09:00-10:20,988.1722509766686
2025-06-03,13:50-15:10,671.0426380952381
2025-06-03,15:20-19:10,3468.209766719576
2025-06-03,19:20-20:10,1173.8340862566117
2025-06-03,20:20-22:00,1333.8442563571439
2025-06-04,12:50-13:00,71.70333333333326
2025-06-04,13:20-14:00,432.49851666666643
2025-06-04,14:10-15:10,821.6535309523814
2025-06-04,15:20-19:10,2590.677706555851
2025-06-04,19:20-19:30,658.5895571428575
2025-06-04,19:50-20:10,409.90580714285755
2025-06-04,20:20-21:00,782.5537642857141
2025-06-04,21:10-21:40,107.56140816666648
2025-06-05,09:00-10:00,345.7172098512635
2025-06-05,15:20-16:00,496.9130243004113
2025-06-05,16:10-17:20,179.18051666666588
2025-06-05,17:30-19:00,720.428984166666
2025-06-05,19:20-19:30,239.21658273809535
2025-06-05,19:50-21:00,1233.2954687439742
2025-06-05,23:40-24:00,151.64960216666637
2025-06-06,00:10-00:20,4.110112523809425
2025-06-06,07:20-07:40,58.67697976190518
2025-06-06,18:20-19:00,642.6481874728755
2025-06-06,19:20-19:30,130.13956666666644
2025-06-06,19:50-20:10,187.2706833333333
2025-06-06,20:20-21:20,1091.0029499999996
2025-06-06,21:40-21:50,31.003214000000867
2025-06-07,20:20-20:50,486.5998533809508
2025-06-08,无,0.0
2025-06-09,无,0.0
2025-06-10,无,0.0
2025-06-11,10:30-10:50,24.143662047615535
2025-06-12,无,0.0
2025-06-13,无,0.0
2025-06-14,无,0.0
2025-06-15,无,0.0
2025-06-16,无,0.0
2025-06-17,无,0.0
2025-06-18,无,0.0
2025-06-19,无,0.0
2025-06-20,无,0.0
2025-06-21,无,0.0
2025-06-22,无,0.0
2025-06-23,无,0.0
2025-06-24,09:50-11:00,1147.403564285713
2025-06-25,无,0.0
2025-06-26,无,0.0
2025-06-27,07:10-07:20,11.971172523807727
2025-06-28,无,0.0
2025-06-29,无,0.0
2025-06-30,19:30-19:40,10.507983333333414
2025-07-01,02:00-02:10,20.518615476188828
2025-07-01,02:20-05:30,1905.121692857143
2025-07-01,16:00-16:10,26.385826190476564
2025-07-01,16:30-17:20,451.28810996472544
2025-07-01,17:30-24:00,4675.4162412962905
2025-07-02,02:20-05:30,1733.5012833333337
2025-07-02,17:30-18:00,149.28492856452368
2025-07-02,18:10-22:10,2766.973366374338
2025-07-02,23:40-24:00,33.51074933333366
2025-07-03,02:30-03:30,304.0044033333337
2025-07-03,03:50-04:20,180.1286642857142
2025-07-03,04:40-05:00,138.6849166666666
2025-07-03,05:20-05:40,45.07623095238091
2025-07-03,05:50-06:00,67.2390476190476
2025-07-03,07:30-08:00,504.1808447857162
2025-07-03,08:40-10:30,910.8925000000003
2025-07-03,13:30-15:10,1716.2290071428577
2025-07-03,15:30-15:50,108.2815738095245
2025-07-03,16:00-19:10,2559.2614135038125
2025-07-03,19:20-19:30,562.6166232580977
2025-07-03,19:50-22:10,1961.1614031666663
2025-07-04,00:50-05:40,3135.9710238571397
2025-07-04,05:50-06:00,303.6584392142856
2025-07-04,06:30-07:20,546.0882833333333
2025-07-04,18:30-19:00,451.0513906525564
2025-07-04,19:50-20:10,307.9308500000002
2025-07-04,20:20-21:20,1533.2725666666668
2025-07-04,21:40-22:00,221.1047166666669
2025-07-04,23:30-24:00,103.51012233333353
2025-07-05,00:00-00:20,129.6123
2025-07-05,01:40-04:40,1794.3831833333338
2025-07-05,04:50-05:40,454.2627828042321
2025-07-05,05:50-06:00,334.6220988571426
2025-07-05,06:20-07:30,616.9216833333331
2025-07-05,18:50-19:00,39.8125776812255
2025-07-05,19:20-19:30,36.00760000000014
2025-07-05,19:50-20:10,428.89583333333275
2025-07-05,20:20-20:50,1137.477225642856
2025-07-05,21:40-21:50,29.64849666666648
2025-07-06,05:30-05:40,7.764049999999884
2025-07-06,07:40-07:50,27.016392857143046
2025-07-06,08:40-09:40,783.0109544761872
2025-07-06,09:50-10:10,195.78462166666685
2025-07-06,14:30-15:00,611.3261045714314
2025-07-06,15:20-19:10,3265.7014942380924
2025-07-06,19:20-19:40,312.06568511904845
2025-07-06,19:50-21:00,2033.7867666666675
2025-07-07,05:10-05:30,41.32320952380928
2025-07-07,20:00-20:10,9.804516666666586
2025-07-07,20:20-21:00,701.0190899870629
2025-07-07,21:40-22:00,128.9010150000004
2025-07-08,无,0.0
2025-07-09,无,0.0
2025-07-10,无,0.0
2025-07-11,无,0.0
2025-07-12,无,0.0
2025-07-13,无,0.0
2025-07-14,无,0.0
2025-07-15,无,0.0
2025-07-16,无,0.0
2025-07-17,无,0.0
2025-07-18,无,0.0
2025-07-19,无,0.0
2025-07-20,无,0.0
2025-07-21,无,0.0
2025-07-22,无,0.0
2025-07-23,无,0.0
2025-07-24,无,0.0
2025-07-25,无,0.0
2025-07-26,无,0.0
2025-07-27,08:50-09:30,707.8952207758163
2025-07-28,13:10-13:30,7.800583333333634
2025-07-28,13:50-15:00,1058.6545833333334
2025-07-28,15:20-15:40,86.4459619047617
2025-07-28,16:00-17:20,466.0388175476172
2025-07-28,17:30-17:50,25.044773809524145
2025-07-28,18:00-18:40,229.62303571428583
2025-07-28,19:20-19:30,175.3342202395164
2025-07-28,20:20-21:50,562.1986380952391
2025-07-29,19:00-19:10,12.96223333333353
2025-07-30,无,0.0
2025-07-31,20:50-21:00,78.29728930951913
2025-08-01,无,0.0
2025-08-02,无,0.0
2025-08-03,19:30-19:50,37.82921190476145
2025-08-03,21:30-22:10,151.8785106904768
2025-08-03,22:30-22:50,99.42671983333355
2025-08-04,无,0.0
2025-08-05,无,0.0
2025-08-06,15:20-16:30,494.5872704047687
2025-08-06,17:30-17:50,63.68162532166532
2025-08-06,21:10-22:00,207.18318557142538
2025-08-06,23:50-24:00,39.88815399999912
2025-08-07,无,0.0
2025-08-08,无,0.0
2025-08-09,无,0.0
2025-08-10,20:10-20:20,0.6714000000002898
2025-08-11,19:10-19:30,68.05618333333291
2025-08-11,20:10-20:20,1.1282166666666171
2025-08-12,14:20-15:10,584.0025595238096
2025-08-12,15:20-15:40,152.6527857142861
2025-08-12,15:50-16:40,404.1647833333335
2025-08-12,16:50-17:00,25.844166666666524
2025-08-12,17:10-17:50,262.4157457857143
2025-08-12,18:00-19:00,312.05988859494323
2025-08-12,19:10-19:30,470.5738355952335
2025-08-12,20:20-21:00,471.7552479761926
2025-08-13,14:50-15:00,83.08500000000004
2025-08-13,19:20-19:30,5.124999999999773
2025-08-13,20:30-20:50,138.85918846443587
2025-08-14,19:00-19:10,14.270388095237877
2025-08-14,20:30-21:50,480.54615022663825
2025-08-15,05:00-05:20,61.87275113364555
2025-08-15,05:30-05:40,6.395411904761829
2025-08-15,05:50-06:00,52.633230190476354
2025-08-15,06:40-07:20,395.88379999999995
2025-08-16,07:00-07:20,145.3710834523811
2025-08-17,19:30-19:40,12.80158571428592
2025-08-18,无,0.0
2025-08-19,20:00-20:10,15.496071428571213
2025-08-20,08:30-09:30,1190.2328624999932
2025-08-20,14:10-15:00,498.8200166666669
2025-08-20,15:20-15:40,138.91585000000043
2025-08-20,16:30-17:30,270.52522002645003
2025-08-20,17:50-18:10,125.41791904761897
2025-08-20,18:50-19:10,786.8928000000002
2025-08-20,19:20-19:30,737.61
2025-08-20,19:40-20:10,871.9394849285798
2025-08-20,20:20-21:00,523.9641804999999
2025-08-21,无,0.0
2025-08-22,17:10-17:40,72.48373998559349
2025-08-22,18:50-19:00,81.957211728689
2025-08-22,20:20-21:30,420.9729999999995
2025-08-22,21:50-22:00,31.981365499999857
2025-08-23,无,0.0
2025-08-24,无,0.0
2025-08-25,14:00-15:00,832.7987666666668
2025-08-25,15:20-16:20,517.3456325000003
2025-08-25,16:30-16:50,130.7030071428577
2025-08-25,17:00-17:10,34.922288095237946
2025-08-25,17:40-18:50,190.92277233332925
2025-08-25,19:20-19:40,282.0721411159427
2025-08-25,20:20-20:50,510.2675929523848
2025-08-26,无,0.0
2025-08-27,无,0.0
2025-08-28,10:50-11:10,70.87225000000012
2025-08-28,14:20-15:00,392.98775
2025-08-28,17:00-17:30,216.22017142857226
2025-08-28,18:10-19:00,238.70235952380995
2025-08-28,20:20-20:50,384.0329500054679
2025-08-28,21:30-22:00,145.39071833333372
2025-08-29,无,0.0
2025-08-30,无,0.0
2025-08-31,无,0.0
2025-09-01,无,0.0
2025-09-02,无,0.0
2025-09-03,无,0.0
2025-09-04,无,0.0
2025-09-05,无,0.0
2025-09-06,无,0.0
2025-09-07,无,0.0
2025-09-08,15:00-15:10,165.43980476190552
2025-09-08,15:20-17:10,643.8464107142879
2025-09-08,18:30-19:10,253.39803121457996
2025-09-08,19:20-19:30,321.1351410235165
2025-09-08,19:50-20:10,406.6775285714282
2025-09-08,20:20-21:10,714.5943500000001
2025-09-08,21:20-21:50,158.92780283333303
2025-09-09,21:20-21:40,30.477900727800055
2025-09-09,21:50-22:00,43.917388166666456
2025-09-10,08:30-09:40,908.5024212380944
2025-09-10,18:40-19:10,52.24696459523538
2025-09-10,19:20-19:30,335.0644513994669
2025-09-10,19:50-20:10,511.64827380952426
2025-09-10,20:20-20:50,740.8315833333335
2025-09-10,21:30-22:00,102.98833126190641
2025-09-11,无,0.0
2025-09-12,05:00-05:10,19.59165000000013
2025-09-12,05:50-06:00,60.30638966113031
2025-09-12,06:50-07:40,594.2864666666669
2025-09-13,07:10-07:30,83.48206839342203
2025-09-13,20:50-21:00,93.23491732841289
2025-09-13,21:40-22:10,65.28091200000013
2025-09-14,20:30-21:00,391.6574049761847
2025-09-14,23:00-24:00,194.7823276666666
2025-09-15,19:40-19:50,1.1717666666665991
2025-09-15,20:40-20:50,32.09949412316348
2025-09-16,无,0.0
2025-09-17,无,0.0
2025-09-18,无,0.0
2025-09-19,07:30-07:50,48.77060535714543
2025-09-19,20:50-21:00,11.153834572603316
2025-09-20,07:00-07:50,472.4048735369057
2025-09-20,20:50-21:00,49.00603356021968
2025-09-21,无,0.0
2025-09-22,20:40-20:50,47.08941154762283
2025-09-22,21:00-21:30,99.24550000000026
2025-09-22,21:40-22:00,163.29338233333277
2025-09-23,20:50-21:10,38.57035747619402
2025-09-23,21:20-21:30,17.467670666666365
2025-09-23,21:50-22:00,4.196216166667204
2025-09-24,无,0.0
2025-09-25,无,0.0
2025-09-26,无,0.0
2025-09-27,21:10-21:50,158.04775726214618
2025-09-28,无,0.0
2025-09-29,无,0.0
2025-09-30,15:30-15:50,48.44810238095192
2025-09-30,20:40-20:50,18.191580738103085
2025-10-01,无,0.0
2025-10-02,无,0.0
2025-10-03,无,0.0
2025-10-04,无,0.0
2025-10-05,无,0.0
2025-10-06,无,0.0
2025-10-07,无,0.0
2025-10-08,21:50-22:00,20.055424190475954
2025-10-09,21:40-22:00,60.4332724999986
2025-10-10,07:20-07:40,144.05509395237982
2025-10-10,20:50-21:00,23.493686596112525
2025-10-10,21:40-22:10,126.73497916666683
2025-10-10,23:50-24:00,6.237631666666182
2025-10-11,20:50-21:00,19.624889666664217
2025-10-12,06:00-06:10,0.2074333333332561
2025-10-13,无,0.0
2025-10-14,09:10-09:40,190.8482510952379
2025-10-14,15:20-15:50,71.80579642856935
2025-10-14,16:00-16:30,47.40069807142447
2025-10-14,20:20-21:10,724.9644289102514
2025-10-14,21:40-22:00,75.29883499999957
2025-10-15,16:20-16:50,64.40789610761908
2025-10-15,17:10-17:40,34.116088095237956
2025-10-15,18:00-19:00,409.598945062836
2025-10-15,19:20-19:30,192.2580833333334
2025-10-15,20:20-21:30,873.8198911816589
2025-10-15,21:40-22:00,50.67857966666713
2025-10-16,15:00-15:10,157.4737928571427
2025-10-16,15:20-17:10,534.0442617142869
2025-10-16,18:40-19:00,114.20832693881584
2025-10-16,19:20-19:30,125.55689999999981
2025-10-16,20:20-21:00,839.4496670487932
2025-10-16,21:40-22:00,38.573533666667416
2025-10-17,无,0.0
2025-10-18,无,0.0
2025-10-19,15:00-15:10,55.968392857143044
2025-10-19,15:20-16:10,336.39536051020815
2025-10-19,16:20-16:30,37.15485238095236
2025-10-19,20:20-21:00,588.6206554988273
2025-10-19,21:20-21:30,13.843170666666786
2025-10-20,09:20-10:10,489.0503880714268
2025-10-21,20:20-21:00,419.7083336646138
2025-10-22,09:20-10:20,723.8198314299956
2025-10-23,无,0.0
2025-10-24,20:50-21:20,78.01550814259315
2025-10-25,无,0.0
2025-10-26,无,0.0
2025-10-27,06:00-06:10,0.1088547619046949
2025-10-28,无,0.0
2025-10-29,13:40-15:00,771.3947300438258
2025-10-29,17:10-17:30,14.939954761904687
2025-10-29,17:50-18:00,6.199999999999818
2025-10-29,20:20-21:00,174.48349969426215
2025-10-29,21:20-21:30,1.6611318333325693
2025-10-30,无,0.0
2025-10-31,无,0.0
2025-11-01,无,0.0
2025-11-02,20:50-21:00,1.338229571430837
2025-11-02,22:00-22:10,0.1423413333333876
2025-11-03,无,0.0
2025-11-04,06:00-06:10,2.2359976190474526
2025-11-04,20:50-21:10,16.650053466190297
2025-11-05,06:30-06:40,3.227683333333175
2025-11-06,09:40-10:40,622.1684891666672
2025-11-07,07:40-08:30,358.13796671457754
2025-11-08,无,0.0
2025-11-09,15:30-15:50,21.80599523809508
2025-11-09,16:40-16:50,21.88735833333442
2025-11-09,17:20-17:30,4.664999999999964
2025-11-09,17:40-17:50,4.7949833333333345
2025-11-09,20:50-21:20,63.99268390681971
2025-11-09,21:40-21:50,3.5457166666666122
2025-11-10,16:00-16:40,153.24921142299036
2025-11-10,18:50-19:00,43.26650216666678
2025-11-10,20:20-21:00,318.07646666666574
2025-11-10,21:30-22:00,117.78767566666679
2025-11-11,无,0.0
2025-11-12,无,0.0
2025-11-13,20:20-20:50,140.71811590475193
2025-11-14,无,0.0
2025-11-15,08:00-08:30,126.00230876190403
2025-11-16,无,0.0
2025-11-17,无,0.0
2025-11-18,无,0.0
2025-11-19,无,0.0
2025-11-20,无,0.0
2025-11-21,无,0.0
2025-11-22,无,0.0
2025-11-23,无,0.0
2025-11-24,06:00-06:10,18.839666666666517
2025-11-24,23:50-24:00,30.30812347190217
2025-11-25,无,0.0
2025-11-26,06:00-06:20,13.009433333333504
2025-11-27,无,0.0
2025-11-28,无,0.0
2025-11-29,14:50-16:00,268.7203974047619
2025-11-29,17:00-17:20,33.238383333333445
2025-11-29,17:40-18:10,316.04731483362826
2025-11-29,20:50-21:00,370.84114999999997
2025-11-29,21:20-21:30,26.61251816666669
2025-11-30,13:00-13:10,18.632100714288157
2025-11-30,13:20-13:30,15.131071428571317
2025-11-30,13:40-14:00,99.80529285714208
2025-11-30,14:20-15:00,824.7447500000009
2025-11-30,16:10-16:20,11.35430238095239
2025-11-30,16:50-17:00,6.13791666666657
2025-11-30,20:20-20:40,132.87288584273654
2025-11-30,21:30-22:00,82.31987474074037
2025-12-01,02:40-03:40,180.87313033333004
2025-12-01,03:50-05:30,630.8305333333334
2025-12-01,05:50-06:00,133.68499999999995
2025-12-01,06:10-06:20,22.974683333333587
2025-12-01,06:40-07:40,677.6385261904763
2025-12-01,07:50-08:10,118.61068271428773
2025-12-01,09:20-11:00,2626.3407023809523
2025-12-01,13:30-14:00,233.3782793019162
2025-12-01,14:20-15:00,846.3333999999996
2025-12-01,16:20-17:10,101.99102940475905
2025-12-01,17:40-18:30,183.1580669523826
2025-12-01,21:00-21:20,36.11461904762034
2025-12-01,21:30-21:50,71.9845769516667
2025-12-02,02:30-03:10,165.1095309999988
2025-12-02,03:30-05:30,521.5999166666667
2025-12-02,05:50-06:20,242.47898976190322
2025-12-02,06:40-07:40,585.9344624047609
2025-12-02,07:50-08:20,181.33515711904784
2025-12-02,09:20-11:00,3550.330454761905
2025-12-02,13:00-13:10,128.68109047619055
2025-12-02,13:40-13:50,52.101854404776326
2025-12-02,14:20-15:00,1009.8099666666674
2025-12-02,15:50-16:30,125.81274523809498
2025-12-02,16:50-17:30,152.66500952380966
2025-12-02,17:50-19:00,308.41825069666936
2025-12-02,20:20-22:00,386.0471287942378
2025-12-03,02:40-03:30,197.40993999999873
2025-12-03,03:50-05:30,758.2550095238093
2025-12-03,05:50-06:00,116.2249999999998
2025-12-03,07:10-07:40,254.95208754761896
2025-12-03,07:50-08:00,8.64482052380879
2025-12-03,09:30-10:00,1105.4200809523822
2025-12-03,10:10-10:50,507.526666666667
2025-12-03,13:20-13:50,207.5490221904757
2025-12-03,14:30-15:00,844.26184047619
2025-12-03,16:10-16:40,109.2981309523816
2025-12-03,17:20-18:00,63.490194576426646
2025-12-03,20:40-21:10,133.75233742857074
2025-12-03,21:30-22:00,151.9297813333337
2025-12-03,22:50-23:00,2.3595170000007784
2025-12-03,23:30-24:00,37.92310783333343
2025-12-04,03:20-05:30,1007.2644111428555
2025-12-04,06:10-06:20,11.64811666666651
2025-12-04,07:10-07:40,87.15132426190674
2025-12-04,07:50-08:20,108.9844768571426
2025-12-04,09:20-10:50,2648.47535
2025-12-04,20:30-21:00,219.83595737348696
2025-12-04,23:20-23:40,30.38202516666599
2025-12-04,23:50-24:00,18.092903833333345
2025-12-05,04:50-05:30,313.42259361250717
2025-12-05,07:10-07:50,1080.0436997380953
2025-12-05,08:20-09:30,894.4232666666664
2025-12-05,20:50-21:00,29.3826299285775
2025-12-05,21:30-22:00,104.20924800000029
2025-12-05,23:20-23:40,64.2911458333334
2025-12-05,23:50-24:00,22.326560000000086
2025-12-06,14:50-15:00,11.45166666666671
2025-12-06,15:40-17:20,371.1559573333356
2025-12-06,17:50-18:00,96.41499999999985
2025-12-06,18:40-18:50,25.633158293093118
2025-12-06,20:30-20:40,41.200066666666714
2025-12-06,20:50-21:20,529.921174485597
2025-12-06,21:50-22:10,37.709936166666466
2025-12-07,20:50-21:00,49.88969445238028
2025-12-08,无,0.0
2025-12-09,无,0.0
2025-12-10,无,0.0
