date,grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,planned_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-18,78273.96980627545,22395.645891666838,17873.308678990303,0.0,1660.244810265578,48440.78663076228,0.0,48440.78663076228,1293.988912314653,1590.8383492700316
2025-02-19,77119.46373801098,22898.78253130784,18899.768364702377,979.7598813452425,1220.8820694174203,47720.76841661487,4731.56127426249,52452.329690877355,1590.8383492700316,1200.0
2025-02-20,77489.29903233286,22980.84143334656,18073.093237301186,7.17904761904731,1595.5961505731925,47883.49358970923,32.66107714285574,47916.15466685208,1200.0,1801.542581899474
2025-02-21,76739.5320066195,16363.04965306643,6072.403015896744,0.0,40888.62333611647,47476.62283151999,0.0,47476.62283151999,1801.542581899474,9781.172807551766
2025-02-22,67222.51532606888,7703.760129512068,6460.179131854217,0.0,38134.17144507769,43227.58270037994,0.0,43227.58270037994,9781.172807551766,9536.580110941275
2025-02-23,67286.7743230771,14303.899128499112,18840.78529025095,0.0,291.8068014956016,43196.98577099078,0.0,43196.98577099078,9536.580110941275,1475.883448533863
2025-02-24,75811.31319837036,21314.361826820106,17347.02184816667,25.14395192856989,3666.0835549788376,46666.2431108261,100.15300425059941,46766.3961150767,1475.883448533863,1384.3403724867726
2025-02-25,75489.01258292916,20679.53995731923,16656.50527083333,0.0,5644.654663109926,46444.818654993105,0.0,46444.818654993105,1384.3403724867726,1488.69825537037
2025-02-26,74179.7621495488,21817.104484181367,17696.71408590476,284.9097740952397,1529.4334920340928,45499.984643767675,1515.013728790654,47014.99837255833,1488.69825537037,1461.0766401283076
2025-02-27,73448.32281916033,23432.58422040417,18760.594386996763,212.4858971428622,2032.2346828957766,45074.717142011694,1038.2315057133576,46112.94864772505,1461.0766401283076,1705.2975640512118
2025-02-28,72383.234704218,16890.602093617406,6497.657235690474,0.0,38697.69629629107,44608.5883406035,0.0,44608.5883406035,1705.2975640512118,9687.220297539683
2025-03-01,63052.72986710036,7709.958345946207,6361.864077119046,0.0,38045.86966493986,40517.48670084103,0.0,40517.48670084103,9687.220297539683,9557.444945425665
2025-03-02,62572.189943310295,9832.457940302173,15322.80669770533,4803.104341056098,507.3359751028794,40214.11245428957,28720.974921052453,68935.08737534203,9557.444945425665,1381.3163164694772
2025-03-03,71767.13852617407,20239.332212243855,16462.434505073386,4367.668756187471,340.7629418577343,44110.165454932736,25646.051343941614,69756.21679887435,1381.3163164694772,1305.121412962963
2025-03-04,73573.33814932154,22761.6464449153,18460.74001207187,48.35958828378891,121.33337142857135,45224.797283855616,247.85865962403895,45472.65594347965,1305.121412962963,1278.6698666402115
2025-03-05,74037.63405654668,21550.838011610813,17248.928395119052,0.0,3605.2524233882477,45509.8034765719,0.0,45509.8034765719,1278.6698666402115,1508.9480825132246
2025-03-06,73453.56624253764,21278.354143221062,17215.27447436239,0.0,3449.832440345632,45157.56071431753,0.0,45157.56071431753,1508.9480825132246,1531.384062120633
2025-03-07,73296.49512041829,16717.006135126405,6006.024983477359,0.0,41663.22843543591,44949.2593488803,0.0,44949.2593488803,1531.384062120633,9903.328490981776
2025-03-08,63576.155436511384,7416.757903117254,6132.278667075238,0.0,43228.536683802704,40715.17073338436,0.0,40715.17073338436,9903.328490981776,9764.767640370372
2025-03-09,63072.69380408942,12246.49917950334,17319.125355089127,0.0,4811.794929675203,40316.148503477256,0.0,40316.148503477256,9764.767640370372,1543.1442851576846
2025-03-10,70682.19536757196,20705.367247670998,16985.576574898278,1096.4134671055288,16.746711904761696,43330.67464513262,7287.187404173017,50617.86204930564,1543.1442851576846,1305.1119470634928
2025-03-11,70969.7901489506,20859.936365201047,16646.205496070947,52.23466011904725,2869.3751399395587,43271.6843214881,283.094638978625,43554.77896046673,1305.1119470634928,1583.2707912211636
2025-03-12,69890.50016116901,20427.81377624926,16841.480915238095,154.07837403380643,4022.7109908583247,42613.874778161015,1055.2066133289375,43669.081391489955,1583.2707912211636,1255.5466173587295
2025-03-13,69567.08473064972,20719.247735143836,16592.75192380364,2158.7904187857216,53.76132142857159,42264.265198637935,13062.97389978801,55327.23909842594,1255.5466173587295,1466.4785525396842
2025-03-14,70181.16013017754,17216.264586392714,6256.70138866667,0.0,43192.17094911816,42664.691620977734,0.0,42664.691620977734,1466.4785525396842,10009.226248441271
2025-03-15,59694.525036829946,7308.997097499116,6564.269586952383,0.0,38025.67237628321,37974.98380670973,0.0,37974.98380670973,10009.226248441271,9293.690761798942
2025-03-16,60951.85073006643,13068.264039300417,17396.751266523814,0.0,1929.2910239564899,38557.79393256241,0.0,38557.79393256241,9293.690761798942,1725.4047676984087
2025-03-17,69503.4423179809,18944.340035126395,15308.736804976186,0.0,8009.707654497354,42153.46349962009,0.0,42153.46349962009,1725.4047676984087,1765.6032382275193
2025-03-18,67985.16077921576,21435.29050776013,17382.550836928567,483.4417289761883,3289.9044706937134,41205.67018922919,2395.3234461549887,43600.99363538418,1765.6032382275193,1743.4193208465674
2025-03-19,67622.14161347442,21317.939263492048,17147.195890690477,0.0,3985.927790672842,41070.893327094556,0.0,41070.893327094556,1743.4193208465674,1877.124779444446
2025-03-20,67163.8238941364,21023.350725899178,17254.043801240237,264.6527737030291,1450.2079265138173,40796.168505782865,1659.0611702860083,42455.22967606888,1877.124779444446,1626.9806535978828
2025-03-21,66805.11863982835,16906.569535949442,6553.645618928568,0.0,44418.7302061408,40554.59121111604,0.0,40554.59121111604,1626.9806535978828,9561.064770476198
2025-03-22,57451.17274912257,7741.823222604349,6173.199219047618,0.0,40001.3490122325,36458.419136753946,0.0,36458.419136753946,9561.064770476198,9669.595427433871
2025-03-23,56523.128718579464,12048.681173853434,17201.72914148795,0.0,2906.4565695473166,35925.83521827853,0.0,35925.83521827853,9669.595427433871,1400.376104470904
2025-03-24,64412.456016353615,21080.397829739213,17085.171862298008,0.0,2418.7329655790772,39057.81873362221,0.0,39057.81873362221,1400.376104470904,1389.2098597939641
2025-03-25,63733.03140690119,20420.650028829754,16644.965248333338,1111.9619545476103,119.18386428571318,38641.32679498415,7054.535145702823,45695.86194068697,1389.2098597939641,1273.3890542592578
2025-03-26,64199.396746732215,20715.070809141693,16479.436579928577,0.0,4371.207650852434,38834.80770344889,0.0,38834.80770344889,1273.3890542592578,1606.4676936772516
2025-03-27,63241.83800811257,20742.962377660187,16943.467854295715,118.16214620428391,843.5162309523813,38311.8944328638,562.1301544985055,38874.024587362306,1606.4676936772516,1449.0584399095208
2025-03-28,63019.671088568786,17270.951765889775,6398.3628933703685,0.0,41325.201449382716,38135.903858668426,0.0,38135.903858668426,1449.0584399095208,9883.622925465463
2025-03-29,53506.4447967827,7502.2574590962195,6311.32600714009,0.0,44608.30416149324,34021.0661638173,0.0,34021.0661638173,9883.622925465463,9623.070186274183
2025-03-30,52549.223387283215,11625.917450230329,16528.722474142854,0.0,2106.408711195743,33472.152975252895,0.0,33472.152975252895,9623.070186274183,1721.1486979894169
2025-03-31,60980.23400240036,18998.06231455027,15534.465799452386,298.22964373809117,863.4776477072353,36989.2376697463,1922.4512401362163,38911.68890988251,1721.1486979894169,1558.8872261375711
2025-04-01,60146.47821543592,16272.850382745439,13276.595981142857,3058.6277028333334,0.0,36531.25030544223,20115.634490015582,56646.88479545781,1558.8872261375711,1452.679258227515
2025-04-02,60877.104214731335,19046.800675778948,15528.59967430952,3079.0496510238117,2.617464285714277,36884.42103677793,18414.46954555825,55298.89058233618,1452.679258227515,1340.8002283068786
2025-04-03,63088.71124951872,21608.1661867137,17368.280610354203,0.0,2985.2954064925525,37882.07929182978,0.0,37882.07929182978,1340.8002283068786,1490.0602292889764
2025-04-04,61158.71743105781,16814.91604815451,6132.52805769047,0.0,44045.52719059377,36943.53612651795,0.0,36943.53612651795,1490.0602292889764,9809.564608527518
2025-04-05,50993.32554121707,6854.292407017635,5890.37916466402,0.0,37985.29731553012,32440.22848608659,0.0,32440.22848608659,9809.564608527518,9433.562036327807
2025-04-06,52314.54472675626,11606.947084275984,16473.888537949733,0.0,2771.4099137633425,33093.262309448124,0.0,33093.262309448124,9433.562036327807,1575.4938144542648
2025-04-07,60905.48409079444,19339.58313279332,15620.026873333038,0.0,3943.208548000821,36747.19469543488,0.0,36747.19469543488,1575.4938144542648,1625.533219153767
2025-04-08,60259.57521449303,20476.437855790347,16968.894560428573,295.56327652380867,2694.401578988396,36366.3890255141,1706.7188376966503,38073.10786321075,1625.533219153767,1200.0
2025-04-09,59951.506841674905,18351.206194529535,14791.19431742607,2838.5757116190416,95.75965952380966,36184.50058042806,17921.955204254245,54106.4557846823,1200.0,1281.4252223809515
2025-04-10,60998.46932701872,21439.499799614343,17020.71195197333,153.56583088095368,2272.6094102586617,36700.230504398074,855.6040760580449,37555.83458045612,1281.4252223809515,1665.0728731746028
2025-04-11,60345.07246760605,16175.688912032914,5766.325107142859,0.0,44619.05849604933,36443.37854326697,0.0,36443.37854326697,1665.0728731746028,9816.164997178836
2025-04-12,51102.062876815406,6522.729172476188,5327.6661712816,0.0,40881.83932562082,32464.471755452072,0.0,32464.471755452072,9816.164997178836,9766.992173205628
2025-04-13,50476.44393952896,11794.706278419375,16775.318815333336,0.0,1180.6979931095896,32055.218518735874,0.0,32055.218518735874,9766.992173205628,1742.9846956349136
2025-04-14,59507.64197020225,20150.28694181599,16324.07374930952,0.0,3153.396977695777,35902.44275883076,0.0,35902.44275883076,1742.9846956349136,1740.3832218142866
2025-04-15,59382.773292604455,19159.035107728098,15505.153997678333,0.0,5589.463349221353,35797.06831968112,0.0,35797.06831968112,1740.3832218142866,1755.5659324603198
2025-04-16,58501.20367177591,19118.04140713305,15961.907964325386,613.2237281746102,178.70200714285784,35343.994099256444,3416.276561368931,38760.27066062538,1755.5659324603198,1226.349905185181
2025-04-17,59261.58047340873,20627.66495721988,16124.977618281195,0.0,1890.5507844700437,35618.895211540184,0.0,35618.895211540184,1226.349905185181,1874.606568592856
2025-04-18,58262.86300037066,16267.318004961495,5726.334656848911,0.0,41367.76246892474,35136.06682686072,0.0,35136.06682686072,1874.606568592856,10152.59870989274
2025-04-19,48681.65919102443,6644.578631718237,5767.753804997061,0.0,41020.155114303256,31041.23931943222,0.0,31041.23931943222,10152.59870989274,9724.104139553525
2025-04-20,49330.849716635814,11653.439818015193,16489.084841428572,0.0,2208.7498567158627,31238.452829143815,0.0,31238.452829143815,9724.104139553525,1890.9945964021138
2025-04-21,57776.80975035968,18606.1302985097,15434.897092866635,0.0,6088.666161383282,34760.529172731214,0.0,34760.529172731214,1890.9945964021138,1486.6262063201398
2025-04-22,57558.71684111976,19794.573263664446,16051.675009669903,0.0,1662.8892704585555,34559.945871475524,0.0,34559.945871475524,1486.6262063201398,1466.5476884293648
2025-04-23,56806.102453032356,19027.18826079865,15214.013246840976,0.0,1593.0107224080168,34098.85523009959,0.0,34098.85523009959,1466.5476884293648,1686.5579599915038
2025-04-24,54970.97772841859,18520.113814106444,15069.258171333335,32.50039657377981,4462.515782219258,33197.18467075542,160.40570728989024,33357.590378045315,1686.5579599915038,1611.0402023169395
2025-04-25,54205.71451945649,15859.871810652246,5607.105895428573,0.0,41952.590954232815,32742.91915549557,0.0,32742.91915549557,1611.0402023169395,9654.807170316657
2025-04-26,44685.89758887332,6546.821380864212,5508.5576996428545,0.0,43577.44027431863,28571.810580396075,0.0,28571.810580396075,9654.807170316657,9426.326746824603
2025-04-27,43995.89436204524,11298.328899765722,16353.873075095236,715.7882092380983,1193.7555632795186,28295.69649101652,4876.4756893873255,33172.172180403846,9426.326746824603,1423.8526731746015
2025-04-28,52216.36978694188,12508.620879982358,10089.423751190474,6824.7946585166665,0.0,31952.870167504618,41745.329700962124,73698.19986846673,1423.8526731746015,1471.140630502645
2025-04-29,54889.97842395326,17643.271507730748,14238.248911809522,353.1174365476213,4404.859547912991,33237.09345548675,2446.356251670432,35683.44970715718,1471.140630502645,1529.8084187830673
2025-04-30,54214.14996692388,17680.11899157937,14358.793119952377,0.0,2635.9696619635506,32997.79132373605,0.0,32997.79132373605,1529.8084187830673,1487.700933479633
2025-05-01,52134.18592513874,18708.15151882628,15287.53051709524,3331.6926628062893,1033.8787862139975,32067.359156307735,18192.905664535814,50260.26482084355,1487.700933479633,1338.8922814285716
2025-05-02,54077.485927044385,16244.268076780423,6307.622939095236,0.0,29850.520706025865,33341.64479661337,0.0,33341.64479661337,1338.8922814285716,8950.263618202915
2025-05-03,46803.65596234823,7336.474939851555,6087.536636243976,0.0,36687.546008740646,30543.888314156124,0.0,30543.888314156124,8950.263618202915,8789.161468242675
2025-05-04,48348.5855762412,9730.49849886087,14354.198611904761,580.9857294118164,1818.604085363575,31414.110341195737,3229.3802399204815,34643.49058111622,8789.161468242675,1597.5005484343924
2025-05-05,56919.67977962963,18590.429271843914,15158.931164904761,1624.5384439761901,36.713316666666856,35573.41261166671,10430.023464113612,46003.43607578032,1597.5005484343924,1485.6300431997358
2025-05-06,57425.4615655132,20577.422274450906,16322.383418308338,67.59445788213756,367.93480058610686,35954.89959527269,323.0213855283672,36277.92098080106,1485.6300431997358,1869.328514307415
2025-05-07,57823.9912796278,18735.900419047623,15359.126820424292,804.3282523288598,183.69998333333342,36286.66013190317,5370.602605830658,41657.26273773383,1869.328514307415,1665.9424243121696
2025-05-08,59073.81977165844,18148.63620011229,14416.286772738094,514.8436200014688,29.801564285714107,37171.9376995983,3162.7465274053807,40334.68422700367,1665.9424243121696,1981.6185902597886
2025-05-09,59943.57360457408,16534.45278698971,5456.363488695477,0.0,40366.09845627985,37527.7711007255,0.0,37527.7711007255,1981.6185902597886,10800.0
2025-05-10,49448.14714934362,5924.886333666594,5283.923025059302,0.0,36686.13855740299,32962.41734330311,0.0,32962.41734330311,10800.0,10261.372116900706
2025-05-11,50484.39168667313,10126.97322145196,15149.60134668359,0.0,22.940728571428508,33395.923898106026,0.0,33395.923898106026,10261.372116900706,2542.757631003469
2025-05-12,59572.98050815892,15871.672958050118,12387.597213313902,0.0,4157.709530089372,37335.1169007791,0.0,37335.1169007791,2542.757631003469,3063.2663895664546
2025-05-13,58453.992925197184,17596.65005767718,14134.424546177836,0.0,1862.554647031172,36794.115915777315,0.0,36794.115915777315,3063.2663895664546,3195.3352790561066
2025-05-14,58292.85024022631,17153.549668744243,14330.754640363903,0.0,2455.906428512638,36684.725136768124,0.0,36684.725136768124,3195.3352790561066,2710.4692694104806
2025-05-15,58535.62969112592,17927.392555117694,14335.217304115231,0.0,2178.396156790124,36672.94839035712,0.0,36672.94839035712,2710.4692694104806,2917.1033422217024
2025-05-16,57891.70552340004,14071.459097880346,4637.988162435329,0.0,45742.72805462169,36354.78680282629,0.0,36354.78680282629,2917.1033422217024,10428.096349830319
2025-05-17,48344.66744240047,5911.8650992440935,5119.466676721046,0.0,37103.46993654409,32170.336700540392,0.0,32170.336700540392,10428.096349830319,10060.478631682176
2025-05-18,48864.83989312747,10746.451622727716,15557.779829600244,0.0,0.0,32394.84729577954,0.0,32394.84729577954,10060.478631682176,2445.8630592479676
2025-05-19,56899.80744335031,17140.40390830414,13524.43533148295,0.0,5768.622316529122,35682.02744204887,0.0,35682.02744204887,2445.8630592479676,2845.0762084073067
2025-05-20,55031.24647671738,15003.185799519557,13086.303307825987,1420.5487602142857,7.517928571428456,34794.92009423625,8420.852125934138,43215.77222017039,2845.0762084073067,1807.6064192793665
2025-05-21,57049.82015698089,17217.142788858895,14038.196167933811,220.58183278606077,2728.8400855085356,35599.731109710854,1456.1549062280812,37055.88601593894,1807.6064192793665,1705.0391871037048
2025-05-22,57021.46645412675,18457.823045114637,13608.228789943567,0.0,1355.2413822890132,35721.96949376141,0.0,35721.96949376141,1705.0391871037048,3196.8257166584735
2025-05-23,54687.88212405378,13887.63380487263,4570.481786272783,0.0,38949.781222120604,34642.0851175277,0.0,34642.0851175277,3196.8257166584735,10617.383045185188
2025-05-24,47044.40764823632,4942.582524987946,4465.59558945452,0.0,42812.919329369564,31440.236648217815,0.0,31440.236648217815,10617.383045185188,10103.934440502651
2025-05-25,46637.466943634325,8515.929393797765,13994.575351809526,0.0,3571.1027183127503,31084.5108095751,0.0,31084.5108095751,10103.934440502651,2218.742726243386
2025-05-26,54324.23380359701,14590.333211525576,12377.965602764289,2543.0224623071363,75.05570714285705,34187.358770286235,16770.183424026087,50957.54219431232,2218.742726243386,1596.747502433862
2025-05-27,56369.84388517078,17522.86555875955,13850.926991166663,0.0,3307.538017577894,35146.36146729021,0.0,35146.36146729021,1596.747502433862,1977.4076262433864
2025-05-28,54948.094532696945,17570.996835077895,14845.76748069881,222.72401215833074,171.76509047619084,34257.37703325796,1479.8929403675822,35737.26997362554,1977.4076262433864,1296.0075770370368
2025-05-29,55916.0307055144,17815.59234330011,14135.442090761897,1946.3132017857224,72.07015476190429,34476.31373782033,12616.72345576656,47093.0371935869,1296.0075770370368,1623.9939184939144
2025-05-30,56191.85737014473,15470.704305642861,5051.694180571427,0.0,39176.61397840663,34647.46321836319,0.0,34647.46321836319,1623.9939184939144,9934.634259604236
2025-05-31,47117.42810111464,6325.32106604938,5460.791592476189,0.0,37863.71707754145,30828.894240427293,0.0,30828.894240427293,9934.634259604236,9559.877005186245
2025-06-01,48135.04091387302,3200.386613634921,10116.202461711906,16173.969538050002,0.0,31257.94679041868,88802.32577189468,120060.27256231336,9559.877005186245,1200.0
2025-06-02,62613.88167959203,17491.909955701074,14041.355785309532,9477.479940799514,0.0,38139.68458184858,52716.408419406886,90856.09300125546,1200.0,1341.2125320092596
2025-06-03,66461.72619175662,19060.38422339948,15172.48300521429,5863.5070502380895,244.96519047619017,40517.17431899148,33969.58208374032,74486.7564027318,1341.2125320092596,1637.2438828306883
2025-06-04,69770.73721367636,19128.3903335097,15521.852314238098,3577.7084127380954,96.64679047619063,42956.44618397838,21377.84012040926,64334.28630438764,1637.2438828306883,1606.2926116137571
2025-06-05,74828.65271911581,22725.58781492534,18064.430117637137,1261.2127567438133,279.38976190476205,46446.152588456105,8578.733450707434,55024.88603916354,1606.2926116137571,1987.732625449736
2025-06-06,78105.10056582364,16204.031927721335,5632.091535714284,0.0,36678.16477381659,48924.20158491342,0.0,48924.20158491342,1987.732625449736,10313.48187627196
2025-06-07,72237.34110079565,6888.7560358024675,5357.858984738094,0.0,39579.93088306461,47458.859163876055,0.0,47458.859163876055,10313.48187627196,10560.18565878518
2025-06-08,75227.62193388266,7908.588213786017,12249.080951547621,0.0,14383.1914049776,49791.998854476566,0.0,49791.998854476566,10560.18565878518,4067.8251050285735
2025-06-09,81686.11657929991,18780.289606889717,15473.305714175913,0.0,7446.4199532527755,52278.2633517229,0.0,52278.2633517229,4067.8251050285735,3777.523846589419
2025-06-10,82416.65439539535,19636.94601616696,15608.469355047619,0.0,6769.733500942676,52683.52686835533,0.0,52683.52686835533,3777.523846589419,4108.031533308999
2025-06-11,82481.90446982451,22584.042915314516,18197.22927652381,414.6836200000031,2425.3281343671442,52809.62515719768,2012.070099390015,54821.69525658769,4108.031533308999,4214.526516510048
2025-06-12,83250.19947624927,19034.639987154624,15148.351049999997,0.0,6911.519105761307,53643.9530207215,0.0,53643.9530207215,4214.526516510048,4514.201338282541
2025-06-13,83030.69663469771,13155.22491274596,4998.513383778514,0.0,46528.671405730274,53621.08627123216,0.0,53621.08627123216,4514.201338282541,10800.0
2025-06-14,75667.73345223852,6004.532813758969,4866.135437119045,0.0,48335.993325598596,50490.117764869174,0.0,50490.117764869174,10800.0,10797.262380028576
2025-06-15,74918.17035347325,11470.411170926507,15005.122031474424,0.0,7825.906880687832,49893.34406300986,0.0,49893.34406300986,10797.262380028576,4448.274621113075
2025-06-16,82874.16973108894,19400.956321044257,15767.536516998229,0.0,6546.69711037624,53444.13217713571,0.0,53444.13217713571,4448.274621113075,4389.650291165988
2025-06-17,83284.34997499752,19027.817106229442,16015.677304071429,0.0,5635.1989561728315,53704.497173703414,0.0,53704.497173703414,4389.650291165988,3719.4886822486774
2025-06-18,84412.15846442108,17374.315800691682,13611.556840476189,0.0,9721.008604205588,54284.6750951237,0.0,54284.6750951237,3719.4886822486774,4232.420857897643
2025-06-19,83091.22850872808,17903.488809922957,14427.180908749266,0.0,11355.416407554378,53496.75782514341,0.0,53496.75782514341,4232.420857897643,4315.359777106898
2025-06-20,82407.14750178393,12984.90817370251,4681.599420095237,0.0,51703.25789817666,53007.769654988195,0.0,53007.769654988195,4315.359777106898,10800.0
2025-06-21,74177.68754304893,6168.341618633746,4996.356711093337,0.0,53670.96223550852,49181.96944535414,0.0,49181.96944535414,10800.0,10800.0
2025-06-22,73168.18955910817,10002.747355558799,14082.596319642857,0.0,9790.697423192229,48498.12827274695,0.0,48498.12827274695,10800.0,4155.143375955295
2025-06-23,77534.57878181718,18926.31872298648,15844.44312614548,0.0,7391.417184976186,49501.92970203119,0.0,49501.92970203119,4155.143375955295,3583.893419814817
2025-06-24,75194.56575740504,19738.927498002642,17284.059116453573,3883.808990810686,354.71411666666586,47413.78302350619,21200.052865629237,68613.83588913543,3583.893419814817,2144.4180386243393
2025-06-25,76542.72332178256,23186.003953740154,18286.302196507855,0.0,1205.6001978835925,47811.55876975196,0.0,47811.55876975196,2144.4180386243393,2693.708045315083
2025-06-26,73864.04751966402,21887.137475689888,17892.071533333332,18.774919047618937,2340.37266302174,46475.67916819971,126.62921846785639,46602.30838666757,2693.708045315083,2512.0522919544974
2025-06-27,72709.89178587537,14676.410478973543,5167.435973809523,0.0,43429.271414044684,45583.189135700755,0.0,45583.189135700755,2512.0522919544974,9979.226196575662
2025-06-28,64097.92476471593,6196.5499480893595,4938.15884547325,0.0,41062.60754543315,41852.906915983134,0.0,41852.906915983134,9979.226196575662,10069.277988219137
2025-06-29,64372.06776789761,12814.838168191549,17724.46904065619,0.0,13.93010702892159,42094.63520134892,0.0,42094.63520134892,10069.277988219137,1908.7778499735457
2025-06-30,73597.46687785797,21335.71457127979,17882.978593421823,20.489511904761798,287.5364285714288,46100.26271423871,138.13004450595167,46238.39275874466,1908.7778499735457,1240.9447492122172
2025-07-01,74930.58981327979,19743.21759954169,16028.856529919765,8027.675023008806,377.3597333333338,46584.45341134448,37020.68324611317,83605.13665745765,1240.9447492122172,1200.0
2025-07-02,76982.23160063906,19209.322194503235,15503.699499452212,4430.775475976189,4802.618014897562,47743.00222248569,21422.713328690326,69165.715551176,1200.0,1262.057197883787
2025-07-03,77243.48699974662,17985.531586423276,14177.377945095404,6325.085574914591,0.0,48787.24688201111,36084.72197390188,84871.96885591299,1262.057197883787,1696.3934644476194
2025-07-04,79173.5481025832,15763.159430743088,6486.8527857142835,0.0,41016.37399088772,50274.375670918926,0.0,50274.375670918926,1696.3934644476194,8675.622745767196
2025-07-05,72943.73224645032,8407.637038807761,5983.789607142858,0.0,41729.80484811875,48199.63203811075,0.0,48199.63203811075,8675.622745767196,9593.840961646561
2025-07-06,72875.28429392444,11587.157287023807,16084.977393005713,3228.8642691412633,807.987119047618,48421.11793618887,20007.3316164182,68428.44955260708,9593.840961646561,2150.085416628307
2025-07-07,85174.00710000735,19183.74407583774,13724.07660952381,0.0,6304.856867026754,54937.38376594041,0.0,54937.38376594041,2150.085416628307,4166.48107430026
2025-07-08,82754.94410418137,20431.840836074367,16261.203003262786,0.0,3012.919254703118,54001.101987459144,0.0,54001.101987459144,4166.48107430026,4487.1344898085335
2025-07-09,82254.05675802579,18973.70732030512,14939.982469823635,0.0,4161.606890877643,53854.803875784644,0.0,53854.803875784644,4487.1344898085335,4963.490556056874
2025-07-10,81870.12930249413,18180.03406054086,14715.112959523813,0.0,5551.584818143743,53760.08484218897,0.0,53760.08484218897,4963.490556056874,4975.395699961637
2025-07-11,80929.54953292181,13198.936482670488,5448.994680928573,0.0,40660.83058117989,53253.49065480371,0.0,53253.49065480371,4975.395699961637,10800.0
2025-07-12,74194.78079627427,6336.26594647267,5132.375416642857,0.0,41906.646933111115,50427.24426160436,0.0,50427.24426160436,10800.0,10800.0
2025-07-13,74212.6480299177,10924.503241785716,14295.21424761905,0.0,8315.638635751036,50446.28763657347,0.0,50446.28763657347,10800.0,4748.481531363752
2025-07-14,80080.4225056048,16361.536999588485,13364.726814285716,0.0,5275.933103635369,52632.32662068306,0.0,52632.32662068306,4748.481531363752,4624.168370675921
2025-07-15,79932.15374815774,17083.9835526749,13315.132502380955,0.0,3414.2521145304663,52615.85678354183,0.0,52615.85678354183,4624.168370675921,5205.161898771159
2025-07-16,76750.35363109347,16353.865935655505,14377.483014601708,0.0,2639.407326706341,50604.11540041707,0.0,50604.11540041707,5205.161898771159,3948.6601135258834
2025-07-17,78334.77165188923,18899.813772214035,15421.744174880954,0.0,2136.2859878894724,51260.33684219597,0.0,51260.33684219597,3948.6601135258834,3823.221203095236
2025-07-18,78442.1748407569,13940.123316372727,5012.398969047622,0.0,38240.20239343179,51313.296953402074,0.0,51313.296953402074,3823.221203095236,10800.0
