date,grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,planned_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-03-10,71574.23857781278,21216.611404786796,17350.72271994873,974.7946309523786,641.0730739270996,43555.068071335336,5004.009411495225,48559.07748283056,1643.729194656084,1460.098659021165
2025-03-11,71516.30763732392,21133.218034331145,16844.123690070137,281.6535285714316,3569.948021634345,43392.283355753876,1065.613988702394,44457.89734445627,1460.098659021165,1764.3019009523782
2025-03-12,70449.54212624324,20366.433379221933,16885.66927293167,274.32980523809204,4807.573141857731,42737.881030558994,1018.8772265645923,43756.75825712359,1764.3019009523782,1332.2371945502643
2025-03-13,70254.46607035822,21142.801581204767,16970.7489438473,1846.848025200318,383.64344153439606,42479.18356102748,9549.651770407434,52028.835331434915,1332.2371945502643,1504.3709022486778
2025-03-14,70769.56734398569,17310.535358553796,7704.683154761904,0.0,45134.28915686047,42776.62805407106,0.0,42776.62805407106,1504.3709022486778,8523.09366410053
2025-03-15,62289.79892221159,9099.96334165197,7926.093551928572,0.0,40191.803982488185,38953.30865584152,0.0,38953.30865584152,8523.09366410053,7906.290058333333
2025-03-16,63238.350741436385,13801.258015510373,16707.815560896735,795.1278787857154,3588.9892322751302,39397.56577909786,3294.7292453952296,42692.29502449309,7906.290058333333,1763.182760185184
2025-03-17,70132.96010124474,19245.951236772482,15619.96109469048,30.64519554761862,8679.483721377015,42331.07850157805,130.36137919082114,42461.43988076887,1763.182760185184,1729.026545846561
2025-03-18,68642.05780612997,21600.500509449776,17523.413582273366,710.8738999999975,4149.886412286892,41338.00268719425,3718.0460541107,45056.04874130495,1729.026545846561,1699.0174684920617
2025-03-19,68325.95180939538,21621.352472787046,17461.239426981316,257.0346006666645,4957.402914256318,41130.7691660872,1183.8423260670022,42314.6114921542,1699.0174684920617,1756.8575529100488
2025-03-20,67773.58713532132,21354.820972963396,17368.285898219394,441.70959609524044,2019.7998400058793,40787.280315254575,1888.4168480460567,42675.69716330063,1756.8575529100488,1678.1009861111122
2025-03-21,67144.35036818431,17079.31013251652,8051.157372886001,0.0,46082.73309188713,40399.50811570641,0.0,40399.50811570641,1678.1009861111122,8103.749691058201
2025-03-22,59414.61520253294,9515.288910905354,7597.1383523809545,0.0,41615.264910675214,36952.40434606133,0.0,36952.40434606133,8103.749691058201,8226.244874894175
2025-03-23,58553.73512721955,13745.329287211669,17214.600672808116,265.5346809523825,3518.82107710171,36456.830523147866,1179.0508137750103,37635.881336922874,8226.244874894175,1469.707152486771
2025-03-24,65069.872605056116,21036.7308435021,16954.623363284318,520.9742190476162,3510.2422605526162,39118.226461913444,2397.219641429748,41515.446103343194,1469.707152486771,1564.294507989416
2025-03-25,64419.61179232827,21142.455856848916,17378.265369047618,793.2141609032424,498.5107487635497,38745.575412622136,3687.4061005905933,42432.981513212726,1564.294507989416,1283.321035767196
2025-03-26,64648.45616258109,20869.901477158746,16756.538760903346,19.841033333333257,4962.379612992359,38817.599923321635,42.777267866666506,38860.3771911883,1283.321035767196,1447.85596420635
2025-03-27,63875.61983159267,21001.47258699723,16991.408509872523,396.03450952381,1544.6008639917652,38364.26115761483,1493.6333698738113,39857.894527488636,1447.85596420635,1469.8385037566134
2025-03-28,63636.03213268025,17113.556485567315,7667.70910238095,0.0,43368.30398282722,38189.18568123613,0.0,38189.18568123613,1469.8385037566134,8352.362560343918
2025-03-29,55812.97748121064,8972.99251443268,7483.290773809523,0.0,46616.06655725415,34799.84562939852,0.0,34799.84562939852,8352.362560343918,8113.288296878308
2025-03-30,54883.21052016705,13375.112996121958,16637.07099888259,265.3369952380947,3064.885818165777,34260.21185039,1398.9494050571402,35659.161255447136,8113.288296878308,1665.2555501851848
2025-03-31,61580.22927913235,19094.897347826758,15450.273906025388,737.4616666666653,1721.6780206643145,37046.09309224598,3415.607986129755,40461.701078375736,1665.2555501851848,1683.6921565343932
2025-04-01,61375.70137732288,17535.097124381107,14422.518580129647,2031.44315026191,85.71446666666576,36943.96760372148,11899.538675460959,48843.50627918244,1683.6921565343932,1440.2589238888881
2025-04-02,62258.963398944215,20124.311373987763,16336.793918787236,2070.335125333328,106.4456690770163,37334.5277084956,10714.724457772394,48049.252166267994,1440.2589238888881,1400.1459173809526
2025-04-03,63630.63076410289,20842.17037568,16760.9168360627,517.1329047619067,4202.979862580832,37955.7867522181,2505.7045925726284,40461.491344790724,1400.1459173809526,1534.8583265343934
2025-04-04,62728.421167512744,16582.211011875366,7362.8300761904775,0.0,47078.23798182786,37492.32109354835,0.0,37492.32109354835,1534.8583265343934,8277.925930343914
2025-04-05,54542.57289224225,8368.377409318056,7077.043314285715,0.0,41207.12381387658,33900.3473150033,0.0,33900.3473150033,8277.925930343914,7946.084138412699
2025-04-06,55550.8585805139,12814.896131659827,16216.330322692074,205.78062380952525,4747.9971286890095,34375.42805770369,910.2297353488141,35285.65779305251,7946.084138412699,1461.3458539153448
2025-04-07,62305.40392104892,19094.936901707075,15382.31846793035,70.37725952380961,5420.443463462676,37232.87709008796,293.0811222130949,37525.958212301055,1461.3458539153448,1555.3241010846589
2025-04-08,62023.42002353098,19837.20759578022,16300.608121986737,822.1146655476158,4955.741598618456,37005.48907897154,3775.3814834100926,40780.870562381635,1555.3241010846589,1297.0241350793642
2025-04-09,61520.760402073,19034.003887285082,15385.791114772346,1774.3866013333297,512.6232142269262,36797.222281089256,9889.14045538565,46686.362736474905,1297.0241350793642,1332.3041727777795
2025-04-10,61776.73101662325,20534.33199686759,16308.867292296083,375.8287595238115,3466.4571715755496,36961.757710386824,1734.8291880952477,38696.58689848207,1332.3041727777795,1692.2393118518505
2025-04-11,61231.356496194036,15904.816697266308,6969.878907142858,0.0,46979.76853940392,36732.2799301342,0.0,36732.2799301342,1692.2393118518505,8262.264442566136
2025-04-12,53744.77250165227,8012.254155320396,6518.352190476189,0.0,43225.70998680806,33494.65726129029,0.0,33494.65726129029,8262.264442566136,8230.679637380954
2025-04-13,53285.62407825425,11917.065976151764,15621.776572349592,302.4423141428572,3016.418505261606,33207.47069650961,1336.1354324211188,34543.606128930725,8230.679637380954,1598.5094910846572
2025-04-14,60642.42621987684,18982.258719508678,15402.786436492504,157.1155499999993,4692.037686860666,36351.53299193636,599.3913051238067,36950.92429706016,1598.5094910846572,1568.3351869841285
2025-04-15,60607.41833198746,18033.618567010602,14593.230967897633,137.6861995476204,7165.2880990887725,36286.098625214785,700.349948550873,36986.44857376566,1568.3351869841285,1583.8908218518538
2025-04-16,59550.69090670817,18645.215974564817,15264.440847968928,340.858883761905,731.1827138741899,35716.08338635122,1508.0926363571896,37224.176022708416,1583.8908218518538,1404.0953678835976
2025-04-17,59618.246435838024,19216.740345484,15266.865014437275,167.66266175319788,2967.6914165445014,35688.993300789196,923.2726138018722,36612.265914591066,1404.0953678835976,1735.9783294444446
2025-04-18,59100.10957481517,15697.565802057612,6562.008516666666,0.0,43610.435106090896,35414.00658282379,0.0,35414.00658282379,1735.9783294444446,8572.666977222223
2025-04-19,51642.98072496207,7735.351382774842,6674.454973809522,0.0,43797.405065996754,32214.25027557613,0.0,32214.25027557613,8572.666977222223,8118.422139708995
2025-04-20,51863.90653216374,11643.409486998413,15251.227224587761,376.4835119047622,3890.4628983245157,32231.487685005624,1845.7813550071444,34077.26904001277,8118.422139708995,1651.6826506878344
2025-04-21,58927.78426019745,17530.714389425335,14537.996633339284,71.64215713690523,7489.798277914966,35186.83531254333,259.9221704364971,35446.75748297982,1651.6826506878344,1275.9960085714288
2025-04-22,58530.0193488118,18890.214824670897,15252.069029007234,193.2923640476183,2932.2366005290905,34906.750484879645,908.8056858354706,35815.55617071512,1275.9960085714288,1330.44598521164
2025-04-23,58389.05566404279,18779.32733927963,15002.006217197446,71.26132976190547,3283.079155055847,34730.95959288356,307.1888005101222,35038.14839339368,1330.44598521164,1562.9447936772501
2025-04-24,57228.464377784214,18484.912426310995,14895.737818573805,155.76011666666557,6704.943186713691,34121.74704364558,744.8874688118995,34866.63451245747,1562.9447936772501,1648.546178941803
2025-04-25,56065.47772746721,15605.590123848879,6800.944595793785,0.0,45260.47454941211,33491.29505768089,0.0,33491.29505768089,1648.546178941803,8136.972183968255
2025-04-26,48205.29978276872,8038.3603732482115,6647.345802354857,0.0,46744.09157854203,30041.92561683623,0.0,30041.92561683623,8136.972183968255,7985.556739497357
2025-04-27,47347.248121183125,12092.496788249928,15580.109112863394,798.1877588106237,3059.5770212738835,29686.598397180132,3378.9176598669897,33065.51605704712,7985.556739497357,1557.5715012962987
2025-04-28,54198.44982851071,14321.750422362167,11655.119871899067,5225.1898481428625,135.04180952380943,32687.704423052415,31392.770892648066,64080.47531570048,1557.5715012962987,1497.0136904232818
2025-04-29,56131.97551897212,17404.46611508886,13993.948342055308,681.9988346904739,5970.242863962373,33605.900877633605,2811.087628954057,36416.98850658766,1497.0136904232818,1612.2017028306882
2025-04-30,55200.44703700581,17494.532081151592,14437.080374804224,120.11200238094949,4006.252899706061,33241.991444826344,382.9919346726026,33624.983379498946,1612.2017028306882,1316.0801594179904
2025-05-01,54743.19437848129,18614.695555665912,15017.618378779867,3542.9382531666656,3677.676654761911,32987.81811476611,17061.37782372403,50049.195938490135,1316.0801594179904,1383.0635164285716
2025-05-02,55366.187373454915,15551.014844555244,7621.85348432784,0.0,33146.70592989418,33611.08496491172,0.0,33611.08496491172,1383.0635164285716,6910.250782830688
2025-05-03,51032.4494050496,8955.017029978855,7345.624307116205,0.0,40555.88503218695,32093.35215661143,0.0,32093.35215661143,6910.250782830688,6807.961324126983
2025-05-04,52428.41033807844,11147.639625641015,14053.076024197795,967.291973976188,4566.471377278081,32924.758036615676,4838.17259651925,37762.93063313492,6807.961324126983,1226.3080714285713
2025-05-05,59114.165396926,18681.370577550777,15129.870445101842,2006.9711340238075,2493.6295985008774,35999.5922371286,9480.53573866538,45480.12797579398,1226.3080714285713,1228.57443
2025-05-06,59347.537858419244,19051.07402569891,15366.315652863737,1388.8528834047552,4181.550002322162,36319.86596457533,5974.924375089569,42294.7903396649,1228.57443,1300.8569943915338
2025-05-07,60523.30632290406,19458.598662648314,15635.982893007036,826.1147214285713,2458.959324691359,37014.768127789066,3726.243671442856,40741.01179923192,1300.8569943915338,1440.2814652116394
2025-05-08,61240.08265797172,19122.867749009485,15148.59510015006,507.8001023809532,1947.0977114932439,37684.22318861285,2644.9869095392883,40329.210098152136,1440.2814652116394,1819.0901058201057
2025-05-09,61773.31247767009,15950.74311396237,6772.605714285714,0.0,44095.78922799344,37966.27943110048,0.0,37966.27943110048,1819.0901058201057,8649.641448068784
2025-05-10,53415.747283087505,7589.853388396434,6709.727770505872,0.0,40414.576381863604,34254.3645789747,0.0,34254.3645789747,8649.641448068784,8025.256419285712
2025-05-11,54511.54576225078,10945.256505591387,14429.264584671875,327.50011930952314,2838.974877307458,34755.482297457624,1918.412000947129,36673.89429840475,8025.256419285712,1843.4710691269852
2025-05-12,62172.185191834506,15631.75855742754,12298.62123632583,238.33336445238177,7146.186001851841,38144.35389773809,1048.185322146421,39192.539219884515,1843.4710691269852,2246.9190637830693
2025-05-13,61318.4687396493,17317.47101502976,14225.234507126488,84.04740952381047,5181.066874603173,37794.97979395562,424.4768076095302,38219.45660156515,2246.9190637830693,2026.8268582804208
2025-05-14,61315.15336824612,16906.870538397397,13875.71946600665,177.95987380952147,5447.813386331567,37753.0869025454,784.2015139214178,38537.288416466814,2026.8268582804208,1825.5442694973563
2025-05-15,61042.957878236484,17657.347012589405,13921.03099719742,587.374884833332,5128.958464344501,37483.14470089927,2366.696447894734,39849.841148794,1825.5442694973563,2249.344361719576
2025-05-16,60496.23161579681,13826.816998001173,5932.979028571427,0.0,49886.88711303373,37238.194160922976,0.0,37238.194160922976,2249.344361719576,8101.2807392857185
2025-05-17,53149.3703206109,7677.239407766783,6516.846728719669,0.0,41540.17855823045,33945.78752117796,0.0,33945.78752117796,8101.2807392857185,7769.855396587301
2025-05-18,53204.28737481538,11388.031659938322,14534.917071454802,597.9130114047601,3272.91769773662,33970.774040724704,2656.77357156841,36627.547612293114,7769.855396587301,1869.1760333597867
2025-05-19,59721.1823309587,17242.65288950845,14054.544685239933,42.77123095238096,9060.62880764256,36577.272000456665,252.18871496547658,36829.460715422145,1869.1760333597867,1771.4028725396845
2025-05-20,58458.25679695559,17481.55362608207,14269.36484515029,511.4659125476258,1230.1391119047635,35879.57911314473,2260.8163820625523,38140.39549520729,1771.4028725396845,1649.9513080687834
2025-05-21,59221.14395403375,16782.658309439983,13564.985197313055,777.6967188809535,5418.552277454446,36275.55762608793,3050.8100676387558,39326.36769372669,1649.9513080687834,1682.1380117724907
2025-05-22,58928.99245139422,17997.40157622938,13853.340752936274,275.15410238095365,4243.454913815403,36262.15506612788,1312.054751338101,37574.20981746598,1682.1380117724907,2487.1985937830696
2025-05-23,57099.41268118154,14498.524361638021,6377.1776833077465,0.0,42557.117119517934,35265.186068860734,0.0,35265.186068860734,2487.1985937830696,8450.117537804237
2025-05-24,51020.53407408656,7224.1658632065755,6325.647505316376,0.0,46367.51433286302,32725.2639643327,0.0,32725.2639643327,8450.117537804237,7923.36958656085
2025-05-25,50665.69476600985,9898.939680343623,13492.498450959289,179.75423571428644,5893.997589006471,32438.291485602225,847.3765643654792,33285.6680499677,7923.36958656085,1840.7503533597892
2025-05-26,56207.32547082769,16327.339198090558,13154.294448453353,1809.925674047614,264.3734452380945,34801.8775582052,10910.294651167174,45712.17220937237,1840.7503533597892,1919.4729111375668
2025-05-27,57494.543545143744,16714.805732301455,13980.02678728323,119.3334698333327,5488.7307699588555,35352.98217629117,514.9065888601008,35867.88876515127,1919.4729111375668,1429.4349732275118
2025-05-28,57225.765306412235,17872.129038338764,14316.319662482976,617.8428425476156,2013.97467310406,35142.35996433335,2674.1184447093306,37816.478409042684,1429.4349732275118,1607.3292605290999
2025-05-29,57232.550836737006,18051.273593413014,14436.508482878828,1408.3677837619025,916.0300099647193,34979.10763912287,6959.302034420996,41938.409673543865,1607.3292605290999,1812.910513624338
2025-05-30,57540.10097640895,15148.385847775675,6560.208688650679,0.0,42355.690550617284,35150.30367796981,0.0,35150.30367796981,1812.910513624338,8157.337011455027
2025-05-31,50555.04619512704,8097.587573871719,6861.727475717043,0.0,40930.00454697236,32174.670913236867,0.0,32174.670913236867,8157.337011455027,7821.024188253969
2025-06-01,51613.68934342146,5827.968901096591,10679.57657931681,14759.529278358326,0.0,32660.86271403382,73078.78700099837,105739.6497150322,7821.024188253969,1200.0
2025-06-02,62970.952483251305,17799.227070272846,14417.373926921005,9387.123325179893,335.41521507935977,38223.428153110865,41614.63131526148,79838.05946837235,1200.0,1200.0
2025-06-03,66024.13722661736,18396.884567989422,14901.476500071427,5950.306727938923,286.6690533049526,40302.58490782033,27779.23299084584,68081.81789866618,1200.0,1200.0
2025-06-04,70647.21837857817,19545.228571338725,15831.635142784371,3037.0384380714204,325.4025714285707,43283.363111700426,12236.02949738448,55519.392609084905,1200.0,1200.0
2025-06-05,74254.28304756955,21410.561016174117,17207.185686029607,1902.9240639703928,804.5137647287733,45735.39331422801,8373.029099507075,54108.42241373508,1200.0,1350.409707857143
2025-06-06,77656.11551989437,16130.700349382714,6888.2800857142865,0.0,37558.69985622594,48047.52683848445,0.0,48047.52683848445,1350.409707857143,8214.39548261905
2025-06-07,73566.58499761335,8361.256182774845,6582.894614285717,0.0,40661.71026245755,47310.91518264466,0.0,47310.91518264466,8214.39548261905,8425.198697910053
2025-06-08,76636.58545969432,9433.781238830099,13209.177452380953,41.16407380952501,15268.222480388034,49660.67378271736,181.21856427143385,49841.89234698879,8425.198697910053,2238.737976878307
2025-06-09,82344.29094205813,20049.217682547,16046.996349601164,284.2511619047626,7693.608037683716,51795.70165246426,1277.9393966452412,53073.6410491095,2238.737976878307,2453.0379471693145
2025-06-10,82623.86609714244,20217.22384444691,16539.416385311524,56.07163571428566,7383.68604038801,52062.366991169845,230.12356471071428,52292.490555880555,2453.0379471693145,2271.4100901587276
2025-06-11,83177.1651305069,22465.608159324915,18031.414887053183,1452.8516039047586,4111.377145473257,52363.15880179445,6913.787426596507,59276.94622839096,2271.4100901587276,2455.5520034920614
2025-06-12,84002.08452897346,20557.097546696536,16332.647276776572,35.366311904761574,7360.609137624925,53122.511503169226,125.3326202571418,53247.84412342637,2455.5520034920614,2809.5539324338597
2025-06-13,83937.96725761949,14862.052193680189,6471.659416666667,0.0,47202.26078060597,53218.05793286822,0.0,53218.05793286822,2809.5539324338597,8994.668221560847
2025-06-14,76670.17314735016,7267.614151469726,6261.462138095241,0.0,49470.67838397567,50054.09630192257,0.0,50054.09630192257,8994.668221560847,8578.340804444446
2025-06-15,76414.35234423904,13406.550283667875,16275.960507770982,29.714945238095765,8686.50318024692,49679.64722568762,137.23506047738388,49816.882286165004,8578.340804444446,2559.8354955555574
2025-06-16,83955.78394317781,20974.594850259764,16924.105779186604,61.32960476190465,7272.5716601998865,53189.291542637766,222.1354034714281,53411.4269461092,2559.8354955555574,2632.4088839153433
2025-06-17,83976.5850205957,19596.648653837583,16352.622336298917,755.734597619048,6851.282084009408,53204.89836574508,3288.426419786906,56493.324785531986,2632.4088839153433,2099.8122987037027
2025-06-18,85260.3944117424,18732.48981847616,14704.616214846643,1.9110476190477357,10306.040955731929,53958.01969092749,7.90313742857191,53965.92282835606,2099.8122987037027,2620.590674391534
2025-06-19,83529.05672045767,19687.192510792345,15827.854324432272,125.92234047619047,11536.136674573781,52799.20732554637,705.0910228297626,53504.29834837613,2620.590674391534,2752.5591291798946
2025-06-20,82616.83698467506,14522.180434714877,6108.904928571431,0.0,51802.98062853161,52199.63982671566,0.0,52199.63982671566,2752.5591291798946,9034.849377566135
2025-06-21,74778.28239501029,7902.673436654907,6234.311823809525,0.0,53775.180382164915,48514.89622224893,0.0,48514.89622224893,9034.849377566135,9220.242332989419
2025-06-22,73551.56689678707,11620.172069962946,15510.438669646179,8.23604047619051,9992.7284369465,47751.68348802044,51.654243883333024,47803.337731903775,9220.242332989419,2444.5764519047625
2025-06-23,79035.18835099459,20116.802093370145,16594.89231012982,65.39254285714304,8517.385110611409,49495.47249874501,307.1991257190474,49802.671624464056,2444.5764519047625,2110.929102460316
2025-06-24,77207.83857503821,21008.748173544976,17289.842323809527,3777.422397218029,997.5628725207891,48204.05310170723,18237.320778086632,66441.37387979386,2110.929102460316,1807.8665433068793
2025-06-25,77473.67593074052,22235.46150458898,17945.033247217074,362.7560238095242,3108.5823305114623,48141.95677050162,1858.9680949190506,50000.924865420675,1807.8665433068793,1880.856067195765
2025-06-26,76789.46643716772,21383.667356851383,17476.861273716284,422.4774405000022,5757.753961199299,47662.52646805725,2192.202792820107,49854.72926087736,1880.856067195765,1707.421939788362
2025-06-27,76167.02716686671,15534.836049941208,6643.838014285715,0.0,47504.38326454455,47231.114912765515,0.0,47231.114912765515,1707.421939788362,8306.732146640214
2025-06-28,68457.4574223558,7738.0660534685485,6446.155302380953,0.0,45388.62055460154,43857.25178244298,0.0,43857.25178244298,8306.732146640214,8108.596814338626
2025-06-29,69043.17922153293,13739.758545744106,16755.238170528923,445.96230635714267,3236.8526193415664,44238.55703663282,1835.1749025662382,46073.73193919905,8108.596814338626,1857.4482049206345
2025-06-30,76484.10164797814,20448.770264289793,16929.22295240806,736.8948928571426,3823.7652456202204,47520.93073099493,3269.357152724999,50790.287883719924,1857.4482049206345,1451.093717883598
2025-07-01,77436.17529316012,19389.308325931695,15931.324090099912,7470.617327357141,2582.2643513521434,48004.215681276284,29440.441522913472,77444.65720418976,1451.093717883598,1200.0
2025-07-02,78329.4717407275,16901.983324661967,13690.60649297619,6254.256826666664,8467.585369041732,48512.12951386898,24487.21325821142,72999.3427720804,1200.0,1200.0
2025-07-03,78729.24739226361,20944.37113767259,16838.23000337194,5753.186909128061,615.8742337576845,48790.272084439486,24569.64599480638,73359.91807924586,1200.0,1340.7895757142858
2025-07-04,81007.77369991486,15106.858350764254,7602.422216666668,0.0,44622.47009915061,50506.59318639697,0.0,50506.59318639697,1340.7895757142858,6489.82629510582
2025-07-05,76607.38434811973,9743.380263021752,7324.372476595238,0.0,45398.29659502654,49067.24152710542,0.0,49067.24152710542,6489.82629510582,7120.676891164024
2025-07-06,76902.98735305783,15401.22744716072,17731.963129319232,2678.6564827142834,2118.397967930627,49471.387500386976,12277.166280360834,61748.55378074781,7120.676891164024,1279.6003388095241
2025-07-07,85663.69431683746,19259.874066372726,15178.628771428572,156.06133095238113,8329.027586179021,54044.82157711387,369.5977688607149,54414.41934597459,1279.6003388095241,1748.3439191798934
2025-07-08,85443.80319314588,21727.048857554382,17079.558833333333,527.1700857142864,5752.096237972449,54157.892153451074,2295.609602639288,56453.501756090365,1748.3439191798934,2325.400298386242
2025-07-09,84202.89515994601,20023.70841411756,16036.181108316177,225.30402380952103,6381.94686128749,53587.440039579094,1221.2888197333214,54808.72885931242,2325.400298386242,2528.7588618518507
2025-07-10,84456.45618897142,19767.8338085244,16105.83843095238,104.54701428571423,8045.38444235179,53871.91351371923,396.93733047618974,54268.85084419542,2528.7588618518507,2424.4332551322746
2025-07-11,83580.43501989385,15875.518103968254,7045.716888095239,0.0,42231.856654020834,53305.014342242204,0.0,53305.014342242204,2424.4332551322746,8883.825228597885
