date,grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,planned_cost,emergency_cost,total_cost,soc_start_kwh,soc_end_kwh
2025-02-13,83932.52039920031,19949.136916317715,16050.780023407824,0.0,8704.68448962375,52358.45307647426,0.0,52358.45307647426,1539.8787200000008,1659.9019186772475
2025-02-14,36507.58418918386,17801.562088974722,14311.188147498095,0.0,3215.408431040563,19362.823297805826,0.0,19362.823297805826,1659.9019186772475,1779.987634867724
2025-02-15,35913.93836808812,17359.83615174631,14355.28595981927,0.0,3629.297076161084,19024.803693195307,0.0,19024.803693195307,1779.987634867724,1453.5224383068794
2025-02-16,81496.6270058732,23610.614906883904,19033.370637695014,3.660716666666758,1545.6643533509766,50512.890299446306,16.03210864166707,50528.92240808797,1453.5224383068794,1554.886257063497
2025-02-17,80784.14762447054,20636.261463439165,16656.158810838104,0.0,5620.18180520282,49924.85043264373,0.0,49924.85043264373,1554.886257063497,1620.6784510052937
2025-02-18,80290.0787407807,21568.310020084016,17241.921539268056,0.0,3872.302476631397,49741.08155848502,0.0,49741.08155848502,1620.6784510052937,1874.4668698941807
2025-02-19,79221.01928495501,22723.037807201647,18982.711226190477,39.18791666666664,2640.5532372771645,49052.661062946165,171.60388708333323,49224.2649500295,1874.4668698941807,1233.2995339418007
2025-02-20,79570.62175387051,22276.973518607447,17662.654999833936,37.26169523809483,4000.431197001758,49000.48047168567,169.68356094404572,49170.16403262971,1233.2995339418007,1657.4034786507943
2025-02-21,35413.724045807176,17162.066424880133,13849.11861458148,0.0,6540.514202175194,18682.0786003991,0.0,18682.0786003991,1657.4034786507943,1715.3536892857155
2025-02-22,35205.74843895826,17099.690842751956,13706.970081248131,0.0,3968.2647941211053,18608.183578622502,0.0,18608.183578622502,1715.3536892857155,1875.1086908201046
2025-02-23,78218.83675673635,22062.86144582918,18153.55782821687,4.804857142857259,2782.484312933564,48238.26310104464,21.8596975714291,48260.12279861607,1875.1086908201046,1561.0641829365081
2025-02-24,77917.63558297174,21420.444774780855,17132.65334407249,43.80228809523794,5470.6128236919385,47835.614239933726,202.80156906428502,48038.41580899801,1561.0641829365081,1803.1829868253967
2025-02-25,77631.6724482856,19575.886837390728,16133.198599834113,22.63107142857143,8390.292048824222,47777.229030546485,99.1014617857143,47876.3304923322,1803.1829868253967,1495.7049184391547
2025-02-26,77586.34846153112,22136.5329789116,17357.36267434697,0.0,3992.330123633155,47642.93950347918,0.0,47642.93950347918,1495.7049184391547,2132.6260724074086
2025-02-27,75595.99696855631,22833.21717235616,18758.81977910849,0.0,4565.015375308645,46403.36894072486,0.0,46403.36894072486,2132.6260724074086,1839.3884396296305
2025-02-28,34433.18435911176,16459.23782186826,13357.918960022815,0.0,8039.271947266316,18085.41472109473,0.0,18085.41472109473,1839.3884396296305,1810.570301507938
2025-03-01,34434.81324955851,15828.919118546404,12792.934226689256,0.0,7740.062424368024,18156.42983820765,0.0,18156.42983820765,1810.570301507938,1842.226145211643
2025-03-02,75340.35324212894,21067.855395039536,17356.367402672502,2419.8260645238092,1690.3842476190493,46146.7446130244,16443.993741105118,62590.73835412952,1842.226145211643,1518.443331111111
2025-03-03,75913.36750867813,23048.364152682643,18701.78190900628,1739.3459177142834,1288.9845493827147,46510.83852611463,8303.893405643097,54814.731931757735,1518.443331111111,1482.213391851852
2025-03-04,77894.7054073516,22018.8617508836,17657.401412168096,0.0,4333.787135302763,47868.62507183194,0.0,47868.62507183194,1482.213391851852,1679.8540652380937
2025-03-05,78699.90492012032,19702.049097882533,15980.554296427703,0.0,8847.93810199882,48410.3254513851,0.0,48410.3254513851,1679.8540652380937,1655.5268128571447
2025-03-06,78220.03027356688,19391.051680419456,15718.206842449283,0.0,8606.53130226337,48321.48876648741,0.0,48321.48876648741,1655.5268128571447,1642.7990558465629
2025-03-07,33980.584122809516,15209.53126031586,12004.783143355851,0.0,9853.550472516172,17921.95814367003,0.0,17921.95814367003,1642.7990558465629,1992.7292530687803
2025-03-08,31683.461760805934,15188.041150935642,12295.441286543575,0.0,9727.722379747203,16969.253745848906,0.0,16969.253745848906,1992.7292530687803,2000.3648594179933
2025-03-09,74519.79902843235,20456.930703247068,16753.436483868223,0.0,7482.779759053499,45789.90285102933,0.0,45789.90285102933,2000.3648594179933,1796.673065820106
2025-03-10,73364.03057282908,21689.356804027047,17602.153311785714,0.0,1234.7556305877572,44955.02438614647,0.0,44955.02438614647,1796.673065820106,1759.1460652380945
2025-03-11,73244.00319677287,20788.22561513246,16613.677425590628,0.0,5130.536207231047,44541.57587206369,0.0,44541.57587206369,1759.1460652380945,2008.9075348677206
2025-03-12,72306.43050387563,20072.941157201654,16573.562716666667,0.0,6371.5173800073035,44066.761079402066,0.0,44066.761079402066,2008.9075348677206,1659.4848911640177
2025-03-13,71672.84271139845,21700.034194330095,17638.769338954997,969.5756225456103,1035.535461902292,43503.96365776199,4837.691834837452,48341.65549259944,1659.4848911640177,1590.8830672222225
2025-03-14,30786.725465567906,15216.143416015375,11969.143415115312,0.0,11510.299481334509,16334.703323977934,0.0,16334.703323977934,1590.8830672222225,1986.363902619049
2025-03-15,30763.307491082272,14455.11948806104,12228.10339606754,0.0,7612.166249088774,16318.850872342764,0.0,16318.850872342764,1986.363902619049,1409.1898906878318
2025-03-16,72135.20966307438,21497.15832013841,16996.925097216874,0.0,4283.929506819513,43704.07519687547,0.0,43704.07519687547,1409.1898906878318,1871.1600485714284
2025-03-17,71770.19189587851,19002.813127750953,15167.459387692554,0.0,10076.706722486771,43446.42999186822,0.0,43446.42999186822,1871.1600485714284,2120.959210555558
2025-03-18,69629.40314443191,21502.63634326866,17758.23170254762,0.0,4759.040137044202,42127.66748391758,0.0,42127.66748391758,2120.959210555558,1741.9633611111105
2025-03-19,70392.89008725477,21358.09713480571,16917.884728121197,0.0,6487.207230570253,42552.898018872664,0.0,42552.898018872664,1741.9633611111105,2166.60108452381
2025-03-20,69766.53984702313,20628.29109912081,16810.40035735928,0.0,3739.6872885949347,42448.785381508525,0.0,42448.785381508525,2166.60108452381,2053.8404544444456
2025-03-21,29841.042579237353,14087.795062060193,11762.201048578278,0.0,15481.984049088773,15814.011484576013,0.0,15814.011484576013,2053.8404544444456,1663.743734100531
2025-03-22,30999.532210071146,14411.55479349925,11002.337005591537,0.0,11709.1146888301,16462.81945032074,0.0,16462.81945032074,1663.743734100531,2409.324153148146
2025-03-23,67152.56675090038,20185.1518649681,17013.272877957486,30.73320207142831,5241.700849294529,40512.45328298023,214.39481765028387,40726.848100630516,2409.324153148146,1672.3243005555553
2025-03-24,66652.29781810724,21080.06779536854,16990.087676367562,58.22489405953384,4622.045509832461,40245.969899338175,199.44265812559306,40445.41255746377,1672.3243005555553,1766.5101204232792
2025-03-25,65822.66684041766,21612.09414209118,17777.180906141468,20.156961904763463,1057.7858497060463,39672.10525694582,94.07422527619755,39766.17948222202,1766.5101204232792,1464.9716192592584
2025-03-26,66288.26491710787,20469.910137770265,16482.265487093915,0.0,6708.065399764851,39821.51190105767,0.0,39821.51190105767,1464.9716192592584,1574.2624242592588
2025-03-27,65910.90827598497,20657.24470840507,16638.30437042715,0.0,3174.9785380070584,39759.846682119445,0.0,39759.846682119445,1574.2624242592588,1678.77780579365
2025-03-28,29966.553132059194,14271.161463911905,11141.838600959116,0.0,16015.349502439742,15621.675879967815,0.0,15621.675879967815,1678.77780579365,2143.00245558201
2025-03-29,29120.19433352894,13364.796628080141,11126.528536673482,0.0,19174.71705878895,15114.865200083334,0.0,15114.865200083334,2143.00245558201,1808.5099356613796
2025-03-30,64075.54288741941,20285.467296500276,16273.765625189033,0.0,4718.22151610817,38718.179948272016,0.0,38718.179948272016,1808.5099356613796,1983.468696746028
2025-03-31,63260.44844896488,19256.930600754193,15822.868778848988,40.919916738091615,2915.9170604644405,38065.180300545006,272.4346691649272,38337.61496970993,1983.468696746028,1733.7409275925925
2025-04-01,63895.719219923165,19551.660189202325,15844.03292525388,283.82853700000373,263.0689763080544,38502.31710269481,1731.291112167604,40233.60821486241,1733.7409275925925,1725.7540698148148
2025-04-02,63884.27489376204,21318.585249255,17354.894304761903,883.1529193965508,368.4014686654923,38352.39004270695,4302.595735016734,42654.98577772368,1725.7540698148148,1629.2648999644264
2025-04-03,65527.73993655651,21251.677342689003,17023.241679236544,0.0,5435.774006437386,39156.04005931972,0.0,39156.04005931972,1629.2648999644264,1841.0615314550278
2025-04-04,28706.914867802927,13562.438953594723,10852.257779530777,0.0,19565.93144373898,14825.332738334639,0.0,14825.332738334639,1841.0615314550278,1989.1923902116407
2025-04-05,28747.781413605288,12835.547513784759,10586.582733189467,0.0,14454.701649676663,14923.268893436007,0.0,14923.268893436007,1989.1923902116407,1778.3154490740735
2025-04-06,64387.07316073573,20077.702371044812,16385.550073712966,0.0,6284.844596737215,38397.25178414141,0.0,38397.25178414141,1778.3154490740735,1642.0808344444456
2025-04-07,63421.871014396944,19177.168260483595,15496.008195586954,0.0,6497.9916661669695,37947.627469417515,0.0,37947.627469417515,1642.0808344444456,1683.7453848941816
2025-04-08,63993.10131630751,20350.90895098882,16715.723209872376,0.0,6004.721958524402,38300.05998327366,0.0,38300.05998327366,1683.7453848941816,1426.5376520370376
2025-04-09,63613.08695435287,20115.39568330619,16322.84940114468,508.3647572619026,1194.5944127865994,38104.275541946605,3546.1065916590323,41650.38213360564,1426.5376520370376,1393.894432407407
2025-04-10,63794.87978606943,20678.03221840279,16390.25736554912,0.0,5046.467033215759,38207.59849488984,0.0,38207.59849488984,1393.894432407407,1792.7263561375617
2025-04-11,28084.948800554175,12983.048273220538,10508.121304618157,0.0,20293.371665285125,14440.49744950259,0.0,14440.49744950259,1792.7263561375617,1801.7794635714245
2025-04-12,28525.27149211796,12465.924278423348,9769.854426046713,0.0,16804.041089741324,14745.81730006389,0.0,14745.81730006389,1801.7794635714245,2165.7175074338616
2025-04-13,61482.53101979785,19071.94965912507,15749.005006581783,0.0,3883.2278839212263,36974.547331315225,0.0,36974.547331315225,2165.7175074338616,1831.5777488888916
2025-04-14,61647.554385288706,19084.554684639348,15536.728563724544,4.533123809521953,5576.229588183423,36795.598510535274,31.623071695225146,36827.2215822305,1831.5777488888916,1744.6452275925924
2025-04-15,62234.054768945425,18255.85803763779,14519.183013724702,0.0,8357.950911699005,37350.054108875636,0.0,37350.054108875636,1744.6452275925924,2042.4918906613793
2025-04-16,61161.042815350105,18726.236614746846,15340.012543635425,0.0,1995.2267942386836,36782.85582897392,0.0,36782.85582897392,2042.4918906613793,1851.646462116403
2025-04-17,61287.572784112956,18863.335954598344,15196.113470867516,0.0,4752.007950382125,36847.36568645419,0.0,36847.36568645419,1851.646462116403,1944.0782980687807
2025-04-18,27675.12690449305,12866.55490966977,10078.158478427751,0.0,18532.613289917696,14175.692058136292,0.0,14175.692058136292,1944.0782980687807,2326.023851851853
2025-04-19,26516.273019818265,12187.8711853952,10095.16276431297,0.0,17638.885348736036,13634.101512048866,0.0,13634.101512048866,2326.023851851853,2078.260402804231
2025-04-20,60383.95815179927,19085.53316977336,15499.407088873566,0.0,4840.087187566145,36221.5054429184,0.0,36221.5054429184,2078.260402804231,2033.676823518518
2025-04-21,60796.0999696123,17347.255388644535,14361.161041254454,0.0,9293.095238888889,36364.502310257754,0.0,36364.502310257754,2033.676823518518,1689.361071904762
2025-04-22,59327.90200189714,18436.22669662901,14838.588506959977,0.0,3577.3344955614384,35764.0305345509,0.0,35764.0305345509,1689.361071904762,1794.6445355820097
2025-04-23,60064.175998185645,17952.454655349804,14277.99764047619,0.0,4989.8022666453635,35913.83489260353,0.0,35913.83489260353,1794.6445355820097,2087.4119026455037
2025-04-24,58421.36850596908,17338.982827464988,14245.612973818066,0.0,8237.891952322163,35136.895687242686,0.0,35136.895687242686,2087.4119026455037,1864.0375875661389
2025-04-25,26110.11566279295,11869.886208587242,9760.636123836619,0.0,22000.507928042327,13119.429837151167,0.0,13119.429837151167,1864.0375875661389,1701.7839265872992
2025-04-26,26328.95788430973,12189.049832602612,9959.838223836683,0.0,24029.552642210467,13186.575725814319,0.0,13186.575725814319,1701.7839265872992,1605.4418605555577
2025-04-27,56000.93455500973,19307.977787075848,15707.969423531444,615.6472379585546,4443.102246090542,33374.892668334214,3033.906261119866,36408.798929454075,1605.4418605555577,1529.3225094444444
2025-04-28,57051.396275126215,15983.458916458407,12769.84436516464,3656.7958324285714,872.6102395943532,34254.781615244494,23143.52272001852,57398.30433526301,1529.3225094444444,1725.719572962963
2025-04-29,57878.68466370318,17822.720965085868,14268.22681405289,236.1573789523785,7127.1341749559115,34612.80093015596,1576.5726476565103,36189.37357781247,1725.719572962963,1912.5830925925934
2025-04-30,57129.27673763758,17468.067186987584,14519.308929126617,8.27621666666621,5931.940263109939,34327.868131550415,38.61682696666454,34366.48495851708,1912.5830925925934,1501.2780840740745
2025-05-01,56530.696063662326,19188.03907686377,15803.705477926325,2105.1728791904775,4240.156543915359,34157.01817007485,11032.981245524574,45189.99941559943,1501.2780840740745,1210.8405
2025-05-02,26823.698160166114,12978.263074307866,10522.149540189372,1864.4886525238092,11941.753195238094,13677.517229004585,10277.73699938682,23955.254228391404,1210.8405,1200.0
2025-05-03,27335.355558990363,12787.646079099286,10343.333924903756,1157.1235963809509,17180.99535117578,13963.374843580586,6291.262553815181,20254.637397395767,1200.0,1216.2882212962963
2025-05-04,60028.8915892022,17140.937433726056,13846.657420484775,1363.6484524047617,6363.592695032342,36001.52623244077,7554.874286783506,43556.40051922428,1216.2882212962963,1257.9569999999999
2025-05-05,60533.11771381658,18986.689852636307,15403.755030635408,2222.097642677868,4096.273734493548,36265.950942751064,11565.38652271619,47831.33746546725,1257.9569999999999,1230.6945
2025-05-06,60369.97350516954,19860.902093894856,16114.955746054833,1214.288237261908,4968.233027924757,36296.197730879256,6037.433309204257,42333.631040083514,1230.6945,1200.0
2025-05-07,61521.43410591445,18987.265781031223,15241.908872635291,1306.889247190476,4015.1204947089955,36977.2834951101,7763.586291572928,44740.86978668303,1200.0,1353.0848999999998
2025-05-08,64898.26830379807,19286.314547433438,14303.151860302038,82.43748333333326,4171.030700000002,40447.83924521701,556.4308677666662,41004.27011298368,1353.0848999999998,2818.377036798941
2025-05-09,29553.324746502258,12372.612799393048,9504.003038722654,2.3545833333333235,18187.683719165198,16812.921727238263,10.787523541666621,16823.709250779928,2818.377036798941,3393.7251798941825
2025-05-10,28857.518399871795,11305.327205184729,9459.853585842491,0.0,14890.99949719622,16623.40593217904,0.0,16623.40593217904,3393.7251798941825,3057.5712358465557
2025-05-11,64421.264486069485,17079.526321724617,14076.214470311217,27.56166666666661,5961.435217989417,40117.721169558106,185.28330416666628,40303.00447372477,3057.5712358465557,2788.9066250529117
2025-05-12,65330.370941234134,15313.60621345267,12266.057631301424,0.0,10351.62712574956,40418.5103782819,0.0,40418.5103782819,2788.9066250529117,2942.1992934920645
2025-05-13,65103.76335901016,17145.618290019098,13735.550689915472,0.0,8564.482992239864,40362.11368252322,0.0,40362.11368252322,2942.1992934920645,3111.5327657142866
2025-05-14,65182.28299503474,16365.751036362795,13317.138034596726,0.0,9119.521209935338,40528.63581769504,0.0,40528.63581769504,3111.5327657142866,3043.8886600000005
2025-05-15,64207.226276029505,17231.466450248154,13623.08592086767,0.0,7833.78746331569,39947.802788952926,0.0,39947.802788952926,3043.8886600000005,3415.4463309259263
2025-05-16,27711.13257585667,10709.128268724864,9406.595886048091,0.0,23693.093659846563,15907.381674344057,0.0,15907.381674344057,3415.4463309259263,2601.888566058202
2025-05-17,28929.3443249855,11615.059667882178,9130.369488722665,0.0,15995.85506249265,16442.474767894088,0.0,16442.474767894088,2601.888566058202,2910.587279682537
2025-05-18,63268.141816378906,17032.028118185946,13654.652424587755,0.0,6214.598022780717,39587.17309923604,0.0,39587.17309923604,2910.587279682537,3067.576558730156
2025-05-19,62672.46651840711,15523.94889281844,13069.07632220674,0.0,12702.37739779541,38916.629085241155,0.0,38916.629085241155,3067.576558730156,2517.934648703707
2025-05-20,61825.458976666974,16712.610042436452,13478.761093635434,0.0,4064.215211199287,38456.85954543278,0.0,38456.85954543278,2517.934648703707,2582.882471746033
2025-05-21,62479.29663970835,15954.702750323338,12853.37308809524,0.0,8015.351694146916,38782.80123383167,0.0,38782.80123383167,2582.882471746033,2660.5892935978827
2025-05-22,61327.47702350996,17182.222685099845,13633.725050978492,0.0,6962.348572721935,38041.68104028546,0.0,38041.68104028546,2660.5892935978827,2976.006320211642
2025-05-23,27756.69049740429,12117.878043798346,9408.523945452851,0.0,18626.387515725466,15695.6367536267,0.0,15695.6367536267,2976.006320211642,3428.1810646825425
2025-05-24,27801.66050834365,11423.816403044286,9307.665496418254,0.0,21931.00821838429,15849.467060872994,0.0,15849.467060872994,3428.1810646825425,3367.7652758465615
2025-05-25,59685.160809413166,15503.896120199543,13243.780680480673,12.048766666666552,8892.083953027626,36929.821655575244,84.05219626666586,37013.87385184191,3367.7652758465615,2605.9599168253976
2025-05-26,58628.477427213074,17712.184567574608,14464.563392830674,81.02100714285757,882.044309611993,36514.108364522304,383.18029104285915,36897.28865556516,2605.9599168253976,2475.1889244973586
2025-05-27,60337.43272860734,16610.178372078622,13568.365801907501,0.0,7905.252858436216,37388.620216317395,0.0,37388.620216317395,2475.1889244973586,2348.3874572486757
2025-05-28,59146.31236365184,18122.12789918708,14584.916657698683,0.0,3335.2770221634414,36548.933936896894,0.0,36548.933936896894,2348.3874572486757,2452.839613518519
2025-05-29,58696.45271023491,18621.721656122052,15690.108650149336,17.817433333333383,1672.533637595528,35987.47858684594,120.47257548333367,36107.95116232927,2452.839613518519,1778.9350483068781
2025-05-30,27590.882450212135,12105.420169992401,9627.694554789085,0.0,18516.923568342154,14870.722838853932,0.0,14870.722838853932,1778.9350483068781,1976.3748070899442
2025-05-31,27628.679247619235,12348.703240133702,9649.122786341633,0.0,16539.917243827163,14971.204978604675,0.0,14971.204978604675,1976.3748070899442,2368.960182830683
2025-06-01,60655.87660200506,12349.13827453538,11054.866166921272,11912.570877037619,49.34907142857185,37279.97057710453,65899.14191326984,103179.11249037436,2368.960182830683,1200.0
2025-06-02,64111.340499221726,18633.671830024596,15093.274182319925,8338.707481816276,268.8428833333338,38881.13764195532,44200.22005597168,83081.357697927,1200.0,1200.0
2025-06-03,66713.10269114593,19410.603327209166,15722.58869503942,5607.968548166666,440.6897738095237,40465.015928326146,27975.37241013333,68440.38833845948,1200.0,1200.0
2025-06-04,69676.52629134053,19748.121290062285,15995.978244950455,3982.858655476184,261.981085038219,42234.640475770335,17213.64938130112,59448.28985707145,1200.0,1200.0
2025-06-05,72710.74861317739,22039.42135127263,17851.93129453083,2768.2051983263086,142.14573809523768,44537.00103556794,12182.404153203222,56719.40518877117,1200.0,1200.0
2025-06-06,31836.18300960764,13063.559510962887,10565.82185387994,3856.113338833333,2339.5632913580275,17672.61403892733,16712.64145462108,34385.255493548415,1200.0,1217.4015
2025-06-07,33761.94008397559,13194.737979363472,10575.434513451079,1461.2707602142837,1477.3942116108183,19070.77471677436,6535.51148266732,25606.286199441678,1217.4015,1342.182888703704
2025-06-08,90303.31522005289,17795.162226043507,12254.560873809525,0.0,19577.790601152243,57457.61045824528,0.0,57457.61045824528,1342.182888703704,3741.650143465608
2025-06-09,86410.29570446775,18437.75858518559,14916.226683833658,0.0,11956.051069782481,55435.89483447481,0.0,55435.89483447481,3741.650143465608,3762.047665873016
2025-06-10,86731.78036908929,18972.89999847887,15597.609976744074,0.0,11738.046114021163,55679.62412505781,0.0,55679.62412505781,3762.047665873016,3506.9799125661375
2025-06-11,88051.33438415994,22684.316358250766,18099.015631468836,14.04685952380953,7395.634200235159,56164.85802697216,60.52791768809527,56225.38594466026,3506.9799125661375,3812.8472666931225
2025-06-12,88885.23449963366,19073.82243332983,15138.876495806688,0.0,12497.897128777187,57239.41928397361,0.0,57239.41928397361,3812.8472666931225,4158.313572460315
2025-06-13,41033.29132684348,11686.89900964528,9372.94260002696,0.0,10374.021217225156,25267.46375406453,0.0,25267.46375406453,4158.313572460315,4262.142014444444
2025-06-14,41348.11610714914,10705.179903766164,9013.803976217254,0.0,13463.397429600229,25340.39113929366,0.0,25340.39113929366,4262.142014444444,3881.4661764814814
2025-06-15,88252.90895771743,18837.7390950303,14997.818150569788,0.0,13786.013679923582,56957.89217640722,0.0,56957.89217640722,3881.4661764814814,4171.1889724867715
2025-06-16,88835.77714462424,19582.684507985527,15985.835150515897,0.0,12544.87497048795,57395.33222326398,0.0,57395.33222326398,4171.1889724867715,4033.565973544973
2025-06-17,88419.27756526189,18871.70154822467,15628.742417038175,218.42768348930997,10757.73490089803,56906.05221228333,947.156798533731,57853.20901081706,4033.565973544973,3652.828014682539
2025-06-18,90421.16331594402,17435.5614920047,13853.554045238096,0.0,15910.764969177419,58293.30306082286,0.0,58293.30306082286,3652.828014682539,3951.995529444445
2025-06-19,88800.96451368862,18097.645305924827,14891.849582918157,0.059999999999831743,17335.724590681955,57404.79366760174,0.4033499999988689,57405.19701760174,3951.995529444445,3693.3767682010575
2025-06-20,40314.25010532674,10968.860932337906,8487.203485741324,0.0,15432.01180873016,24731.63832711701,0.0,24731.63832711701,3693.3767682010575,4135.125512037037
2025-06-21,39436.41130502666,11214.784938135039,8653.832072056046,0.0,17540.71803894767,24285.593715032915,0.0,24285.593715032915,4135.125512037037,4613.062987407406
2025-06-22,85179.54783193537,16701.73957337961,14313.566336270815,0.0,15334.033494826572,54926.05067530225,0.0,54926.05067530225,4613.062987407406,3740.6660075925934
2025-06-23,84053.96806790029,18627.810751758712,15480.425735710278,0.0,13845.297051851854,53631.021880773595,0.0,53631.021880773595,3740.6660075925934,3305.2226444973535
2025-06-24,81797.77086960064,22176.25947690167,17943.389042457013,1757.5582670434828,3053.6664521994685,51950.6246000337,8352.90758829979,60303.53218833349,3305.2226444973535,3326.757237645504
2025-06-25,80680.06764469421,20654.228150316663,17281.67359680412,0.0,6870.091724514996,50865.020128308046,0.0,50865.020128308046,3326.757237645504,2713.703020925925
2025-06-26,80738.58009763953,19547.78368908638,16236.89124106473,17.447245238095093,9897.751061522631,51036.077433485036,117.62394120595141,51153.70137469099,2713.703020925925,2265.7180732539678
2025-06-27,33818.306534773874,12323.170425789369,9648.364303008433,122.78068333333351,11494.63522865961,19928.39847181088,262.61084973333374,20191.009321544218,2265.7180732539678,2636.1666753439176
2025-06-28,33214.54958036471,11647.079536430203,9822.230198246565,45.34883333333357,9658.122958847742,19310.3474324678,96.85212133333386,19407.199553801132,2636.1666753439176,2204.949148968255
2025-06-29,77806.99031948153,20452.952811379004,16603.088177288424,16.521819047619147,4705.8789711052395,48492.18672605094,111.62967039523876,48603.81639644618,2204.949148968255,2164.73092666667
2025-06-30,78535.3854071666,20632.99546476185,16972.71702340948,23.582316666666543,5021.005299147563,49252.50539087503,158.98018780833252,49411.485578683365,2164.73092666667,1875.8523744973531
2025-07-01,79801.69986917244,21307.077039751595,17866.99953924641,3893.10863033333,1388.186965667256,49865.888625766114,19516.372876967434,69382.26150273354,1875.8523744973531,1200.0
2025-07-02,78199.53086215667,18710.017427257113,15155.114116078259,4805.197895921741,6545.05908023289,48486.20071772134,21536.033058427667,70022.233776149,1200.0,1200.0
2025-07-03,76935.80930352413,20468.31149407175,16579.332310198115,7129.100723206652,415.51190952381023,47743.938174687566,37681.5289313611,85425.46710604867,1200.0,1200.0
2025-07-04,34763.314225715825,12561.518263667247,10174.82979357047,6346.911356285717,9842.6696452381,20079.057366623176,24210.455425789365,44289.51279241254,1200.0,1200.0
2025-07-05,36184.82204729138,12497.705778099997,10116.172980260997,5350.480683880952,10363.689966666665,20842.907243379177,21134.039164304246,41976.94640768343,1200.0,1207.7429999999997
2025-07-06,77514.6870374259,20405.441901615013,16535.376640308154,6644.334123880954,494.9743499999993,48216.51838175357,32554.232771119932,80770.7511528735,1207.7429999999997,1200.0
2025-07-07,77942.2853581891,20359.490494650214,16382.48754166667,1168.9121821428566,1724.7118206817377,48701.66063678253,6221.570057813936,54923.23069459646,1200.0,1320.7775100000001
2025-07-08,92894.57802110702,23541.23199550265,16468.18725742857,0.0,10250.14626636628,59187.90067361824,0.0,59187.90067361824,1320.7775100000001,4209.900464365079
2025-07-09,88681.28350790132,19229.680174667086,15349.450661504145,0.0,10742.328978071713,57197.42939829097,0.0,57197.42939829097,4209.900464365079,4461.667442116399
2025-07-10,89212.47688403353,18670.85814941211,15365.419904761906,0.0,13053.41525605,57875.86825905775,0.0,57875.86825905775,4461.667442116399,4192.750993518517
2025-07-11,47413.22761284799,12444.60154266268,9848.52081334248,0.0,12298.369733527796,30067.03713152823,0.0,30067.03713152823,4192.750993518517,4450.0914782010595
2025-07-12,47183.57213854714,11770.615143798357,9816.424828119527,10.557342857142771,14155.695832392119,29833.442755185308,42.53111781428549,29875.973872999595,4450.0914782010595,4136.506409708995
2025-07-13,90028.04186463958,17487.908725161673,13974.608971833333,0.0,17247.021711311245,58253.59396859537,0.0,58253.59396859537,4136.506409708995,4348.280960317459
2025-07-14,88598.27696049304,16532.52834659688,13402.076932076801,0.0,13660.146329306288,57060.502767169586,0.0,57060.502767169586,4348.280960317459,4336.359881058201
2025-07-15,88316.69017650899,17450.356162468783,13709.729744837805,0.0,11827.013175544671,57101.14180340504,0.0,57101.14180340504,4336.359881058201,4808.647377460316
2025-07-16,86483.87076027204,16976.65304194592,14119.102057142858,0.0,11491.756392135636,55892.888615806834,0.0,55892.888615806834,4808.647377460316,4399.743940608466
2025-07-17,86436.18043020721,19167.010653026013,15586.019307474882,0.0,10134.77301798942,55938.2900629107,0.0,55938.2900629107,4399.743940608466,4332.254297804233
