date,residual_count,initial_soc_kwh,plan_proxy_objective,planned_cost,delta_00_06_kwh,delta_06_12_kwh,delta_12_18_kwh,delta_18_24_kwh,lambda_06_12,lambda_12_18,lambda_18_24,zero_scenario_score,selected_scenario_score,zero_scenario_full_objective,selected_scenario_full_objective,scenario_improvement,search_evaluations,calibration_seconds,calibration_method,accepted_search,solver_message,actual_emergency_cost,final_soc_kwh,day_seconds
2025-01-12,4,1736.872635010581,62557.52890277626,63052.595570442936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.20417343798647,-336.20417343798647,62716.39139700495,62716.39139700495,0.0,1,0.008335899998201057,zero_parameter_warmup,False,complete 21-day residual window not yet available,477.60546741404755,1773.3279790740742,0.04325370000151452
2025-01-13,5,1773.3279790740742,61982.62630757894,62477.6929752456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.124948002728,-262.124948002728,62215.56802724287,62215.56802724287,0.0,1,0.00971650000428781,zero_parameter_warmup,False,complete 21-day residual window not yet available,747.6162592538008,1323.2202213333355,0.04385560000082478
2025-01-14,6,1323.2202213333355,61854.08083597561,62349.147503642285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.36887560356837,-333.36887560356837,62015.778628038715,62015.778628038715,0.0,1,0.007933699991554022,zero_parameter_warmup,False,complete 21-day residual window not yet available,1089.307921247727,1315.3695909259268,0.041296600000350736
2025-01-15,7,1315.3695909259268,61344.07634855439,61839.1430162211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-316.08717458455834,-316.08717458455834,61523.055841636546,61523.055841636546,0.0,1,0.008017799991648644,zero_parameter_warmup,False,complete 21-day residual window not yet available,3375.3796643769524,1496.7703191111113,0.040849099998013116
2025-01-16,8,1496.7703191111113,61759.451235759814,62254.517903426495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.1993118468017,-136.1993118468017,62118.31859157969,62118.31859157969,0.0,1,0.009230900002876297,zero_parameter_warmup,False,complete 21-day residual window not yet available,2755.5475219709165,1691.684040592592,0.04495489998953417
2025-01-17,9,1691.684040592592,26463.658351247224,26958.725018913894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308.9326453802059,-308.9326453802059,26649.792373533688,26649.792373533688,0.0,1,0.008780499993008561,zero_parameter_warmup,False,complete 21-day residual window not yet available,195.1622403259562,1764.844769809525,0.04620769999746699
2025-01-18,10,1764.844769809525,26209.93874501711,26705.00541268377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-326.8348147655124,-326.8348147655124,26378.17059791826,26378.17059791826,0.0,1,0.008048999996390194,zero_parameter_warmup,False,complete 21-day residual window not yet available,848.50379663952,1964.2740985820117,0.04231799999251962
2025-01-19,11,1964.2740985820117,60467.58042959281,60962.64709725948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.0933876737606,-87.0933876737606,60875.55370958572,60875.55370958572,0.0,1,0.007714799998211674,zero_parameter_warmup,False,complete 21-day residual window not yet available,1859.5709964548616,1803.810613333331,0.03994360000069719
2025-01-20,12,1803.810613333331,60940.955076184335,61436.02174385103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.01490829876195,-127.01490829876195,61309.00683555227,61309.00683555227,0.0,1,0.011302700004307553,zero_parameter_warmup,False,complete 21-day residual window not yet available,2575.448835494056,2262.9130648888927,0.052336200009449385
2025-01-21,13,2262.9130648888927,60828.98991515011,61324.05658281678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.24854680762981,-85.24854680762981,61238.808036009155,61238.808036009155,0.0,1,0.009546399989631027,zero_parameter_warmup,False,complete 21-day residual window not yet available,285.19751979166693,2374.6088520740736,0.047626699990360066
2025-01-22,14,2374.6088520740736,60277.69821914583,60772.76488681248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.870143137853835,7.870143137853835,60780.63502995033,60780.63502995033,0.0,1,0.008471600012853742,zero_parameter_warmup,False,complete 21-day residual window not yet available,832.9628592884281,1765.4376082592605,0.0417794000095455
2025-01-23,15,1765.4376082592605,60379.90195826852,60874.96862593519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.28448289158145,-88.28448289158145,60786.6841430436,60786.6841430436,0.0,1,0.008621900007710792,zero_parameter_warmup,False,complete 21-day residual window not yet available,3211.900384730075,2005.5583812222244,0.045410499995341524
2025-01-24,16,2005.5583812222244,25179.224554677818,25674.291222344487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.7697662263536,-255.7697662263536,25418.521456118135,25418.521456118135,0.0,1,0.009294899995438755,zero_parameter_warmup,False,complete 21-day residual window not yet available,596.1752995261829,2162.8117885185184,0.04691849999653641
2025-01-25,17,2162.8117885185184,25129.79604081565,25624.862708482324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.99894731405,-255.99894731405,25368.863761168275,25368.863761168275,0.0,1,0.009180200009723194,zero_parameter_warmup,False,complete 21-day residual window not yet available,167.38369820403295,2088.5298238518535,0.04662909999024123
2025-01-26,18,2088.5298238518535,59200.71174730726,59695.77841497393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.659366939680304,37.659366939680304,59733.43778191361,59733.43778191361,0.0,1,0.009126200005994178,zero_parameter_warmup,False,complete 21-day residual window not yet available,681.4256453705655,2008.7756538253986,0.045356500006164424
2025-01-27,19,2008.7756538253986,59346.49515398038,59841.56182164705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521389529072705,4.521389529072705,59846.08321117612,59846.08321117612,0.0,1,0.008629000003566034,zero_parameter_warmup,False,complete 21-day residual window not yet available,402.3771343252356,1692.0555604285719,0.04477079999924172
2025-01-28,20,1692.0555604285719,58357.691138310205,58852.75780597686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.75319867280328,-101.75319867280328,58751.00460730405,58751.00460730405,0.0,1,0.00936960001126863,zero_parameter_warmup,False,complete 21-day residual window not yet available,1728.36081918996,1653.0551659999999,0.04647610000392888
2025-01-29,21,1653.0551659999999,59621.770468255716,60116.83713592238,-6007.702086582502,-1090.4145762091925,-2713.0755259143343,-700.1557107825171,0.6566701285464704,-1.0436462362711931,-0.45828006703108315,-206.02666297256425,-677.5687374379978,59910.810472949815,59439.26839848438,471.54207446543353,316,0.16099509999912698,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2381.5342536507924,0.1980156000063289
2025-01-30,21,2381.5342536507924,58121.227420455856,58616.29408812254,-6272.649830397566,-5390.859348413976,-4662.402599431915,-6354.5811152960705,-0.8067327661153776,-1.3859440107518426,1.619416511895254,-175.1179642396071,-693.4876784448684,58441.17612388293,57922.806409677665,518.3697142052613,316,0.15830819999973755,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,0.0,1869.6998756349187,0.22396599999046884
2025-01-31,21,1869.6998756349187,23281.632010733363,23776.698678400036,-6951.459173616427,-7757.586199495297,-6586.2151986000745,-2979.056058726874,-1.8397850106540306,-0.19592697288176741,-1.8099911580680597,-420.4314793199504,-843.5950849380597,23356.267199080085,22933.103593461976,423.1636056181093,316,0.18418879999080673,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2263.2065799206325,0.22729520000575576
2025-02-01,21,2263.2065799206325,23284.061741507347,23779.128409174005,-2313.857300804653,-1610.4073458747923,-2696.5275004068585,-836.2600030218299,-0.1453003715524206,0.055304395424241815,0.7338893340363652,-418.8202112117947,-841.3549949413226,23360.30819796221,22937.773414232684,422.53478372952793,316,0.17069810000248253,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2675.0224480423294,0.2093830999947386
2025-02-02,21,2675.0224480423294,57169.82285317552,57664.889520842175,-8304.056900748408,-4506.556822722563,-1675.9878329383387,-8373.119958387304,-0.060483070846605314,1.2279513228224967,-0.08678768344350707,-90.16652604373274,-710.9067289457762,57574.722994798445,56953.9827918964,620.7402029020434,316,0.18993809999665245,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2492.2246401322795,0.23327480000443757
2025-02-03,21,2492.2246401322795,56113.44560445247,56608.512272119144,-8929.3127050733,-1690.6090110120695,-2443.2149370183643,-7602.1471303106,-1.7363367861741223,-1.2463501643639452,0.33047701586807277,-37.637200968497005,-709.6231243008382,56570.87507115064,55898.88914781831,671.9859233323411,316,0.1957191999972565,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2455.981006005292,0.23918530000082683
2025-02-04,21,2455.981006005292,56590.11688238065,57085.183550047346,-3587.0436390801397,-1453.6305418336028,-6370.230679937347,-6143.629037086545,-1.1312546256537772,0.517933117263718,-0.8330254001736057,-64.16623427813855,-708.064552971541,57021.017315769204,56377.118997075806,643.8983186934025,316,0.1948463000007905,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2384.539934232804,0.23933529999339953
2025-02-05,21,2384.539934232804,55733.55398131411,56228.62064898079,-6067.439412916925,-1103.6073062878515,-3980.0310942825713,-5456.917889023565,-1.3488133543978817,-1.457330296367855,-0.6069298815028854,-101.48650861039403,-710.3559047231291,56127.13414037039,55518.264744257656,608.8693961127351,316,0.2114789000042947,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,98.02226874285765,2162.128441322751,0.25589070000569336
2025-02-06,21,2162.128441322751,56740.001943605814,57235.068611272494,-5684.657179870539,-851.2433612627938,-2031.1058153170961,-1630.3133871710138,-0.9538903267212846,-1.7671637485320917,1.0643352075106671,-83.33960034797747,-699.0245774726714,57151.729010924515,56536.04403379982,615.6849771246939,316,0.2222938999912003,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,75.84069939523816,2200.8528837037047,0.2683649999962654
2025-02-07,21,2200.8528837037047,22231.77987572895,22726.846543395623,-2571.900169097242,-2111.723511446985,-8499.958623086,-2164.178467669453,-0.4272765971983725,0.2798521877238014,-0.7197916267550635,-339.1811294229375,-831.396874925597,22387.665413972685,21895.449668470024,492.2157455026595,316,0.21533539998927154,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1896.397971798939,0.26367519999621436
2025-02-08,21,1896.397971798939,20184.187650161646,20679.25431782832,-2788.2449416104428,-5302.836252680519,-6225.22993387977,-4887.822944123954,0.9193556167993577,-0.6546106822976809,1.4781832691888308,-485.3452993613471,-837.7254674040659,20193.909018466973,19841.528850424253,352.38016804271876,316,0.2093624999979511,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1843.1366812962922,0.2555261999950744
2025-02-09,21,1843.1366812962922,52993.78049210276,53488.8471597694,-1151.6947634871165,-3284.917190784286,-4313.486472954844,-5145.229612545385,1.57746707685684,1.2829539791369595,0.6422202751392039,-14.129414236902464,-735.5235042482128,53474.7177455325,52753.323655521184,721.3940900113104,316,0.2108167999977013,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1509.2359428306902,0.2563676999998279
2025-02-10,21,1509.2359428306902,54016.092229714646,54511.15889738132,-7162.419325096984,-3383.1811534208755,-1580.9640134581882,-2550.7218284625455,-1.4008005588309345,-0.44410958841512027,-1.1462552185157997,-200.7061318293387,-753.3141168887338,54310.45276555198,53757.84478049259,552.6079850593951,316,0.21268789999885485,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1517.3820800000021,0.2636970999883488
2025-02-11,21,1517.3820800000021,52573.09425659771,53068.160924264375,-9087.378899360787,-9350.434763199588,-7001.693056628465,-8265.120844205127,1.7896775717870765,1.1075947692990926,-0.30670018593544457,17.207331986059756,-754.2249706894348,53085.36825625043,52313.93595357494,771.4323026754946,316,0.21736480000254232,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,164.52760306925092,1520.2362664814814,0.26875879999715835
2025-02-12,21,1520.2362664814814,52254.64489686682,52749.71156453347,-1886.8415475196716,-4642.26018793794,-8258.698502711126,-8030.456749684288,-1.2298010185844386,1.2180711596331948,-0.9987785176846109,4.187177235281984,-745.2660354262147,52753.89874176875,52004.44552910726,749.4532126614967,316,0.22090790000220295,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1539.8787200000008,0.27173140000377316
2025-02-13,21,1539.8787200000008,51863.38640880758,52358.45307647426,-7589.581851687246,-5174.126766174625,-561.3665889265686,-7899.353065539915,1.6128209119687655,1.7305484243632794,-1.550653754239363,57.62388167180428,-725.9631788196281,52416.07695814606,51632.48989765463,783.5870604914323,316,0.20921529999759514,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1659.9019186772475,0.2578674999967916
2025-02-14,21,1659.9019186772475,18867.75663013916,19362.823297805826,-3125.795048042444,-3044.959162645633,-2984.2523236169986,-7923.199267410739,0.39476991821574137,-1.8863918999784288,-1.3831322952058112,-564.4446280765053,-840.8308103899104,18798.37866972932,18521.992487415915,276.38618231340513,316,0.20811350000440143,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1779.987634867724,0.2550938999920618
2025-02-15,21,1779.987634867724,18529.73702552863,19024.803693195303,-2663.395206148645,-3013.677620250859,-3084.8704508792925,-3596.8495794644573,1.0313509401507304,0.093772399281292,1.7139103002095282,-526.4742850925037,-819.8712324995316,18498.3294081028,18204.93246069577,293.39694740702794,316,0.2137393000011798,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,0.0,1453.5224383068794,0.2579074999957811
2025-02-16,21,1453.5224383068794,50017.82363177963,50512.8902994463,-8205.314099544305,-1471.9049936535214,-2366.053020212793,-9415.729802743825,0.3999774583643503,-1.0538489264581758,-1.0933405214278382,-5.763420794901673,-715.1714562570444,50507.1268786514,49797.71884318926,709.4080354621427,316,0.21996190000209026,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,16.03210864166707,1554.886257063497,0.2643590000079712
2025-02-17,21,1554.886257063497,49429.783764977066,49924.85043264374,-284.8832786003971,-6955.974509118506,-1338.299776877519,-2084.307967725219,0.11718314110725991,1.2737821929313897,-1.5361551739587909,-72.38919860145009,-722.8686335196815,49852.46123404229,49201.981799124056,650.4794349182314,316,0.2031342999980552,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1620.6784510052937,0.25133050000295043
2025-02-18,21,1620.6784510052937,49246.01489081837,49741.08155848502,-427.45306767801736,-3953.5987805321447,-5852.464335037111,-3096.7341332078922,0.8682747197075731,-1.7375838707413505,1.870855642610496,-78.43971494527152,-709.5182851940282,49662.64184353975,49031.563273290994,631.0785702487567,316,0.21188039999105968,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1874.4668698941807,0.25741669999843
2025-02-19,21,1874.4668698941807,48557.5943952795,49052.661062946165,-6181.9162473187325,-7272.39804496832,-6568.409963441911,-6937.067972980467,0.6342404934015886,0.24317467504920076,-1.218922294143339,-4.101766072159703,-682.7129634030713,49048.559296874,48369.94809954309,678.6111973309116,316,0.21712709999701474,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,171.60388708333323,1233.2995339418007,0.26100339999538846
2025-02-20,21,1233.2995339418007,48505.41380401901,49000.48047168567,-5507.594167173869,-6777.0714114236625,-4758.249717465503,-5625.805440270424,-1.6141144808501933,1.6312431072266689,1.0235303649183205,-111.67730908875546,-693.4833652200184,48888.80316259691,48306.99710646565,581.806056131263,316,0.22175399999832734,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,169.68356094404572,1657.4034786507943,0.26922460000787396
2025-02-21,21,1657.4034786507943,18187.011932732436,18682.078600399105,-2038.1519683126153,-6234.584363321309,-7301.515873258727,-1007.8907284756333,0.6403158239248499,1.3049690166935917,-0.4348406911359184,-518.372774417397,-783.4150005082553,18163.70582598171,17898.66359989085,265.0422260908583,316,0.22301680000964552,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1715.3536892857155,0.26762079999025445
2025-02-22,21,1715.3536892857155,18113.11691095583,18608.1835786225,-4579.3408151530975,-9248.740016475069,-6659.377826967943,-891.4403268853426,1.2570586897749205,0.9162105113894059,0.7047687022833253,-540.7180985585851,-787.5696596582706,18067.465480063915,17820.613918964227,246.85156109968545,281,0.19101140000566375,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,0.0,1875.1086908201046,0.23685719999775756
2025-02-23,21,1875.1086908201046,47743.196433377954,48238.26310104465,-2830.9087202696915,-2615.8742074677903,-3548.451808033251,-6045.596344729124,-1.18882243698452,-1.1219337283649198,0.1390558691815409,-156.3856988858258,-679.8581629954436,48081.877402158825,47558.40493804921,523.4724641096178,316,0.21549180000147317,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,21.8596975714291,1561.0641829365081,0.26598809999995865
2025-02-24,21,1561.0641829365081,47340.54757226705,47835.614239933726,-3593.8399251084866,-2860.925900947287,-6792.019242332231,-2325.858258059373,1.5026224910850798,1.4685245857430784,0.33795663280762156,-259.8182777245446,-696.6000516127377,47575.79596220918,47139.01418832099,436.78177388819313,316,0.21960090000357013,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,202.80156906428502,1803.1829868253967,0.2660266999882879
2025-02-25,21,1803.1829868253967,47282.16236287982,47777.22903054648,-4952.102620032399,-7334.314071614214,-8145.813976266578,-7651.28603118254,-0.7457830662173537,0.9755700297900365,-1.0535596478276281,-135.22841682675534,-682.0754985883756,47642.00061371972,47095.1535319581,546.8470817616203,316,0.21381479999399744,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,99.1014617857143,1495.7049184391547,0.2615547000023071
2025-02-26,21,1495.7049184391547,47147.87283581255,47642.93950347918,-1814.4865218733294,-565.7459213227994,-9466.107614181024,-4508.8008356699775,1.8718500137803065,0.016077806751115364,0.8399585756507593,-224.98630867609734,-676.548278899943,47417.953194803085,46966.39122457924,451.5619702238457,316,0.21943299999111332,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,0.0,2132.6260724074086,0.2653868000052171
2025-02-27,21,2132.6260724074086,45908.30227305821,46403.36894072486,-1583.7851984839447,-4102.030111938794,-3385.5453977617963,-7268.357162597038,-1.6811503474812963,0.5344440262853389,-0.3194071246270842,-195.62200874073625,-692.6974419465985,46207.746931984126,45710.67149877826,497.0754332058622,316,0.209894899991923,differential_evolution_bounded_direct_search,True,Optimization terminated successfully.,0.0,1839.3884396296305,0.2566709999955492
2025-02-28,21,1839.3884396296305,17590.348053428064,18085.41472109473,-3609.8424711444904,-6136.818606430857,-612.215548038299,-2152.3160849211254,0.1364448749870042,0.131262547068006,-0.9657296912662872,-544.8464898384964,-761.6523646364401,17540.568231256235,17323.76235645829,216.80587479794372,316,0.20915490000334103,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1810.570301507938,0.2524966999917524
2025-03-01,21,1810.570301507938,17661.363170540983,18156.429838207652,-2215.4932971106964,-4856.327883752028,-5259.77628024013,-8457.358885261006,0.43363143127271453,-0.9978452097763622,0.45420708109878927,-543.0963820612016,-757.9605641160169,17613.33345614645,17398.469274091636,214.8641820548154,316,0.20618400000967085,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1842.226145211643,0.2513965999969514
2025-03-02,21,1842.226145211643,45651.67794535771,46146.744613024406,-4711.765996828032,-7763.996640661451,-7549.11030114541,-9070.700405768217,0.5367995893523694,0.44895372345432527,-0.6242051607940082,-93.20424667447193,-554.0598443526886,46053.54036634993,45592.684768671716,460.85559767821667,316,0.20508740001241677,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,16443.993741105114,1518.443331111111,0.25273409999499563
2025-03-03,21,1518.443331111111,46015.77185844795,46510.83852611463,-1532.6762729911607,-2638.0523527418013,-336.857426328692,-1016.1886190634647,-1.16907775474283,-1.950344043418057,1.0998441621183033,446.6476312663514,-61.079804267133326,46957.48615738098,46449.7587218475,507.72743553348477,316,0.21975280001061037,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,8303.893405643099,1482.213391851852,0.2678576000034809
2025-03-04,21,1482.213391851852,47373.55840416529,47868.625071831935,-5006.320734852785,-8474.9474758415,-322.91911752376166,-3684.111657609191,-0.21901522191727563,0.025298958311323894,0.6247189479784927,622.8414320880742,48.0036927508849,48491.46650392001,47916.62876458282,574.8377393371893,316,0.21554950000427198,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1679.8540652380937,0.2630834000010509
2025-03-05,21,1679.8540652380937,47915.25878371841,48410.3254513851,-8712.780357366684,-5634.659402713289,-315.7891274117997,-3208.1032905149373,-0.13180551017121478,0.9679818839938932,-1.2234903380642377,602.669026889738,5.277842289234627,49012.994478274835,48415.603293674336,597.3911846005034,316,0.2025846000033198,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1655.5268128571447,0.2487018999963766
2025-03-06,21,1655.5268128571447,47826.42209882072,48321.48876648741,-3927.4535619103476,-1808.1234076287124,-324.7393698525528,-2996.5312282941595,-0.7018975265806584,0.12424208178314533,-0.35168055722367564,711.888631607814,32.28486018986008,49033.377398095225,48353.77362667727,679.6037714179539,316,0.19982100000197534,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1642.7990558465629,0.24579139999696054
2025-03-07,21,1642.7990558465629,17426.89147600336,17921.958143670032,-2078.765275324033,-4692.903137873247,-1308.5734913453052,-5643.840149027392,-1.5754624154033574,-0.26831422910459946,-0.9706835493305843,-551.3275129428054,-769.8804340795692,17370.630630727228,17152.077709590463,218.55292113676387,316,0.21679399999266025,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1992.7292530687803,0.266226399995503
2025-03-08,21,1992.7292530687803,16474.187078182236,16969.253745848902,-4724.49536627839,-443.22811864229584,-2258.178625202831,-9368.690970779386,-1.810766270223971,-1.1377518537298832,0.42359349970963756,-524.480869522722,-772.3216190887978,16444.77287632618,16196.932126760104,247.84074956607583,316,0.2068099999887636,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2000.3648594179933,0.25428249999822583
2025-03-09,21,2000.3648594179933,45294.83618336267,45789.90285102933,-6542.492831676786,-1683.831311835392,-444.74546667367815,-4852.392264772804,1.3926909183940488,-0.5044118760104943,0.1566292891294201,760.147233087634,60.63887333651686,46550.05008411696,45850.541724365845,699.5083597511172,316,0.2079519000108121,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1796.673065820106,0.253812899987679
2025-03-10,21,1796.673065820106,44459.95771847979,44955.02438614647,-7540.353980782011,-6819.070103539065,-309.86903093379715,-5120.052384367168,-0.6960400950872745,0.8385233450183369,-0.06821558093784041,781.5584015918562,165.36805863162567,45736.58278773833,45120.392444778096,616.1903429602305,316,0.21445529999618884,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1759.1460652380945,0.2641810000059195
2025-03-11,21,1759.1460652380945,44046.50920439703,44541.575872063695,-6317.6101186566175,-8156.742442312805,-315.1376305299042,-873.0921471411718,-0.4849984747735896,-0.9513345667560866,-0.6140439126066115,598.0994113758097,99.3061280419194,45139.6752834395,44640.882000105616,498.7932833338903,316,0.20463520000339486,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,2008.9075348677206,0.2505133999948157
2025-03-12,21,2008.9075348677206,43571.6944117354,44066.761079402066,-7907.832932395731,-6645.109929568232,-359.6162482834636,-4658.811454264931,0.7852983816577432,1.8272463299037778,-0.5918665987636065,580.3772723623562,73.02114029798781,44647.13835176442,44139.78221970006,507.35613206436835,316,0.2202841999969678,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,0.0,1659.4848911640177,0.26575550000416115
2025-03-13,21,1659.4848911640177,43008.89699009532,43503.96365776198,-1761.894398220448,-6015.263704936629,-313.52142635517276,-4952.7210590700615,-0.20214438166602688,0.8857386825646532,0.6944303172978987,649.2472863571413,71.17788046097068,44153.21094411912,43575.14153822295,578.0694058961707,316,0.22314610000466928,differential_evolution_bounded_direct_search,True,Maximum number of iterations has been exceeded.,4837.691834837452,1590.8830672222225,0.27250869999988936
