date,interval,emergency_kwh
2025-06-01,01:40-02:10,210.65091666666683
2025-06-01,02:20-03:30,236.3832833333331
2025-06-01,04:20-04:40,16.99750000000006
2025-06-01,19:00-22:40,4060.6117694771347
2025-06-01,23:00-24:00,667.6388083333338
2025-06-02,15:20-18:00,1126.2379060744108
2025-06-02,19:00-24:00,2952.206847138375
2025-06-03,14:40-15:10,208.91959732746244
2025-06-03,15:20-16:10,397.8933153782506
2025-06-03,16:20-18:00,978.7185011544647
2025-06-03,19:00-20:00,300.2489833333332
2025-06-03,20:10-20:20,38.18386666666663
2025-06-03,20:30-22:20,1806.5293951679914
2025-06-03,22:40-24:00,441.42081666666644
2025-06-04,14:30-15:00,230.58401503291168
2025-06-04,17:30-18:00,122.62643988938767
2025-06-04,19:00-19:20,89.67398333333313
2025-06-04,19:30-21:40,1663.559705842537
2025-06-04,22:10-24:00,752.5067810000005
2025-06-05,14:10-15:00,204.06888954886892
2025-06-05,15:20-18:00,1277.3081621048802
2025-06-05,19:00-20:20,472.33576666666636
2025-06-05,20:30-21:00,971.2841237627279
2025-06-05,21:30-24:00,953.4007283333331
2025-06-06,00:00-00:10,37.563033333333294
2025-06-06,15:10-20:50,2098.264849245837
2025-06-06,21:00-21:20,155.62115000000017
2025-06-06,21:40-22:20,96.89453333333343
2025-06-06,22:50-23:50,218.91063883333325
2025-06-07,16:00-16:20,85.63614009156363
2025-06-07,16:40-17:50,519.009260499145
2025-06-07,18:20-20:50,1198.768294501928
2025-06-07,21:50-23:00,321.3649911666664
2025-06-08,无,0.0
2025-06-09,19:00-19:10,13.379266666666581
2025-06-09,19:30-19:50,24.310349999999858
2025-06-09,20:30-20:40,13.605999999999767
2025-06-10,19:00-19:20,10.0863333333333
2025-06-10,20:00-20:10,6.662849999999935
2025-06-11,19:20-19:30,30.19666666666683
2025-06-12,无,0.0
2025-06-13,无,0.0
2025-06-14,无,0.0
2025-06-15,无,0.0
2025-06-16,19:10-19:20,3.359868212007086
2025-06-16,20:00-20:10,13.456533333333255
2025-06-17,19:20-19:40,74.34934306833225
2025-06-17,20:30-20:40,11.228383333333227
2025-06-18,19:50-20:00,18.203333333333262
2025-06-18,20:10-20:20,7.755466666666621
2025-06-19,19:20-19:30,0.1540431845786543
2025-06-20,无,0.0
2025-06-21,无,0.0
2025-06-22,无,0.0
2025-06-23,14:40-15:00,22.21374750469397
2025-06-23,19:40-19:50,20.86593930306526
2025-06-24,19:00-19:10,17.32921783689335
2025-06-24,20:40-20:50,26.59453333333329
2025-06-25,无,0.0
2025-06-26,19:00-19:10,4.598716666666633
2025-06-26,19:30-19:50,13.115005853240291
2025-06-27,16:10-16:20,24.977566863405627
2025-06-28,无,0.0
2025-06-29,16:20-16:40,68.47988374705456
2025-06-29,20:10-20:20,16.522050000000036
2025-06-29,20:40-20:50,50.360014586852
2025-06-30,19:30-19:40,41.089752256911424
2025-07-01,09:20-10:10,560.6828234891774
2025-07-01,16:40-24:00,6758.806118899625
2025-07-02,07:10-09:50,1063.3751630057745
2025-07-02,14:10-15:10,216.02188758622293
2025-07-02,15:20-15:40,123.13087275758426
2025-07-02,15:50-16:20,173.6046338019113
2025-07-02,16:30-21:50,3566.892040352548
2025-07-02,22:00-24:00,1077.8801
2025-07-03,10:00-10:30,98.42081969035515
2025-07-03,13:30-15:00,985.1401212974384
2025-07-03,15:20-18:00,1279.5032876364658
2025-07-03,19:00-20:20,590.5706499999999
2025-07-03,20:30-24:00,2506.18700130651
2025-07-04,00:00-00:10,27.480183333333343
2025-07-04,01:30-05:40,1695.513173799918
2025-07-04,06:00-07:20,631.099433163902
2025-07-04,16:20-18:00,962.982439246216
2025-07-04,20:20-21:20,2516.230769397495
2025-07-04,21:30-24:00,1227.8592833333341
2025-07-05,00:00-00:10,110.55226666666658
2025-07-05,03:00-03:20,104.537645586607
2025-07-05,03:40-04:40,356.59198659961015
2025-07-05,05:00-05:40,230.04640893160823
2025-07-05,06:00-06:40,325.23596562941646
2025-07-05,07:00-07:30,148.1927307805504
2025-07-05,15:40-20:50,3093.900592633003
2025-07-05,21:20-21:50,280.4149056666663
2025-07-05,22:10-23:50,646.9722333333335
2025-07-06,09:10-09:40,303.65182352295136
2025-07-06,09:50-10:10,195.78462166666685
2025-07-06,13:50-15:00,941.2689979836691
2025-07-06,15:50-16:10,111.52641659113547
2025-07-06,16:40-18:00,768.1701646814915
2025-07-06,19:00-21:30,1462.8833767627534
2025-07-06,21:50-23:00,489.2069769999997
2025-07-06,23:20-24:00,215.56481916666635
2025-07-07,14:20-15:00,307.75003977370847
2025-07-07,19:00-19:20,203.19578333333334
2025-07-07,19:30-20:20,463.72526455314744
2025-07-07,20:30-22:40,730.2487220054714
2025-07-07,23:30-23:40,1.991976833332977
2025-07-08,20:30-20:50,49.76964999999984
2025-07-09,19:20-19:40,88.4677999999999
2025-07-10,19:10-19:30,43.66616666666664
2025-07-10,19:50-20:00,3.355000000000132
2025-07-10,20:10-20:20,9.535016666666593
2025-07-11,无,0.0
2025-07-12,无,0.0
2025-07-13,19:10-19:30,61.369033333333505
2025-07-13,19:50-20:00,56.13333333333344
2025-07-14,19:20-19:30,8.433333333333394
2025-07-14,19:50-20:10,15.333899999999971
2025-07-15,19:10-19:20,18.157600000000002
2025-07-16,20:00-20:20,103.2269
2025-07-17,14:10-14:30,45.69770015700139
2025-07-17,19:40-19:50,4.433633333333319
2025-07-17,20:10-20:20,15.3527499999999
2025-07-17,20:30-20:40,9.590250000000083
2025-07-18,无,0.0
2025-07-19,无,0.0
2025-07-20,20:10-20:20,8.19234999999992
2025-07-20,20:30-20:40,9.07308333333333
2025-07-21,20:30-20:40,21.37860000000012
2025-07-22,19:40-20:10,115.60874999999987
2025-07-22,20:30-20:50,5.694850000000088
2025-07-23,19:10-19:20,10.980399999999918
2025-07-23,19:30-19:50,55.759366666666665
2025-07-23,20:30-20:50,39.48199999999986
2025-07-24,19:50-20:00,26.81666666666672
2025-07-25,无,0.0
2025-07-26,无,0.0
2025-07-27,16:30-16:50,74.76338339722581
2025-07-28,20:10-20:20,25.961483333333376
2025-07-29,19:00-19:20,33.650683333333404
2025-07-29,20:30-20:50,39.837483333333125
2025-07-30,20:40-20:50,6.744216666666716
2025-07-31,19:40-19:50,6.839416666666693
2025-07-31,20:10-20:20,3.2287833333334675
2025-07-31,20:30-20:50,340.4707717673939
2025-08-01,20:40-20:50,19.279618082050092
2025-08-02,无,0.0
2025-08-03,19:00-20:10,298.81578333333323
2025-08-03,20:40-20:50,20.543350000000146
2025-08-03,22:00-22:20,95.8064843584802
2025-08-03,22:30-22:50,88.08856666666676
2025-08-04,19:50-20:10,41.44098333333329
2025-08-05,19:40-20:20,72.30259999999987
2025-08-06,19:10-19:20,0.3435666666665611
2025-08-06,20:00-20:10,7.451883333333399
2025-08-07,20:00-20:20,8.597950000000083
2025-08-08,无,0.0
2025-08-09,无,0.0
2025-08-10,20:10-20:20,31.583983333333435
2025-08-10,20:30-20:40,14.46318333333329
2025-08-11,19:00-19:40,145.2919999999997
2025-08-11,20:00-20:20,13.42074999999977
2025-08-12,19:10-19:50,150.56958333333364
2025-08-12,20:30-21:00,75.2770973998771
2025-08-13,19:10-19:30,118.51101233259396
2025-08-13,20:30-20:50,27.759583333333353
2025-08-14,19:00-19:20,93.81114999999988
2025-08-14,20:30-20:50,147.6782333333333
2025-08-15,无,0.0
2025-08-16,20:40-20:50,122.15872504207834
2025-08-17,19:10-19:50,102.28409999999997
2025-08-18,19:00-19:20,62.796866666666915
2025-08-18,19:40-20:00,53.330383333333316
2025-08-18,20:30-20:40,48.85490000000004
2025-08-19,19:20-19:40,98.07113333333302
2025-08-19,19:50-20:20,87.80516666666654
2025-08-20,19:10-19:20,3.714466666666908
2025-08-20,19:30-20:20,251.71001443293994
2025-08-21,19:20-19:50,32.028295478160544
2025-08-21,20:10-20:20,18.895016666666606
2025-08-22,19:20-19:40,25.269255154205098
2025-08-22,20:40-20:50,245.70857572866572
2025-08-23,无,0.0
2025-08-24,19:40-20:00,20.79406666666671
2025-08-24,20:30-20:50,44.29144999999994
2025-08-25,19:20-19:40,107.65155000000004
2025-08-25,20:00-20:20,19.70713333333333
2025-08-26,19:00-19:10,25.735950000000116
2025-08-26,20:30-20:50,51.55298333333326
2025-08-27,无,0.0
2025-08-28,19:50-20:10,56.84558333333325
2025-08-29,无,0.0
2025-08-30,无,0.0
2025-08-31,19:00-19:30,104.37016666666636
2025-08-31,20:00-20:20,84.03866666666659
2025-08-31,20:30-20:50,23.153216666666708
2025-09-01,无,0.0
2025-09-02,无,0.0
2025-09-03,无,0.0
2025-09-04,无,0.0
2025-09-05,无,0.0
2025-09-06,无,0.0
2025-09-07,无,0.0
2025-09-08,18:30-18:40,19.71006827328447
2025-09-09,16:30-16:50,145.02155824779493
2025-09-09,20:10-20:20,9.099616666666634
2025-09-09,20:40-21:30,118.0052164493477
2025-09-10,20:10-20:20,3.6414499999998498
2025-09-11,无,0.0
2025-09-12,无,0.0
2025-09-13,无,0.0
2025-09-14,20:40-21:00,70.4690220734625
2025-09-14,22:20-22:30,59.95581216666672
2025-09-14,23:10-23:30,50.11380983333324
2025-09-15,19:40-19:50,1.1717666666665991
2025-09-15,20:40-20:50,175.2620894366646
2025-09-16,19:10-19:20,8.238266666666732
2025-09-16,20:40-20:50,17.426440902034074
2025-09-16,23:50-24:00,18.181153000000087
2025-09-17,无,0.0
2025-09-18,20:40-20:50,19.63309999999933
2025-09-18,21:40-21:50,4.68079316666665
2025-09-19,无,0.0
2025-09-20,20:40-20:50,134.6865070272234
2025-09-21,20:40-20:50,104.71062142660128
2025-09-21,21:10-21:20,22.97850000000019
2025-09-22,19:40-20:00,18.38413333333324
2025-09-22,21:10-22:00,118.07757952512014
2025-09-23,20:10-20:20,10.234366666666688
2025-09-23,20:50-21:10,53.22489619182197
2025-09-24,无,0.0
2025-09-25,无,0.0
2025-09-26,无,0.0
2025-09-27,无,0.0
2025-09-28,15:20-15:50,113.08652772272609
2025-09-28,19:20-19:30,5.868333333333339
2025-09-29,06:00-06:10,20.39463333333333
2025-09-29,08:50-09:50,461.91514444148675
2025-09-29,20:30-20:50,102.29797952513616
2025-09-30,09:10-09:40,226.3165359666307
2025-09-30,10:00-10:10,3.8029134999998853
2025-09-30,20:00-20:20,34.12158333333332
2025-09-30,20:40-20:50,12.134366666666665
2025-10-01,无,0.0
2025-10-02,无,0.0
2025-10-03,无,0.0
2025-10-04,无,0.0
2025-10-05,无,0.0
2025-10-06,无,0.0
2025-10-07,无,0.0
2025-10-08,08:40-09:20,373.25761584220464
2025-10-08,20:40-20:50,226.44090757156857
2025-10-09,08:50-09:20,270.134518323438
2025-10-09,20:40-21:00,261.463022927366
2025-10-10,20:50-21:00,101.63036709928679
2025-10-10,21:20-21:30,26.16928716666653
2025-10-10,21:40-22:40,155.10180222116844
2025-10-10,22:50-23:00,10.864645000000053
2025-10-11,20:50-21:00,244.82970475164547
2025-10-12,06:00-06:10,20.929933333333338
2025-10-12,15:00-15:10,15.158337249076158
2025-10-12,15:30-17:30,549.0719072942659
2025-10-12,20:40-20:50,210.93827052714892
2025-10-13,09:10-09:30,43.950988646059045
2025-10-13,20:40-21:00,42.562295774178324
2025-10-14,06:30-07:40,121.58304950481055
2025-10-14,09:10-09:40,273.978650760094
2025-10-14,20:40-20:50,98.53388718892006
2025-10-14,22:10-22:20,3.7510516666666938
2025-10-15,20:50-21:20,54.85017910747638
2025-10-16,20:40-20:50,4.651933333332636
2025-10-17,无,0.0
2025-10-18,无,0.0
2025-10-19,20:40-21:00,59.05380700134913
2025-10-19,21:20-21:30,17.81975750000024
2025-10-20,21:20-21:30,18.262938668008882
2025-10-21,无,0.0
2025-10-22,无,0.0
2025-10-23,无,0.0
2025-10-24,20:50-21:20,237.83694605985522
2025-10-25,20:50-21:20,209.4288507101886
2025-10-25,21:40-21:50,122.09553990947606
2025-10-26,无,0.0
2025-10-27,06:00-06:10,19.74493333333328
2025-10-28,无,0.0
2025-10-29,无,0.0
2025-10-30,06:00-06:10,3.6418333333332384
2025-10-31,无,0.0
2025-11-01,无,0.0
2025-11-02,20:40-20:50,288.21764999999715
2025-11-03,无,0.0
2025-11-04,06:00-06:10,21.977883333333352
2025-11-04,20:40-20:50,207.1988202536944
2025-11-04,21:00-21:10,16.59768333333343
2025-11-05,06:30-06:40,3.227683333333175
2025-11-05,09:30-10:10,365.97258355841336
2025-11-06,无,0.0
2025-11-07,20:50-21:00,0.4476046992842839
2025-11-08,无,0.0
2025-11-09,无,0.0
2025-11-10,20:00-20:30,70.69992224341081
2025-11-10,20:40-21:00,102.14057775658671
2025-11-10,21:40-21:50,4.534237666666673
2025-11-11,无,0.0
2025-11-12,20:40-20:50,75.41776328716048
2025-11-13,06:00-06:10,2.0105333333332283
2025-11-13,20:40-20:50,481.34116527310346
2025-11-14,无,0.0
2025-11-15,20:50-21:10,18.043399999999963
2025-11-15,21:40-21:50,2.1958885544567437
2025-11-16,无,0.0
2025-11-17,无,0.0
2025-11-18,20:50-21:10,17.758533333334164
2025-11-19,无,0.0
2025-11-20,无,0.0
2025-11-21,无,0.0
2025-11-22,无,0.0
2025-11-23,无,0.0
2025-11-24,06:00-06:10,18.839666666666517
2025-11-25,无,0.0
2025-11-26,06:00-06:20,45.63274999999999
2025-11-27,无,0.0
2025-11-28,20:50-21:00,88.52464999999938
2025-11-29,无,0.0
2025-11-30,06:00-06:10,6.062833333333401
2025-12-01,02:20-05:30,1156.7906889880633
2025-12-01,05:50-06:20,186.60263333333342
2025-12-01,08:00-08:10,37.913766666666675
2025-12-01,09:30-11:00,2618.437384414268
2025-12-01,18:00-18:10,16.569933333333097
2025-12-01,18:50-19:00,60.953315744755855
2025-12-01,19:20-19:30,21.6005666666656
2025-12-01,20:40-20:50,66.8380746568613
2025-12-02,08:00-08:20,88.45605
2025-12-02,09:30-10:50,2625.149569083079
2025-12-02,20:40-20:50,396.21295959216434
2025-12-02,21:10-21:20,20.40836666666646
2025-12-03,08:00-08:10,0.20057209928404518
2025-12-03,09:30-11:00,1804.0803486009022
2025-12-03,13:40-13:50,15.398992638228606
2025-12-03,14:20-15:00,165.08286199288574
2025-12-03,22:00-22:10,1.7164119538981821
2025-12-03,22:40-22:50,4.498649999999884
2025-12-04,06:10-06:20,39.11358333333328
2025-12-04,08:00-08:20,119.83161426584161
2025-12-04,09:30-11:00,2664.4535640496583
2025-12-04,18:50-19:30,50.700279826542555
2025-12-04,19:50-20:10,47.898000000000025
2025-12-04,20:30-20:50,134.86351589991295
2025-12-05,无,0.0
2025-12-06,20:50-21:20,136.32933214760425
2025-12-07,08:00-08:10,62.76536666666664
2025-12-07,10:00-11:00,1295.3189021447092
2025-12-07,20:20-20:30,6.76399987424486
2025-12-07,20:40-21:00,140.65226895908893
2025-12-08,20:40-20:50,13.974975196738455
2025-12-09,无,0.0
2025-12-10,无,0.0
2025-12-11,无,0.0
2025-12-12,无,0.0
2025-12-13,无,0.0
2025-12-14,无,0.0
2025-12-15,无,0.0
2025-12-16,无,0.0
2025-12-17,08:00-08:20,21.184423972407217
2025-12-17,14:40-15:00,26.447007802087796
2025-12-18,无,0.0
2025-12-19,无,0.0
2025-12-20,无,0.0
2025-12-21,无,0.0
2025-12-22,08:10-08:20,22.74732194807268
2025-12-22,20:40-21:30,178.06766666666488
2025-12-23,无,0.0
2025-12-24,20:00-20:30,22.91634517164175
2025-12-24,20:40-20:50,39.353121495024766
2025-12-25,无,0.0
2025-12-26,无,0.0
2025-12-27,无,0.0
2025-12-28,08:00-08:10,18.15513424992173
2025-12-29,08:00-08:10,2.2453371967951625
2025-12-30,08:00-08:10,35.73550618439185
2025-12-30,10:40-11:00,134.09395404725535
2025-12-31,08:00-08:10,15.486844200794394
2025-12-31,10:40-10:50,54.52494681547773
