date,emergency_cost,soc_end_kwh,original_emergency_cost,original_minus_beta0_emergency_cost
2025-03-24,0.0,1336.692374656084,2397.219641429748,2397.219641429748
2025-03-25,4436.325107786685,1283.321035767196,3687.406100590593,-748.9190071960925
2025-03-26,0.0,1447.85596420635,42.777267866666506,42.777267866666506
2025-03-27,270.8803935336098,1442.3339271428567,1493.6333698738113,1222.7529763402015
2025-03-28,0.0,8352.362560343918,0.0,0.0
2025-03-29,0.0,8113.288296878308,0.0,0.0
2025-03-30,0.0,1601.9239146825375,1398.9494050571402,1398.9494050571402
2025-03-31,2815.1929818075846,1532.566278227513,3415.6079861297544,600.4150043221698
2025-04-01,13710.390772214316,1440.2589238888881,11899.538675460959,-1810.8520967533568
2025-04-02,12421.604888586367,1393.5143697619042,10714.724457772394,-1706.8804308139734
2025-04-03,0.0,1438.959891825398,2505.7045925726284,2505.7045925726284
2025-04-04,0.0,8277.925930343914,0.0,0.0
2025-04-05,0.0,7946.0841384127,0.0,0.0
2025-04-06,0.0,1413.3574941269849,910.2297353488141,910.2297353488141
2025-04-07,0.0,1555.3241010846589,293.0811222130949,293.0811222130949
2025-04-08,2101.9641162493367,1238.8657303174602,3775.381483410093,1673.4173671607564
2025-04-09,11928.834182105094,1320.7260414021166,9889.14045538565,-2039.6937267194444
2025-04-10,1335.8841632641142,1615.1104297354498,1734.829188095248,398.94502483113365
2025-04-11,0.0,8262.264442566136,0.0,0.0
2025-04-12,0.0,8230.679637380954,0.0,0.0
2025-04-13,0.0,1566.6958441798968,1336.1354324211188,1336.1354324211188
2025-04-14,0.0,1505.0586658201069,599.3913051238068,599.3913051238068
2025-04-15,0.0,1524.0054779365112,700.349948550873,700.349948550873
2025-04-16,0.0,1361.9451456613751,1508.0926363571896,1508.0926363571896
2025-04-17,94.38375192379857,1712.8820252116407,923.2726138018722,828.8888618780736
2025-04-18,0.0,8572.666977222223,0.0,0.0
2025-04-19,0.0,8118.422139708995,0.0,0.0
2025-04-20,0.0,1651.6826506878344,1845.7813550071444,1845.7813550071444
2025-04-21,30.824864208663847,1275.9960085714288,259.9221704364971,229.09730622783323
2025-04-22,0.0,1321.5322115608471,908.8056858354705,908.8056858354705
2025-04-23,0.0,1550.0518934920653,307.1888005101222,307.1888005101222
2025-04-24,76.10592711684157,1578.7572360317463,744.8874688118995,668.7815416950579
2025-04-25,0.0,8136.972183968255,0.0,0.0
2025-04-26,0.0,7985.556739497357,0.0,0.0
2025-04-27,4094.8294865432285,1466.3916176984135,3378.9176598669897,-715.9118266762389
2025-04-28,35252.10225758608,1480.283542275133,31392.770892648066,-3859.3313649380107
2025-04-29,3701.657663730251,1589.3018165873018,2811.087628954057,-890.570034776194
2025-04-30,229.06072334522227,1316.0801594179904,382.9919346726026,153.93121132738034
2025-05-01,15277.943573657116,1383.0635164285716,17061.37782372403,1783.4342500669136
2025-05-02,0.0,6910.250782830688,0.0,0.0
2025-05-03,0.0,6807.961324126983,0.0,0.0
2025-05-04,4672.375713608564,1226.3080714285713,4838.17259651925,165.79688291068578
2025-05-05,3480.713152170154,1228.57443,9480.53573866538,5999.822586495226
2025-05-06,1066.7007181243832,1300.8569943915338,5974.924375089569,4908.223656965186
2025-05-07,3615.5714721539016,1412.260192724867,3726.243671442856,110.67219928895429
2025-05-08,556.4308677666662,1819.0901058201057,2644.9869095392883,2088.556041772622
2025-05-09,0.0,8649.641448068784,0.0,0.0
2025-05-10,0.0,8025.256419285712,0.0,0.0
2025-05-11,277.36851074166566,1695.1390479629658,1918.412000947129,1641.0434902054633
2025-05-12,0.0,2217.2127912962974,1048.185322146421,1048.185322146421
2025-05-13,0.0,1972.9281492857112,424.4768076095302,424.4768076095302
2025-05-14,0.0,1825.5442694973563,784.2015139214178,784.2015139214178
2025-05-15,0.0,2239.1295469047604,2366.696447894734,2366.696447894734
2025-05-16,0.0,8101.2807392857185,0.0,0.0
2025-05-17,0.0,7769.855396587301,0.0,0.0
2025-05-18,0.0,1869.1760333597867,2656.77357156841,2656.77357156841
2025-05-19,82.6533905833332,1769.4479783597897,252.1887149654766,169.53532438214341
2025-05-20,0.0,1560.506940343916,2260.8163820625523,2260.8163820625523
2025-05-21,2012.6413933152326,1455.3108980158727,3050.8100676387558,1038.1686743235232
2025-05-22,0.0,2487.1985937830696,1312.054751338101,1312.054751338101
2025-05-23,0.0,8450.117537804239,0.0,0.0
2025-05-24,0.0,7923.369586560849,0.0,0.0
2025-05-25,84.05219626666586,1840.7503533597892,847.3765643654792,763.3243680988134
2025-05-26,9961.8263587808,1519.6793688095227,10910.294651167174,948.4682923863747
2025-05-27,165.22886872381883,1405.2294599999987,514.9065888601008,349.67772013628195
2025-05-28,0.0,1605.8289959788353,2674.1184447093306,2674.1184447093306
2025-05-29,5871.001413909424,1693.2215215608462,6959.302034420996,1088.3006205115726
2025-05-30,0.0,8157.337011455027,0.0,0.0
2025-05-31,0.0,7821.024188253969,0.0,0.0
2025-06-01,86377.43495316658,1200.0,73078.78700099837,-13298.647952168205
2025-06-02,57197.29578046261,1200.0,41614.63131526148,-15582.664465201131
2025-06-03,36513.147234922384,1200.0,27779.23299084584,-8733.914244076543
2025-06-04,17007.091827935845,1200.0,12236.02949738448,-4771.062330551365
2025-06-05,8821.098763036438,1350.409707857143,8373.029099507075,-448.0696635293625
2025-06-06,0.0,8214.39548261905,0.0,0.0
2025-06-07,0.0,8425.198697910055,0.0,0.0
2025-06-08,0.0,2238.737976878307,181.21856427143382,181.21856427143382
2025-06-09,0.0,2453.0379471693145,1277.9393966452412,1277.9393966452412
2025-06-10,0.0,2271.4100901587276,230.12356471071428,230.12356471071428
2025-06-11,2675.7764792919897,2455.552003492062,6913.787426596507,4238.010947304518
2025-06-12,0.0,2809.5539324338597,125.3326202571418,125.3326202571418
2025-06-13,0.0,8994.668221560847,0.0,0.0
2025-06-14,0.0,8578.340804444446,0.0,0.0
2025-06-15,0.0,2559.8354955555565,137.23506047738388,137.23506047738388
2025-06-16,18.891070714286364,2632.4088839153433,222.1354034714281,203.24433275714173
2025-06-17,173.50292321428557,2099.812298703702,3288.426419786906,3114.9234965726205
2025-06-18,0.0,2620.5906743915343,7.90313742857191,7.90313742857191
2025-06-19,378.34887367857516,2752.5591291798946,705.0910228297626,326.7421491511874
2025-06-20,0.0,9034.849377566135,0.0,0.0
2025-06-21,0.0,9220.242332989419,0.0,0.0
2025-06-22,44.75795580237967,2444.5764519047625,51.654243883333024,6.896288080953354
2025-06-23,29.714568195236758,2110.9291024603153,307.1991257190474,277.4845575238106
2025-06-24,17794.258941717035,1550.6762814021167,18237.320778086632,443.0618363695976
2025-06-25,307.42359064762053,1810.0637126984104,1858.9680949190506,1551.54450427143
2025-06-26,921.600122221426,1707.421939788362,2192.202792820107,1270.602670598681
2025-06-27,0.0,8306.732146640214,0.0,0.0
2025-06-28,0.0,8108.596814338626,0.0,0.0
2025-06-29,0.0,1727.9826520105817,1835.1749025662382,1835.1749025662382
2025-06-30,441.54889515714325,1408.5722893121697,3269.357152724999,2827.808257567856
2025-07-01,30841.458480219273,1200.0,29440.441522913472,-1401.016957305801
2025-07-02,18646.358016147617,1200.0,24487.21325821142,5840.855242063804
2025-07-03,32486.688684872926,1340.7895757142858,24569.64599480638,-7917.042690066548
2025-07-04,0.0,6489.82629510582,0.0,0.0
2025-07-05,0.0,7120.676891164024,0.0,0.0
2025-07-06,16005.63143990277,1279.6003388095241,12277.166280360834,-3728.4651595419364
2025-07-07,43.482381238095556,1748.343919179893,369.5977688607149,326.1153876226193
2025-07-08,53.37280950833401,2231.355098915342,2295.609602639288,2242.236793130954
2025-07-09,209.3418511904762,2528.7588618518507,1221.2888197333214,1011.9469685428452
2025-07-10,0.0,2424.4332551322746,396.93733047618974,396.93733047618974
2025-07-11,0.0,8883.825228597885,0.0,0.0
2025-07-12,0.0,8666.756952989417,0.0,0.0
2025-07-13,171.12283225238002,2379.216446878308,265.27435741547674,94.15152516309672
2025-07-14,0.0,2292.520370158732,626.4026151357133,626.4026151357133
2025-07-15,0.0,2796.4469997883566,742.7691299702246,742.7691299702246
2025-07-16,460.39070778333354,2544.773298994707,1869.254616928918,1408.8639091455846
2025-07-17,38.8336587416666,2413.6911133333338,3264.9859462712834,3226.152287529617
2025-07-18,0.0,9032.125176190477,0.0,0.0
2025-07-19,0.0,8650.806122248676,0.0,0.0
2025-07-20,210.0250721773788,2518.1962242592576,709.5376547380914,499.51258256071264
2025-07-21,39.04005650000132,2652.8346878306857,1989.074935301191,1950.0348788011897
2025-07-22,181.89512357142888,2376.5542083862424,2930.1149931107198,2748.219869539291
2025-07-23,0.0,2048.0287166402118,4394.832524771573,4394.832524771573
2025-07-24,0.0,1887.0416391005278,3976.531977965182,3976.531977965182
2025-07-25,0.0,8402.887368915344,0.0,0.0
2025-07-26,0.0,8078.67556515873,0.0,0.0
2025-07-27,0.0,1900.6837252910036,7462.783288472384,7462.783288472384
2025-07-28,16662.98386149224,1330.3476265079364,12711.317154728016,-3951.6667067642247
2025-07-29,802.9814937126687,1620.839050952381,6360.32983138608,5557.348337673411
2025-07-30,155.85312018690664,1783.7214232539611,3866.671221450534,3710.8181012636273
2025-07-31,673.4766454499992,1748.8879323061697,3063.3104877468245,2389.8338422968254
2025-08-01,0.0,8330.869271878308,0.0,0.0
2025-08-02,0.0,8159.119865185184,0.0,0.0
2025-08-03,2219.6323870631363,1350.2766426984126,2496.8712221929086,277.23883512977227
2025-08-04,0.0,1576.7596719312164,455.1176691309537,455.1176691309537
2025-08-05,91.2629066988101,1519.917535582009,271.7907894750045,180.5278827761944
2025-08-06,4877.4068977859,1322.720769444444,5758.464747955953,881.0578501700529
2025-08-07,656.0874551440465,1771.6675329365066,1168.1742449440358,512.0867897999892
2025-08-08,0.0,8443.942517962967,0.0,0.0
2025-08-09,0.0,8074.012321746037,0.0,0.0
2025-08-10,856.2467267392816,1518.3832660317432,1827.3085463095242,971.0618195702426
2025-08-11,822.4325556416663,1457.4575001322764,1945.9153741790149,1123.4828185373485
2025-08-12,6559.442989851279,1614.7071147354497,5144.12390563159,-1415.319084219689
2025-08-13,225.1314595821431,1923.7271522486797,1634.9900027321937,1409.8585431500505
2025-08-14,1158.5920227020863,1699.7250395502642,6789.316509380954,5630.724486678868
2025-08-15,0.0,8188.92314600529,0.0,0.0
2025-08-16,0.0,8157.706111349208,0.0,0.0
2025-08-17,869.3407672214285,1595.1254908201076,2496.1485227273934,1626.807755505965
2025-08-18,564.5572742273844,1718.507066349207,2629.535320670226,2064.978046442842
2025-08-19,1451.2041533988067,1675.548162275131,3007.7332432642215,1556.5290898654148
2025-08-20,28216.418301619397,1451.4961292328044,24562.963976776893,-3653.4543248425034
2025-08-21,4.575436683334362,1854.6084254497378,1700.6656609583363,1696.090224275002
2025-08-22,0.0,8212.214524867724,0.0,0.0
2025-08-23,0.0,8190.943389126985,0.0,0.0
2025-08-24,789.3230281070377,1436.9032693386248,2832.437142508286,2043.1141144012481
2025-08-25,12934.741436963075,1506.0679670899465,9367.855138174997,-3566.8862987880784
2025-08-26,192.03812706190539,1990.957020873015,1478.4521965654715,1286.414069503566
2025-08-27,4.971680099999317,1553.5300987830735,1654.1017827285693,1649.13010262857
2025-08-28,3427.4787571186416,1566.1286203174607,5057.2512009017155,1629.7724437830739
2025-08-29,0.0,8100.801212513226,0.0,0.0
2025-08-30,0.0,7630.780521481483,0.0,0.0
2025-08-31,336.09424285952537,1937.2578194708979,872.1863350273827,536.0920921678573
2025-09-01,0.0,5356.639997566135,0.0,0.0
2025-09-02,0.0,4779.675018492061,0.0,0.0
2025-09-03,0.0,4091.083492724867,328.36801364642906,328.36801364642906
2025-09-04,0.0,3649.647251216929,403.98999234285725,403.98999234285725
2025-09-05,0.0,9114.737533597883,0.0,0.0
2025-09-06,0.0,8870.529803597885,0.0,0.0
2025-09-07,0.0,2105.989105396825,272.7414570904774,272.7414570904774
2025-09-08,15962.886667116296,1200.0,11884.32908279208,-4078.557584324217
2025-09-09,3004.540660560539,1325.5887944179892,3769.195092855951,764.6544322954119
2025-09-10,20164.48279510341,1330.9490388359786,16626.86975535169,-3537.613039751719
2025-09-11,408.8642151528686,1498.7252308465609,1534.0972328974765,1125.2330177446079
2025-09-12,0.0,7531.9089802910075,0.0,0.0
2025-09-13,0.0,7613.170331164021,0.0,0.0
2025-09-14,5927.142072424204,1218.129109285714,5512.46990164952,-414.6721707746847
2025-09-15,849.9893487190403,1368.6513168253966,2945.9450028828105,2095.9556541637703
2025-09-16,1790.3083746208401,1200.0,3818.165230861121,2027.8568562402809
2025-09-17,1894.4570205177351,1200.0,1932.860323894443,38.403303376707754
2025-09-18,1548.8388074890472,1488.9534678306868,2383.2682383188026,834.4294308297553
2025-09-19,0.0,8143.921073068778,0.0,0.0
2025-09-20,0.0,8035.209214550267,0.0,0.0
2025-09-21,594.0652471976817,1447.699773941799,1508.4494225710425,914.3841753733608
2025-09-22,977.249213583198,1267.2168214285716,2012.4847676965119,1035.2355541133138
2025-09-23,4636.0888076278925,1457.8053405555563,4319.770739219052,-316.3180684088402
2025-09-24,720.8067778077672,1687.8646425132279,1397.7751120961361,676.968334288369
2025-09-25,0.0,1391.8667591005303,1350.6640140805266,1350.6640140805266
2025-09-26,0.0,8173.32381452381,0.0,0.0
2025-09-27,0.0,7902.258334841272,0.0,0.0
2025-09-28,39.44987083333338,1576.5744660581988,1026.001465757153,986.5515949238196
2025-09-29,130.69205974166707,1655.2911455555573,698.5098741285703,567.8178143869033
2025-09-30,1820.998476416719,1592.890841005292,3389.3929330520214,1568.3944566353023
2025-10-01,0.0,3573.389461190478,20.44755095238145,20.44755095238145
2025-10-02,0.0,3513.861646216931,167.2683717102603,167.2683717102603
2025-10-03,0.0,9433.923305370372,0.0,0.0
2025-10-04,0.0,8843.054093201057,0.0,0.0
2025-10-05,0.0,2423.944029100528,101.34986295476318,101.34986295476318
2025-10-06,0.0,1857.056391957673,605.6551330214306,605.6551330214306
2025-10-07,1439.9934206773798,1847.7112525132293,1954.9091240371852,514.9157033598053
2025-10-08,0.0,1393.9107603703708,2363.619501982152,2363.619501982152
2025-10-09,1093.3875303199757,1492.6281659788365,2122.2931227714253,1028.9055924514496
2025-10-10,0.0,8040.136295079366,0.0,0.0
2025-10-11,0.0,7896.932414920638,0.0,0.0
2025-10-12,376.2783438691865,1206.3807857142856,1674.577156301194,1298.2988124320075
2025-10-13,638.9972172630631,1399.749402857142,1696.7209274928264,1057.7237102297631
2025-10-14,7324.718146949836,1237.5308481481486,6360.6546087026,-964.0635382472365
2025-10-15,8355.51184420167,1426.695805502646,7613.910504777004,-741.6013394246665
2025-10-16,12435.943809387174,1613.670976190476,8914.640786157232,-3521.3030232299425
2025-10-17,0.0,8050.538518201057,0.0,0.0
2025-10-18,0.0,8130.57243873016,0.0,0.0
2025-10-19,8279.15725677338,1290.8946693915348,6128.9077102517795,-2150.2495465216007
2025-10-20,4916.108363325094,1200.0,5079.61950748325,163.51114415815664
2025-10-21,1809.6158997330524,1325.8545022751257,4677.060014795757,2867.4441150627044
2025-10-22,5592.516342351491,1309.395872724867,6350.994799637023,758.4784572855315
2025-10-23,0.0,1687.8899774867757,649.6230769797578,649.6230769797578
2025-10-24,0.0,8028.298505158735,0.0,0.0
2025-10-25,0.0,7917.198672354497,0.0,0.0
2025-10-26,0.0,1677.6167051058192,711.211395967665,711.211395967665
2025-10-27,1212.2439486899125,1329.494115026454,1959.4725067489974,747.2285580590849
2025-10-28,0.0,1584.1856578306877,370.5291224395837,370.5291224395837
2025-10-29,5672.270444323968,1391.0650823280419,6358.972885551241,686.7024412272731
2025-10-30,16.568520749999568,1692.2532488095237,586.2583065583244,569.6897858083248
2025-10-31,0.0,8336.98126465609,0.0,0.0
2025-11-01,0.0,8247.718468201061,0.0,0.0
2025-11-02,655.2460099352386,1470.0825228835988,1160.9486345298228,505.7026245945842
2025-11-03,0.0,1542.0466842857131,254.76497498281427,254.76497498281427
2025-11-04,600.7355438105196,1381.6957411640217,1183.0824030452286,582.346859234709
2025-11-05,14.13563915833264,1620.3867244179885,869.9252762000029,855.7896370416703
2025-11-06,1706.4060385264913,1460.7882790740764,3884.3797122904766,2177.973673763985
2025-11-07,0.0,8221.96355640212,0.0,0.0
2025-11-08,0.0,8122.038594708997,0.0,0.0
2025-11-09,2542.333481736807,1436.085565264551,2014.0390176023834,-528.2944641344234
2025-11-10,3416.0248907672526,1404.7839398412705,3137.5619149226777,-278.4629758445749
2025-11-11,0.0,1373.1832439153447,402.24247763970385,402.24247763970385
2025-11-12,0.0,1567.5234875132282,1114.9330974178545,1114.9330974178545
2025-11-13,1836.2931242830389,1613.0177059523799,2463.0011044876865,626.7079802046476
2025-11-14,0.0,8454.597976481484,0.0,0.0
2025-11-15,0.0,8100.021451005293,0.0,0.0
2025-11-16,12.00304163333323,1416.8944460846544,1493.9143311768064,1481.9112895434732
2025-11-17,0.0,1634.2698686243384,163.3772845619054,163.3772845619054
2025-11-18,0.0,1489.4728085449728,1481.3359343130896,1481.3359343130896
2025-11-19,0.0,1346.7113620370353,1356.9765559474927,1356.9765559474927
2025-11-20,0.0,1651.5987599735445,1732.8776945499965,1732.8776945499965
2025-11-21,0.0,8487.670028968254,0.0,0.0
2025-11-22,0.0,8188.281185529101,0.0,0.0
2025-11-23,0.0,1544.6147774338679,2103.3308211909234,2103.3308211909234
2025-11-24,349.30596696666936,1270.38480584656,947.2877626095263,597.9817956428569
2025-11-25,0.0,1542.5180147354508,403.68692298984934,403.68692298984934
2025-11-26,209.30622008333327,1851.9003107671992,1292.0477539392832,1082.74153385595
2025-11-27,0.0,1894.0263802645513,764.2742952464287,764.2742952464287
2025-11-28,0.0,8365.339871137565,0.0,0.0
2025-11-29,0.0,8054.579576005289,0.0,0.0
2025-11-30,3293.4562003519254,1298.3761944708986,3553.7393283397546,260.2831279878292
2025-12-01,28182.351056507217,1200.0,21783.067492255264,-6399.283564251953
2025-12-02,29028.592724818984,1245.5788097089942,23284.084462303235,-5744.508262515748
2025-12-03,9821.011032044351,1207.731336137566,8296.621748968182,-1524.3892830761688
2025-12-04,8843.885245849135,1544.0182297089948,7535.230803911108,-1308.654441938027
2025-12-05,0.0,8434.764766428574,0.0,0.0
2025-12-06,0.0,8113.361360343914,0.0,0.0
2025-12-07,554.8311304700785,1453.3162188095243,1018.0353466976158,463.20421622753724
2025-12-08,0.0,1764.2783489682552,15.382234259525243,15.382234259525243
2025-12-09,0.0,1559.0334671428593,705.4284589214135,705.4284589214135
2025-12-10,0.0,1633.3795204761943,508.7506229595168,508.7506229595168
2025-12-11,0.0,1876.1440611640226,89.44879752380938,89.44879752380938
2025-12-12,0.0,8481.321621825397,0.0,0.0
2025-12-13,0.0,8320.748000529102,0.0,0.0
2025-12-14,0.0,1462.72544531746,498.3042833690541,498.3042833690541
2025-12-15,0.0,1639.2207873809546,450.0190604882505,450.0190604882505
2025-12-16,0.0,1499.508236878309,122.58580459881199,122.58580459881199
2025-12-17,0.0,1622.5843228042359,304.57212775118995,304.57212775118995
2025-12-18,0.0,1779.3498495767233,81.21541254950216,81.21541254950216
2025-12-19,0.0,8240.998643544977,0.0,0.0
2025-12-20,0.0,8169.95416910053,0.0,0.0
2025-12-21,0.0,1631.930208121691,737.0360214547811,737.0360214547811
2025-12-22,467.34889447351514,1494.1919392328043,719.0250766380954,251.6761821645802
2025-12-23,0.0,1637.6648995767207,193.45605496428314,193.45605496428314
2025-12-24,0.0,1563.6425712698438,383.2051044035705,383.2051044035705
2025-12-25,0.0,1740.5743557407422,745.9409655964296,745.9409655964296
2025-12-26,0.0,8604.41280055556,0.0,0.0
2025-12-27,0.0,8332.478543968251,0.0,0.0
2025-12-28,321.92594167737934,1680.1809773544971,1079.230921273813,757.3049795964337
2025-12-29,49.443482221665136,1249.6983914550265,741.6279462261894,692.1844640045242
2025-12-30,102.21048521428457,1490.6292791005344,946.8320486892953,844.6215634750108
2025-12-31,1701.27549623692,1245.0907203703705,2522.333437797966,821.0579415610459
