date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination
2025-03-13,M0,1697.1640792592618,1611.5120146296306,21,48281.24556947194,48281.24556947194,48281.24556947194,0.0,0.0,189.3965942333376,48470.64216370528,0.0,0.0,1,0.6638676000002306,0.8617554999946151,0,differential_evolution_bounded_direct_search,True,316,419.7971361224944,,,
2025-03-14,M0,1611.5120146296306,1903.4881471472384,21,12687.599410125184,12687.599410125185,12687.599410125185,0.0,0.0,0.0,12687.599410125185,0.0,0.0,1,1.2123444000026211,1.631584099988686,0,differential_evolution_bounded_direct_search,True,316,-281.90202065639147,,,
2025-03-15,M0,1903.4881471472384,1343.9807570370383,21,12954.848458813503,12954.848458813502,12954.848458813502,0.0,0.0,0.0,12954.848458813502,0.0,0.0,1,0.7514210999943316,0.888662800003658,0,differential_evolution_bounded_direct_search,True,316,-428.7528093431118,,,
2025-03-16,M0,1343.9807570370383,2016.7692664814838,21,46255.219765400514,46255.219765400514,46255.219765400514,0.0,0.0,0.0,46255.219765400514,0.0,0.0,1,0.5516029999998864,0.6100559999904362,0,differential_evolution_bounded_direct_search,True,316,279.3831484989021,,,
2025-03-17,M0,2016.7692664814838,2115.0103843326565,21,41013.611829393434,41013.611829393434,41013.611829393434,0.0,0.0,0.0,41013.611829393434,0.0,0.0,1,0.9616149000066798,1.34709219999786,0,differential_evolution_bounded_direct_search,True,316,195.53583451177929,,,
2025-03-18,M0,2115.0103843326565,1787.6468055555572,21,48149.876925602715,48149.87692560271,48149.87692560271,0.0,0.0,0.0,48149.87692560271,0.0,0.0,1,1.8090262000041548,1.9199796000029892,0,differential_evolution_bounded_direct_search,True,316,60.995629228345535,,,
2025-03-19,M0,1787.6468055555572,1717.4563268518511,21,39276.492755123094,39276.49275512309,39276.49275512309,0.0,0.0,4742.335619084983,44018.82837420807,0.0,0.0,1,0.6118447000044398,0.664409799996065,0,differential_evolution_bounded_direct_search,True,316,268.64161427110383,,,
2025-03-20,M0,1717.4563268518511,2121.765384444443,21,46059.52630491663,46059.52630491664,46059.52630491664,0.0,0.0,0.0,46059.52630491664,0.0,0.0,1,0.5513865999964764,0.6900775000103749,0,differential_evolution_bounded_direct_search,True,316,104.8440353475016,,,
2025-03-21,M0,2121.765384444443,1680.2256425925973,21,12474.996505140076,12474.996505140076,12474.996505140076,0.0,0.0,0.0,12474.996505140076,0.0,0.0,1,0.5203436000010697,0.763123299999279,0,differential_evolution_bounded_direct_search,True,316,-303.956351002019,,,
2025-03-22,M0,1680.2256425925973,2401.2013129629613,21,13391.02997241593,13391.02997241593,13391.02997241593,0.0,0.0,0.0,13391.02997241593,0.0,0.0,1,0.8614330999989761,1.1680540999950608,0,differential_evolution_bounded_direct_search,True,316,-532.2669987409241,,,
2025-03-23,M0,2401.2013129629613,1760.898034504928,21,45335.22806658835,45335.228066588345,45335.228066588345,0.0,0.0,0.0,45335.228066588345,0.0,0.0,1,0.8360080999991624,1.2888026000000536,0,differential_evolution_bounded_direct_search,True,316,244.78893606313417,,,
2025-03-24,M0,1760.898034504928,1835.685812983974,21,42621.796704229666,42621.79670422967,42621.79670422967,0.0,0.0,0.0,42621.79670422967,0.0,0.0,1,0.4760517999966396,0.7307130999979563,0,differential_evolution_bounded_direct_search,True,316,251.65594571066381,,,
2025-03-25,M0,1835.685812983974,1577.2527596996392,21,47758.0576564191,47758.0576564191,47758.0576564191,0.0,0.0,0.0,47758.0576564191,0.0,0.0,1,0.44481879999511875,0.5949340999941342,0,differential_evolution_bounded_direct_search,True,316,285.30478897258644,,,
2025-03-26,M0,1577.2527596996392,1717.0433266587781,21,40327.64970366517,40327.64970366517,40327.64970366517,0.0,0.0,0.0,40327.64970366517,0.0,0.0,1,0.578443199992762,0.7577341999858618,0,differential_evolution_bounded_direct_search,True,316,580.2901765191438,,,
2025-03-27,M0,1717.0433266587781,1777.1923408735242,21,43114.27582915276,43114.27582915276,43114.27582915276,0.0,0.0,0.0,43114.27582915276,0.0,0.0,1,1.2749918000045,1.5050094000034733,0,differential_evolution_bounded_direct_search,True,316,539.7704079241801,,,
2025-03-28,M0,1777.1923408735242,2031.4619092272612,21,12865.748365324605,12865.748365324605,12865.748365324605,0.0,0.0,0.0,12865.748365324605,0.0,0.0,1,0.631666099987342,0.7759335000009742,0,differential_evolution_bounded_direct_search,True,316,-286.2470829570182,,,
2025-03-29,M0,2031.4619092272612,1559.2560544444448,21,11927.474632370024,11927.474632370027,11927.474632370027,0.0,0.0,947.0252601909492,12874.499892560976,0.0,0.0,1,0.3606881000014255,0.5951127000007546,0,differential_evolution_bounded_direct_search,True,316,-319.989507525775,,,
2025-03-30,M0,1559.2560544444448,1953.2889653785921,21,41688.06941169371,41688.06941169371,41688.06941169371,0.0,0.0,0.0,41688.06941169371,0.0,0.0,1,0.6961557000031462,0.9243392999924254,0,differential_evolution_bounded_direct_search,True,316,380.91584484449595,,,
2025-03-31,M0,1953.2889653785921,1703.4958488888888,21,36958.345668471586,36958.345668471586,36958.345668471586,0.0,0.0,4445.951290158178,41404.29695862976,0.0,0.0,1,0.5626829000102589,0.7259976999921491,0,differential_evolution_bounded_direct_search,True,316,290.9652252547708,,,
2025-04-01,M0,1703.4958488888888,1982.2495507074436,21,46760.65544021041,46760.65544021041,46760.65544021041,0.0,0.0,0.0,46760.65544021041,0.0,0.0,1,0.7365783999994164,1.1147821999911685,0,differential_evolution_bounded_direct_search,True,316,143.8542696395063,,,
2025-04-02,M0,1982.2495507074436,1753.6128117580656,21,42749.95576326556,42749.955763265556,42749.955763265556,0.0,0.0,0.0,42749.955763265556,0.0,0.0,1,1.97081069998967,2.303971100001945,0,differential_evolution_bounded_direct_search,True,316,209.63197071070095,,,
2025-04-03,M0,1753.6128117580656,1819.6758343137312,21,44135.89903522386,44135.89903522386,44135.89903522386,0.0,0.0,0.0,44135.89903522386,0.0,0.0,1,1.524374300002819,2.0918661000032444,0,differential_evolution_bounded_direct_search,True,316,158.41466557617358,,,
2025-04-04,M0,1819.6758343137312,1858.8719969779575,21,11542.056955592296,11542.056955592296,11542.056955592296,0.0,0.0,0.0,11542.056955592296,0.0,0.0,1,1.0077110999991419,1.327644800010603,0,differential_evolution_bounded_direct_search,True,316,-252.8291620893377,,,
2025-04-05,M0,1858.8719969779575,1673.4567474319615,21,11520.027984669461,11520.027984669461,11520.027984669461,0.0,0.0,0.0,11520.027984669461,0.0,0.0,1,0.7143160999985412,0.9726848999998765,0,differential_evolution_bounded_direct_search,True,316,-177.63203264146892,,,
2025-04-06,M0,1673.4567474319615,1719.4180342789252,21,40650.231856076076,40650.23185607608,40650.23185607608,0.0,0.0,0.0,40650.23185607608,0.0,0.0,1,0.872735199998715,0.9736478999984683,0,differential_evolution_bounded_direct_search,True,316,570.7583833619174,,,
2025-04-07,M0,1719.4180342789252,1315.18492873217,21,35093.60625568045,35093.60625568045,35093.60625568045,0.0,0.0,1531.6167349219375,36625.22299060239,0.0,0.0,1,1.1460019000078319,1.6032678000046872,0,differential_evolution_bounded_direct_search,True,316,530.1674699318178,,,
2025-04-08,M0,1315.18492873217,1549.5081459947532,21,41659.610748008796,41659.610748008796,41659.610748008796,0.0,0.0,0.0,41659.610748008796,0.0,0.0,1,1.2011998999951174,1.3905985000019427,0,differential_evolution_bounded_direct_search,True,316,563.6192988191991,,,
2025-04-09,M0,1549.5081459947532,1648.3000774818865,21,40771.64970342252,40771.649703422525,40771.649703422525,0.0,0.0,0.0,40771.649703422525,0.0,0.0,1,0.9925774000003003,1.2396787999896333,0,differential_evolution_bounded_direct_search,True,316,363.0292849204882,,,
2025-04-10,M0,1648.3000774818865,1951.8810182879733,21,39724.86515609537,39724.86515609537,39724.86515609537,0.0,0.0,0.0,39724.86515609537,0.0,0.0,1,1.2902551000006497,1.6468233999912627,0,differential_evolution_bounded_direct_search,True,316,535.2548120504861,,,
2025-04-11,M0,1951.8810182879733,1532.6693307378569,21,10848.30261654004,10848.302616540042,10848.302616540042,0.0,0.0,0.0,10848.302616540042,0.0,0.0,1,0.7644270000018878,0.9547213000041666,0,differential_evolution_bounded_direct_search,True,316,-193.01284143866653,,,
2025-04-12,M0,1532.6693307378569,2139.361394217904,21,11546.938662622646,11546.938662622646,11546.938662622646,0.0,0.0,0.0,11546.938662622646,0.0,0.0,1,1.6194722000072943,1.9561568000062834,0,differential_evolution_bounded_direct_search,True,316,-230.82672127634171,,,
2025-04-13,M0,2139.361394217904,1907.10837156405,21,37108.06610764587,37108.06610764587,37108.06610764587,0.0,0.0,0.0,37108.06610764587,0.0,0.0,1,1.0573249000008218,1.2614596000057645,0,differential_evolution_bounded_direct_search,True,316,530.9940473845035,,,
2025-04-14,M0,1907.10837156405,1737.0775781487043,21,39072.31510088743,39072.31510088743,39072.31510088743,0.0,0.0,103.20955310477868,39175.52465399221,0.0,0.0,1,1.003370599995833,1.145453599994653,0,differential_evolution_bounded_direct_search,True,316,683.4252932129583,,,
2025-04-15,M0,1737.0775781487043,1849.3620468895053,21,34056.05034422771,34056.05034422772,34056.05034422772,0.0,0.0,1973.614543375527,36029.66488760325,0.0,0.0,1,1.0915159000142012,1.453060900006676,0,differential_evolution_bounded_direct_search,True,316,364.2637565689289,,,
2025-04-16,M0,1849.3620468895053,1895.385429762107,21,38369.9422990786,38369.9422990786,38369.9422990786,0.0,0.0,0.0,38369.9422990786,0.0,0.0,1,1.9995983999979217,2.122681200009538,0,differential_evolution_bounded_direct_search,True,316,395.0323134486782,,,
2025-04-17,M0,1895.385429762107,2016.2688954263142,21,35286.210119427684,35286.210119427684,35286.210119427684,0.0,0.0,640.9839014166655,35927.19402084435,0.0,0.0,1,0.5259502999979304,0.636727899996913,0,differential_evolution_bounded_direct_search,True,316,158.24931350314242,,,
2025-04-18,M0,2016.2688954263142,2291.5097993895124,21,11135.045106983158,11135.045106983156,11135.045106983156,0.0,0.0,0.0,11135.045106983156,0.0,0.0,1,0.42053089999535587,0.5684529999998631,0,differential_evolution_bounded_direct_search,True,316,-233.2795621547085,,,
2025-04-19,M0,2291.5097993895124,1945.818501114617,21,10727.111048341421,10727.111048341423,10727.111048341423,0.0,0.0,0.0,10727.111048341423,0.0,0.0,1,0.36964950000401586,0.451073299991549,0,differential_evolution_bounded_direct_search,True,316,-465.6025002524966,,,
2025-04-20,M0,1945.818501114617,2077.858590460604,21,35620.99810266399,35620.99810266399,35620.99810266399,0.0,0.0,0.0,35620.99810266399,0.0,0.0,1,0.5394114999944577,0.6211634000064805,0,differential_evolution_bounded_direct_search,True,316,-201.95344279746163,,,
2025-04-21,M0,2077.858590460604,1782.688069969177,21,37720.46769183462,37720.46769183462,37720.46769183462,0.0,0.0,0.0,37720.46769183462,0.0,0.0,1,0.3869739999936428,0.4827586000028532,0,differential_evolution_bounded_direct_search,True,316,-84.18722300636777,,,
2025-04-22,M0,1782.688069969177,1333.773176128408,21,33712.96494318565,33712.96494318566,33712.96494318566,0.0,0.0,886.0675324321953,34599.03247561785,0.0,0.0,1,0.4245950000040466,0.5435232000018004,0,differential_evolution_bounded_direct_search,True,316,-239.11764012487262,,,
2025-04-23,M0,1333.773176128408,1741.6178999999993,21,33563.066624587125,33563.066624587125,33563.066624587125,0.0,0.0,4143.682626582643,37706.74925116977,0.0,0.0,1,0.840618899994297,1.0063725000072736,0,differential_evolution_bounded_direct_search,True,316,-486.572592939524,,,
2025-04-24,M0,1741.6178999999993,1819.2099628920594,21,34103.777572052255,34103.777572052255,34103.777572052255,0.0,0.0,0.0,34103.777572052255,0.0,0.0,1,0.3911686999927042,0.6737560000037774,0,differential_evolution_bounded_direct_search,True,316,-521.8737783426376,,,
2025-04-25,M0,1819.2099628920594,1670.5876157968946,21,10600.104340354084,10600.104340354083,10600.104340354083,0.0,0.0,0.0,10600.104340354083,0.0,0.0,1,1.102594500000123,1.3750357999961125,0,differential_evolution_bounded_direct_search,True,316,-425.9172622502465,,,
2025-04-26,M0,1670.5876157968946,1763.7750886167328,21,10613.329228041232,10613.329228041232,10613.329228041232,0.0,0.0,0.0,10613.329228041232,0.0,0.0,1,1.3931110999983503,1.4510810000065248,0,differential_evolution_bounded_direct_search,True,316,-247.5083318100799,,,
2025-04-27,M0,1763.7750886167328,1529.322509444445,21,32925.45606419198,32925.45606419198,32925.45606419198,0.0,0.0,2071.1615411113407,34996.61760530332,0.0,0.0,1,1.3983800999994855,1.7296903999958886,0,differential_evolution_bounded_direct_search,True,316,-756.4536926014448,,,
2025-04-28,M0,1529.322509444445,2065.5922442990563,21,41620.10608121204,41620.10608121204,41620.10608121204,0.0,0.0,0.0,41620.10608121204,0.0,0.0,1,0.6806129000033252,0.9898920000123326,0,differential_evolution_bounded_direct_search,True,316,-489.8700239835317,,,
2025-04-29,M0,2065.5922442990563,1912.5830925925932,21,34193.42256052443,34193.42256052443,34193.42256052443,0.0,0.0,1137.9356268033043,35331.35818732773,0.0,0.0,1,1.6910892000014428,1.9129726000101073,0,differential_evolution_bounded_direct_search,True,316,-659.8369664795839,,,
2025-04-30,M0,1912.5830925925932,1694.4674468518544,21,32706.171738858568,32706.171738858568,32706.171738858568,0.0,0.0,0.0,32706.171738858568,0.0,0.0,1,0.6846166000032099,1.0660869999992428,0,differential_evolution_bounded_direct_search,True,316,-608.4472628627503,,,
2025-05-01,M0,1694.4674468518544,1210.8405,21,35638.29111226565,35638.29111226565,35638.29111226565,0.0,0.0,9742.009060457203,45380.300172722855,0.0,0.0,1,1.328996800002642,1.5570986999955494,0,differential_evolution_bounded_direct_search,True,316,-586.6526778157375,,,
2025-05-02,M0,1210.8405,1200.0,21,12250.867742885086,12250.867742885086,12250.867742885086,0.0,0.0,4411.874530688632,16662.74227357372,0.0,0.0,1,0.6951341000094544,0.8739513999898918,0,differential_evolution_bounded_direct_search,True,316,105.64293966211542,,,
2025-05-03,M0,1200.0,1200.0,21,11500.553263454252,11500.55326345425,11500.55326345425,0.0,0.0,5428.385616062542,16928.93887951679,0.0,0.0,1,1.1272483000066131,1.2464337999990676,0,differential_evolution_bounded_direct_search,True,316,549.7077669624557,,,
2025-05-04,M0,1200.0,1257.9569999999999,21,37932.306402391965,37932.30640239197,37932.30640239197,0.0,0.0,7105.081654926633,45037.3880573186,0.0,0.0,1,0.5510196999966865,0.7621868999995058,0,differential_evolution_bounded_direct_search,True,316,280.4577685598207,,,
2025-05-05,M0,1257.9569999999999,1230.6944999999998,21,39407.45082033023,39407.45082033023,39407.45082033023,0.0,0.0,4362.932049857213,43770.382870187444,0.0,0.0,1,0.8309964000072796,0.9282302999927197,0,differential_evolution_bounded_direct_search,True,316,305.3293219206431,,,
2025-05-06,M0,1230.6944999999998,1200.0,21,34555.20333167253,34555.20333167253,34555.20333167253,0.0,0.0,16117.68148330497,50672.8848149775,0.0,0.0,1,0.5748458000016399,0.8757724000024609,0,differential_evolution_bounded_direct_search,True,316,325.79216517813904,,,
2025-05-07,M0,1200.0,1321.227009814815,21,37562.41535839893,37562.41535839893,37562.41535839893,0.0,0.0,4816.730208615687,42379.14556701462,0.0,0.0,1,1.041148799995426,1.3825607000035234,0,differential_evolution_bounded_direct_search,True,316,299.461651801644,,,
2025-05-08,M0,1321.227009814815,3133.914212930702,21,43313.811614951635,43313.811614951635,43313.811614951635,0.0,0.0,0.0,43313.811614951635,0.0,0.0,1,0.5422433000057936,0.7761467999953311,0,differential_evolution_bounded_direct_search,True,316,118.41314608814098,,,
2025-05-09,M0,3133.914212930702,3235.205061517661,21,13450.401956324455,13450.401956324456,13450.401956324456,0.0,0.0,0.0,13450.401956324456,0.0,0.0,1,0.5823059999966063,0.7826752999972086,0,differential_evolution_bounded_direct_search,True,316,96.14299616203373,,,
2025-05-10,M0,3235.205061517661,3011.574480984294,21,13485.603179434263,13485.603179434263,13485.603179434263,0.0,0.0,0.0,13485.603179434263,0.0,0.0,1,0.39499699999578297,0.5599763000063831,0,differential_evolution_bounded_direct_search,True,316,444.6887572372849,,,
2025-05-11,M0,3011.574480984294,2854.198173914671,21,40914.65938587357,40914.65938587357,40914.65938587357,0.0,0.0,217.56593523675883,41132.22532111033,0.0,0.0,1,0.8717477000027429,1.0865741000015987,0,differential_evolution_bounded_direct_search,True,316,55.967896101693526,,,
