,周一,周二,周三,周四,周五,周六,周日
47,0.7292884615384616,0.7366153846153847,0.7354584905660377,0.7287750000000002,0.5889153846153846,0.5835038461538461,0.7258019230769232
48,0.9163615384615382,0.9283000000000001,0.9275830188679248,0.919953846153846,0.7073538461538461,0.7012442307692308,0.917667307692307
49,1.2507019230769232,1.2585634615384613,1.2691830188679245,1.263519230769231,0.9197865384615386,0.9144153846153844,1.2535384615384615
50,1.2637961538461533,1.26445,1.2740339622641506,1.2778730769230768,0.9146461538461538,0.914019230769231,1.26715
51,1.1868865384615384,1.1871826923076925,1.1955943396226414,1.1978076923076921,0.8561980769230766,0.8525653846153846,1.191042307692308
52,1.178044230769231,1.1825615384615384,1.1931490566037737,1.184167307692308,0.8437096153846154,0.8311326923076923,1.1794596153846153
53,1.1601557692307691,1.1625903846153849,1.169596226415094,1.160325,0.8161442307692308,0.8036653846153847,1.152605769230769
54,1.130671153846154,1.1324403846153848,1.140798113207547,1.1343384615384617,0.8190538461538461,0.813773076923077,1.128226923076923
55,1.1047884615384616,1.108219230769231,1.1207509433962264,1.1149019230769228,0.843746153846154,0.8437653846153844,1.1141153846153848
56,1.0890711538461542,1.0897403846153848,1.0956132075471696,1.0911596153846157,0.824373076923077,0.8215903846153847,1.089642307692308
57,1.0709288461538458,1.0723865384615385,1.0723471698113205,1.0670634615384618,0.7961826923076922,0.7969461538461542,1.0680269230769233
58,1.045075,1.047632692307692,1.0485830188679246,1.0416365384615387,0.7753134615384615,0.785005769230769,1.0452826923076923
59,1.0231134615384614,1.0176096153846155,1.0211792452830188,1.0157615384615384,0.7485019230769232,0.757096153846154,1.0106500000000003
60,1.0341423076923077,1.0353846153846153,1.039869811320755,1.029855769230769,0.7624980769230767,0.7693,1.0259576923076923
61,1.0604346153846156,1.0816519230769228,1.0851698113207546,1.0695596153846156,0.8007019230769229,0.8095423076923077,1.0748115384615387
62,1.051048076923077,1.0768057692307693,1.0795641509433962,1.0719692307692308,0.79175,0.801119230769231,1.069719230769231
63,1.0266961538461539,1.0408480769230768,1.0444660377358492,1.0408576923076927,0.7609961538461538,0.7690807692307697,1.0268673076923078
64,1.031140384615385,1.0338961538461537,1.0417528301886794,1.0312365384615385,0.763371153846154,0.7671269230769233,1.014003846153846
65,1.0540269230769228,1.0625961538461541,1.0770226415094335,1.059876923076923,0.7930903846153845,0.789071153846154,1.050094230769231
66,0.8668826923076924,0.8807596153846158,0.8905641509433965,0.8740519230769231,0.601676923076923,0.5986326923076924,0.8787557692307691
67,0.5753076923076923,0.5858692307692309,0.587398113207547,0.5741788461538462,0.30072115384615383,0.30338846153846155,0.5890153846153846
68,0.5363923076923076,0.5440134615384616,0.5547132075471699,0.5371384615384616,0.27205384615384615,0.2703038461538461,0.5473653846153848
69,0.5673134615384616,0.5766038461538463,0.5936075471698113,0.5717788461538462,0.3055980769230769,0.3076057692307693,0.5803596153846156
70,0.5505865384615384,0.5633173076923077,0.5763132075471697,0.5549846153846154,0.2775076923076923,0.2893596153846153,0.5653096153846152
71,0.5493730769230768,0.5611076923076923,0.5722528301886795,0.553746153846154,0.2756423076923077,0.28118461538461526,0.5541153846153847
72,0.533978846153846,0.5423961538461538,0.5523698113207548,0.5389384615384615,0.2809711538461538,0.2762038461538461,0.5366807692307692
73,0.5060211538461538,0.5085692307692309,0.5195603773584906,0.5083480769230769,0.27609615384615394,0.2699711538461539,0.5123019230769231
74,0.5089192307692307,0.5016846153846154,0.5194584905660377,0.5025173076923076,0.2733346153846154,0.2756634615384615,0.5049153846153847
75,0.5259288461538463,0.5164846153846153,0.5325207547169812,0.5188346153846153,0.2789192307692307,0.28492115384615385,0.5264346153846154
76,0.5162538461538463,0.5094307692307692,0.5161037735849056,0.5133461538461538,0.26784807692307694,0.27186730769230777,0.5278634615384615
77,0.4859519230769231,0.4742173076923076,0.4793660377358491,0.4755826923076925,0.2387442307692308,0.24546538461538459,0.47875192307692305
78,0.6463211538461537,0.6400846153846154,0.6466566037735847,0.6327000000000003,0.38740576923076914,0.38789615384615406,0.6351115384615386
79,0.904742307692308,0.9117403846153844,0.9179150943396226,0.8987634615384615,0.628523076923077,0.6184884615384616,0.9131057692307689
80,0.938930769230769,0.9434307692307692,0.9492056603773583,0.9403365384615386,0.6619423076923078,0.6579288461538462,0.9517461538461537
81,0.920575,0.9135057692307691,0.9248471698113208,0.9166346153846155,0.6429615384615383,0.6496076923076921,0.9212365384615386
82,0.9461826923076925,0.9350769230769232,0.9480358490566038,0.9290173076923076,0.6637019230769232,0.6744807692307694,0.9343480769230771
83,0.9441961538461535,0.9470423076923077,0.9433150943396225,0.9247115384615385,0.6660038461538461,0.673248076923077,0.9361942307692307
84,0.976803846153846,0.9903480769230769,0.985064150943396,0.9704403846153844,0.7088673076923075,0.708025,0.9769634615384617
85,1.042086538461538,1.056871153846154,1.0656056603773583,1.0526038461538463,0.7812211538461538,0.7768826923076924,1.0511384615384614
86,1.0633961538461536,1.0815846153846151,1.0876867924528304,1.076532692307692,0.8000500000000001,0.804325,1.0861807692307692
87,1.064126923076923,1.0794499999999998,1.0830396226415098,1.0717288461538461,0.7989211538461537,0.8059903846153845,1.0795769230769232
88,1.098355769230769,1.1077153846153847,1.114652830188679,1.1042673076923077,0.8328576923076921,0.8370730769230771,1.0930000000000002
89,1.1610942307692307,1.1743769230769228,1.1770415094339628,1.174076923076923,0.8888173076923075,0.9006615384615386,1.1565134615384618
90,1.0105269230769232,1.0230538461538465,1.0183641509433963,1.0186769230769233,0.7342057692307693,0.7471884615384616,1.0097576923076923
91,0.7495903846153846,0.7531730769230768,0.7412490566037736,0.7433826923076923,0.47404999999999997,0.48009230769230776,0.7429115384615387
92,0.7434538461538461,0.7425211538461535,0.7236566037735852,0.7371634615384615,0.46748269230769235,0.4743826923076923,0.7299326923076924
93,0.7996634615384615,0.8032519230769228,0.7890698113207546,0.7996115384615384,0.5294923076923076,0.5360884615384615,0.7935192307692306
94,0.8049096153846151,0.8101192307692309,0.8090226415094337,0.8042884615384617,0.5373865384615385,0.5410192307692308,0.8070403846153847
95,0.8394326923076924,0.8290692307692302,0.833688679245283,0.82815,0.5552326923076922,0.5618634615384617,0.8248576923076925
96,0.8682442307692307,0.8566884615384615,0.8627773584905662,0.8582596153846151,0.5841403846153844,0.5922038461538461,0.8524692307692305
97,0.8800750000000002,0.8824750000000002,0.8875830188679243,0.880855769230769,0.6103576923076923,0.6175365384615384,0.8781961538461538
98,0.9064923076923074,0.9082384615384616,0.9082943396226415,0.9046769230769229,0.6282980769230768,0.6379596153846154,0.8944596153846155
99,0.9318557692307693,0.9347192307692309,0.9346660377358493,0.9313153846153844,0.6524442307692305,0.6563673076923077,0.9204346153846154
100,0.9510461538461537,0.9594403846153846,0.961792452830189,0.9575153846153843,0.6872192307692307,0.6804134615384615,0.9544923076923079
101,0.977425,0.9786038461538461,0.9762188679245284,0.980398076923077,0.716775,0.7104711538461536,0.9756596153846154
102,1.0062038461538463,0.9942692307692306,0.9968188679245285,1.0092057692307692,0.7068846153846156,0.7036923076923076,0.9954057692307694
103,1.029351923076923,1.011409615384615,1.0253075471698112,1.0375538461538463,0.6818519230769228,0.6789,1.0184153846153845
104,1.044801923076923,1.035123076923077,1.0456301886792454,1.0500365384615384,0.704253846153846,0.7024346153846154,1.0389807692307695
105,1.0668038461538463,1.0641557692307695,1.0708075471698113,1.0678538461538463,0.738130769230769,0.7408769230769234,1.0686769230769229
106,1.0820461538461539,1.078426923076923,1.088818867924528,1.0826730769230766,0.7373730769230769,0.7425807692307693,1.0896557692307693
107,1.0765134615384615,1.0715596153846156,1.085277358490566,1.0784115384615385,0.7182557692307694,0.7167980769230768,1.082932692307692
108,1.1522096153846157,1.1536211538461538,1.1593358490566037,1.1560038461538462,0.8719115384615386,0.8712942307692308,1.153219230769231
109,1.2728288461538457,1.2818307692307693,1.2781622641509436,1.2793826923076925,1.1145038461538461,1.119305769230769,1.2720096153846152
110,1.2907480769230766,1.295728846153846,1.3010566037735847,1.3016230769230772,1.1536115384615384,1.1506307692307696,1.2980942307692303
111,1.2804038461538463,1.2875865384615384,1.2951207547169812,1.2952634615384615,1.129544230769231,1.1291211538461539,1.294559615384615
112,1.2881730769230768,1.3043788461538464,1.299488679245283,1.3029538461538464,1.137698076923077,1.1469730769230766,1.301142307692308
113,1.2919865384615385,1.3058153846153846,1.2918226415094345,1.2999653846153847,1.138492307692308,1.1369730769230768,1.299434615384615
114,1.3342576923076923,1.3412076923076923,1.3264188679245283,1.3345730769230768,1.175330769230769,1.1651365384615382,1.3392326923076925
115,1.3930903846153844,1.3993192307692308,1.3868584905660382,1.3925326923076922,1.231323076923077,1.2237057692307693,1.3984750000000008
116,1.3952096153846152,1.4093769230769229,1.3951018867924534,1.403378846153846,1.2355711538461533,1.2286865384615382,1.3980173076923077
117,1.3852596153846157,1.3978576923076926,1.3882188679245284,1.3975846153846152,1.2298230769230767,1.2253596153846151,1.3864865384615377
118,1.3899288461538464,1.3947749999999997,1.3934886792452832,1.3961826923076925,1.2367173076923075,1.2352807692307692,1.3904980769230768
119,1.3918788461538463,1.4020826923076926,1.3991188679245283,1.3901826923076928,1.2363634615384618,1.2327038461538462,1.3893596153846155
120,1.390582692307692,1.3976884615384613,1.395966037735849,1.3917865384615384,1.231344230769231,1.2306192307692307,1.392263461538462
121,1.3896,1.3881096153846153,1.3928377358490567,1.4014230769230769,1.2293596153846154,1.2362442307692307,1.398709615384615
122,1.3887423076923076,1.3982461538461541,1.403062264150943,1.403057692307692,1.231973076923077,1.2392923076923077,1.3939653846153848
123,1.378001923076923,1.3924692307692306,1.3940207547169814,1.386965384615385,1.2226230769230773,1.2259173076923078,1.379092307692308
124,1.3906365384615387,1.3969634615384612,1.3971830188679244,1.3958788461538465,1.2354211538461537,1.2339461538461538,1.3914076923076923
125,1.4362807692307686,1.4393000000000002,1.4429566037735846,1.4470923076923081,1.2850788461538463,1.2801884615384613,1.434905769230769
126,1.2654269230769235,1.2626269230769236,1.2728698113207553,1.272551923076923,1.1078346153846153,1.1071057692307695,1.2690499999999998
127,0.9778826923076921,0.9733019230769231,0.9833641509433961,0.9766692307692307,0.812075,0.8175096153846153,0.9903500000000001
128,0.9449192307692305,0.9563942307692306,0.952043396226415,0.952740384615385,0.7918884615384617,0.7933153846153846,0.9557038461538462
129,0.9762173076923074,0.9841653846153846,0.9808245283018868,0.9843634615384613,0.8267115384615386,0.8266749999999998,0.9800384615384614
130,0.9857326923076923,0.9743769230769227,0.984556603773585,0.9830211538461539,0.8223211538461539,0.8249153846153846,0.9836365384615385
131,1.0367923076923078,1.0321884615384616,1.0360528301886793,1.0357634615384617,0.8686115384615385,0.8678326923076924,1.0314884615384616
132,0.8165942307692304,0.8229576923076924,0.8173245283018867,0.8157019230769228,0.6746115384615385,0.6767365384615384,0.8104076923076922
133,0.4495615384615383,0.45815384615384613,0.4505,0.4462057692307694,0.3427576923076922,0.35380000000000006,0.4448750000000001
134,0.4117480769230769,0.4225557692307692,0.4148037735849056,0.4173942307692308,0.30607115384615385,0.3169384615384615,0.41100384615384616
135,0.4614326923076923,0.4687692307692309,0.46682075471698115,0.4715596153846154,0.36225192307692305,0.36296730769230756,0.46337307692307694
136,0.4414499999999998,0.44368461538461534,0.4456811320754718,0.44850769230769233,0.36217692307692323,0.35185961538461535,0.4447596153846153
137,0.4399826923076924,0.4468653846153845,0.43764339622641496,0.4488884615384616,0.3610076923076923,0.3498846153846155,0.44545576923076907
138,0.4484307692307692,0.4561942307692307,0.4418943396226414,0.455851923076923,0.36198269230769237,0.3543788461538461,0.4492826923076923
139,0.4527442307692309,0.45267499999999994,0.44553207547169815,0.4549057692307692,0.3625153846153847,0.3534461538461538,0.443421153846154
140,0.4571000000000002,0.45029807692307716,0.4482452830188679,0.4591480769230769,0.3656038461538463,0.3487846153846154,0.44384230769230776
141,0.45265961538461547,0.44910961538461536,0.4493924528301887,0.45375961538461534,0.359048076923077,0.35395769230769236,0.4499057692307691
142,0.4460288461538461,0.4491500000000001,0.4470452830188681,0.44751153846153835,0.349626923076923,0.3587634615384616,0.45548653846153836
143,0.4538653846153847,0.4522711538461538,0.4424320754716981,0.45850961538461543,0.35655576923076926,0.3481326923076923,0.455998076923077
144,0.45843269230769224,0.4522788461538462,0.452245283018868,0.4224538461538461,0.35846923076923076,0.38900192307692305,0.45667884615384635
